lazyprm best cost max,lazyprm best cost mean,lazyprm best cost min,lazyprm best cost std,lazyprm edge checks,lazyprm time,lazyprm time KNN,lazyprm time configuration test,lazyprm time connect,lazyprm time lazy,lazyrrg best cost max,lazyrrg best cost mean,lazyrrg best cost min,lazyrrg best cost std,lazyrrg edge checks,lazyrrg time,lazyrrg time KNN,lazyrrg time configuration test,lazyrrg time connect,lazyrrg time lazy,lazyrrg_subopt0.1 best cost max,lazyrrg_subopt0.1 best cost mean,lazyrrg_subopt0.1 best cost min,lazyrrg_subopt0.1 best cost std,lazyrrg_subopt0.1 edge checks,lazyrrg_subopt0.1 time,lazyrrg_subopt0.1 time KNN,lazyrrg_subopt0.1 time configuration test,lazyrrg_subopt0.1 time connect,lazyrrg_subopt0.1 time lazy,lazyrrg_subopt0.2 best cost max,lazyrrg_subopt0.2 best cost mean,lazyrrg_subopt0.2 best cost min,lazyrrg_subopt0.2 best cost std,lazyrrg_subopt0.2 edge checks,lazyrrg_subopt0.2 time,lazyrrg_subopt0.2 time KNN,lazyrrg_subopt0.2 time configuration test,lazyrrg_subopt0.2 time connect,lazyrrg_subopt0.2 time lazy,prm best cost max,prm best cost mean,prm best cost min,prm best cost std,prm edge checks,prm time,prm time KNN,prm time configuration test,prm time connect,prm time lazy,rrt best cost max,rrt best cost mean,rrt best cost min,rrt best cost std,rrt edge checks,rrt time,rrt time KNN,rrt time configuration test,rrt time connect,rrt time lazy,rrt_subopt0.1 best cost max,rrt_subopt0.1 best cost mean,rrt_subopt0.1 best cost min,rrt_subopt0.1 best cost std,rrt_subopt0.1 edge checks,rrt_subopt0.1 time,rrt_subopt0.1 time KNN,rrt_subopt0.1 time configuration test,rrt_subopt0.1 time connect,rrt_subopt0.1 time lazy,rrt_subopt0.2 best cost max,rrt_subopt0.2 best cost mean,rrt_subopt0.2 best cost min,rrt_subopt0.2 best cost std,rrt_subopt0.2 edge checks,rrt_subopt0.2 time,rrt_subopt0.2 time KNN,rrt_subopt0.2 time configuration test,rrt_subopt0.2 time connect,rrt_subopt0.2 time lazy
1.47117,1.452944,1.43747,0.0090016467382363075,585.79999999999995,0,0.0033862999999999996,0.00029100000000000003,0.030165599999999997,0.1452522,1.50612,1.4799769999999999,1.44847,0.017370828448867927,335.80000000000001,0,0.0034041000000000002,0.00034459999999999992,0.0061291999999999996,0.017736599999999998,1.97048,1.799512,1.6529,0.10768457102110776,148.59999999999999,0,0.0047499000000000005,0.000379,0.0014188,0.017734500000000004,2.27821,1.9860349999999998,1.73304,0.16068452559285232,148.90000000000001,0,0.0053195000000000004,0.00036999999999999999,0.0011164,0.0218338,1.55334,1.4688380000000003,1.4417,0.030307685427957042,7594.1000000000004,0,0.019568300000000004,0.00040850000000000012,0.05951080000000001,0.0,1.57656,1.5104299999999999,1.4471,0.037319318857664041,1807.3,0,0.0061659000000000002,0.00038860000000000001,0.016442599999999998,0.0,1.87663,1.742237,1.63141,0.070443418862233001,847.79999999999995,0,0.0046606000000000009,0.00037120000000000002,0.0027296000000000004,0.0,2.06306,1.9414340000000003,1.87924,0.054985224779025871,722.79999999999995,0,0.0040527000000000002,0.00038200000000000007,0.0033011,0.0
1.4659571463798973,1.4470382214957578,1.4326575869071627,0.010515694879307046,619.8167999317559,0.1,0.0041214776000260073,0.00036192939229528744,0.042472984584619282,0.15204697783731666,1.46697,1.4275921304303274,1.4170134297947734,0.013553646478370885,537.00943338564616,0.1,0.020588480203877067,0.0013561203374397751,0.034422584198110465,0.033526660415567289,1.79931,1.6891290000000001,1.59049,0.059272084061554646,207.26562270959644,0.1,0.042323298874831647,0.0027980977378620569,0.0086718947790996488,0.019897373025903574,2.01039,1.9150727553742697,1.73304,0.09409569493671574,164.5411003840596,0.1,0.041068494423989646,0.002708975899713059,0.0073372374880570331,0.023244660204493488,1.55334,1.4656615440896192,1.4264254408961925,0.032817837381869081,9238.8203845665157,0.1,0.020078978467663378,0.00045488401168946685,0.064596739030536615,0.0,1.4447768316831684,1.4347593221125612,1.4261051195974357,0.0052684802111814507,5570.9931530430604,0.1,0.018898325663921349,0.0010607374618388072,0.045204283683510496,0.0,1.7857,1.7049720000000002,1.61676,0.059614206997996709,4516.3621482502476,0.1,0.048197055378806128,0.0028118742986349933,0.015105662194232572,0.0,2.06306,1.9414340000000003,1.87924,0.054985224779025871,4284.6187339801045,0.1,0.053643028075259926,0.0029828138277592404,0.015447277938717191,0.0
1.45868,1.4369710267776523,1.422371440870966,0.013914365163479778,682.09730748978859,0.2,0.0059333857479516921,0.00050368466164935641,0.079826237942763056,0.17252676571280157,1.4282230757471528,1.4168898871146323,1.411466334231806,0.0043361144007734243,632.47004837892462,0.2,0.044470270518327901,0.0024556119195067788,0.078362542284166975,0.049846068891068816,1.79931,1.6895410000000002,1.59049,0.059126873661643903,226.99773511906014,0.2,0.097997680450189445,0.0058577104331948779,0.020525048857763857,0.02230701496527069,2.01039,1.9193069999999999,1.73304,0.096849362315918258,168.83709460891683,0.2,0.096871666112911647,0.0058946191018369367,0.018621483499928475,0.02506943813182692,1.55334,1.464914409736598,1.4189540973659789,0.03377371195538012,11641.768079448926,0.2,0.020801023504532799,0.00049412136305232348,0.070991021650367622,0.0,1.4367263997913156,1.4190066743119765,1.41285,0.006197661177147094,13074.390889475513,0.2,0.050750205854955752,0.0023841542518977321,0.0992839927199725,0.0,1.78117,1.6870609999999999,1.60659,0.059575586854012597,8158.0923115122478,0.2,0.10529367037997721,0.0055996885703342445,0.032311221891877726,0.0,2.06306,1.9414340000000003,1.87924,0.054985224779025871,7795.0909310135194,0.2,0.11067951332073969,0.0058888071572655038,0.032361989797408799,0.0
1.45868,1.4323585454487191,1.419350325578953,0.014108753639329938,722.22747893886094,0.30000000000000004,0.0075923199369646961,0.00060510304625789753,0.12010457369123537,0.19684410996002222,1.4172,1.4129252398805634,1.409388460372303,0.0025587410026607607,675.50900759204319,0.30000000000000004,0.07057705156642162,0.0034834592778950264,0.12673094771844201,0.064052158960451105,1.79931,1.6895410000000002,1.59049,0.059126873661643903,234.85393063316093,0.30000000000000004,0.15651016428814593,0.0084390746600935922,0.03583137070968196,0.023871940449371413,2.01039,1.9193069999999999,1.73304,0.096849362315918258,170.5,0.30000000000000004,0.15538299120037571,0.0086206984584597437,0.033435411133901458,0.026454441207588424,1.55334,1.464589476273132,1.4157047627313195,0.034226918383156092,13175.533372994765,0.30000000000000004,0.021320279290433661,0.00052047315854307236,0.077698951021165211,0.0,1.4338268893972228,1.4150012945167758,1.4082608201357465,0.0065916854065484762,18996.034871700271,0.30000000000000004,0.082692864736655047,0.0034756163828040232,0.15574565841806126,0.0,1.78117,1.6870609999999999,1.60659,0.059575586854012597,10947.597890647465,0.30000000000000004,0.16499888903479204,0.0080590430880771967,0.05148029340740088,0.0,2.06306,1.9414340000000003,1.87924,0.054985224779025871,10569.111705691126,0.30000000000000004,0.1705234543154785,0.0084655564867012912,0.050996940702384808,0.0
1.45868,1.4280193048835172,1.4176471122938294,0.013148882076546957,760.15761682302252,0.4,0.0094464967284239136,0.0007086205493641814,0.16449600903324896,0.22466613488401457,1.4158060385510136,1.41172883042552,1.40827,0.0021431507953070601,700.56482810984312,0.4,0.094000992839402817,0.0042887395527793819,0.1779608289655846,0.080727459693652442,1.79931,1.6895410000000002,1.59049,0.059126873661643903,240.24479287090557,0.4,0.21751613983276941,0.010635368247858138,0.053004616252891011,0.02526011909461055,2.01039,1.9193069999999999,1.73304,0.096849362315918258,170.74772843810894,0.4,0.21662124798874466,0.010961233990834044,0.050059832499717925,0.027692886368154757,1.479310621203097,1.445537215547259,1.4129020931951752,0.019934895835291924,17776.887484071343,0.4,0.022926920601342209,0.00063875676065147581,0.095197869068153973,0.0,1.4292445334955517,1.4122522446719326,1.40752,0.0058937287101426738,24668.055148726111,0.4,0.11775336674338761,0.004524085362439729,0.20950285088900658,0.0,1.78117,1.6870609999999999,1.60659,0.059575586854012597,13262.75840773934,0.4,0.22708464957111749,0.010135735852404579,0.071305358603900054,0.0,2.06306,1.9414340000000003,1.87924,0.054985224779025871,12891.969722104379,0.4,0.23293874302021914,0.010645518213062272,0.070176955375240505,0.0
1.4255807252716761,1.4191738755056369,1.4157711707288285,0.0031452778890647222,825.72732245770169,0.5,0.011814932079101939,0.00084849245085989473,0.22219199900248893,0.26392557757436752,1.4140972082128163,1.4107489003999247,1.408126823125804,0.0019731211495292935,726.49293355695158,0.5,0.11624574445619493,0.0049840102259448051,0.22637213859113534,0.10242785299615223,1.79931,1.6895410000000002,1.59049,0.059126873661643903,244.00263459147095,0.5,0.28030304508620096,0.012630461748058791,0.070759463911864315,0.026576674953810303,2.01039,1.9193069999999999,1.73304,0.096849362315918258,170.90000000000001,0.5,0.27959450698291544,0.013066185241765369,0.067439129934973238,0.028841732527698422,1.46705,1.4270152945987113,1.4119687773938563,0.016631969458621408,34896.032217732143,0.5,0.028562826293466674,0.00099563148380285918,0.14461599628369798,0.0,1.4222931693848722,1.4108515753971482,1.40737,0.0040853226452382974,29984.933720813722,0.5,0.15374088716715226,0.0055323193371257934,0.26288787893670895,0.0,1.78117,1.6870609999999999,1.60659,0.059575586854012597,15303.765402612018,0.5,0.29079931280707205,0.012055222502530142,0.091263598565457557,0.0,2.06306,1.9414340000000003,1.87924,0.054985224779025871,14958.452418310984,0.5,0.29712096565606927,0.012680866093617899,0.089279398958066289,0.0
1.4206021271988347,1.4165988970020316,1.414780317230169,0.0017401162782149961,856.76308112398362,0.6,0.014106988087815733,0.00096028460425289213,0.28255057057972588,0.30097097969069442,1.4130061573696056,1.410056295411432,1.40769,0.0018347967103104635,746.51926997633404,0.6,0.13814469087845554,0.0056405675223147149,0.28011930115362726,0.1198318832179304,1.79931,1.6895410000000002,1.59049,0.059126873661643903,246.58144215426904,0.6,0.34418275290904266,0.014511596903813886,0.088865759975139111,0.027836847487470472,2.01039,1.9193069999999999,1.73304,0.096849362315918258,172.07433710915956,0.6,0.34362468354712022,0.015075222253742072,0.084957502073761043,0.030209235851296274,1.46705,1.4238087109370536,1.4107203099926684,0.017788124334299712,51342.011619728197,0.6,0.034257957739297754,0.0012494000635921696,0.18929076227691394,0.0,1.4146891953907565,1.4096513524643817,1.4069943292530602,0.0020654093785682013,34718.561116717581,0.6,0.18944268089055322,0.006521187902345597,0.31751090526044928,0.0,1.78117,1.6870609999999999,1.60659,0.059575586854012597,17188.244175136231,0.6,0.35548905236344575,0.013860468962460968,0.11129548693266396,0.0,2.06306,1.9414340000000003,1.87924,0.054985224779025871,16898.236075181048,0.6,0.36222626260443136,0.014627456253873503,0.10841657522566625,0.0
1.418247788281004,1.4152666232405764,1.4120950116384916,0.0014664824537497269,879.27196806841278,0.7,0.016007167475815272,0.0010424679392593999,0.33686962126630327,0.34452287813466792,1.4121404451243442,1.4095817447653169,1.4074705701479657,0.0015718822001419329,759.95458311380355,0.7,0.15913606597360744,0.0062506406089535681,0.33168342019707064,0.14102066710803526,1.79931,1.6895410000000002,1.59049,0.059126873661643903,249.64054690221565,0.7,0.40891884540720913,0.016290589897446174,0.1070872413754069,0.029081442837786242,2.01039,1.9193069999999999,1.73304,0.096849362315918258,172.19999999999999,0.7,0.40869913553249743,0.016988277876431118,0.1025917019779045,0.031301505454195244,1.46705,1.422121831330506,1.4070712560003338,0.018615739957167296,65913.261647981548,0.7,0.039876417980135068,0.0014512925148902234,0.23230599788104564,0.0,1.4125355316650103,1.4090320379929424,1.4063,0.0017850911253567605,39367.661986838983,0.7,0.22801192519151772,0.0074580303901110572,0.36942871146478923,0.0,1.78117,1.6870609999999999,1.60659,0.059575586854012597,18953.819538506286,0.7,0.42090037075798303,0.015583917997794442,0.13134374157459758,0.0,2.06306,1.9414340000000003,1.87924,0.054985224779025871,18710.499237900967,0.7,0.42817238610307101,0.016467256183173198,0.12755574606529932,0.0
1.4159071726303527,1.4146862931848276,1.4117416753474987,0.0011081561096638404,896.29071439357085,0.7999999999999999,0.018023080155746281,0.0011207068737410502,0.39208086198508552,0.38707703771757795,1.41114,1.4090336966988943,1.40743,0.0012016837883743841,771.52039031747393,0.7999999999999999,0.1796860242331024,0.0068153987405777886,0.38086520340113994,0.16563430075968055,1.79931,1.6895410000000002,1.59049,0.059126873661643903,251.69631444472867,0.7999999999999999,0.47427637046695431,0.01803300871207841,0.12545201197010575,0.030282849263453159,2.01039,1.9193069999999999,1.73304,0.096849362315918258,172.19999999999999,0.7999999999999999,0.47425259357970351,0.018857089857794943,0.12041359384872433,0.032384154991599481,1.46705,1.4211986294612793,1.4067659386132592,0.018998904501561664,79165.233736024922,0.7999999999999999,0.04533898871984203,0.0016265498952659405,0.27336031921700882,0.0,1.4110325987270915,1.4085150838226821,1.4062329149398067,0.0014163566459496541,43628.620875209992,0.7999999999999999,0.2653428268217527,0.0082902295726481334,0.42345795786662493,0.0,1.78117,1.6870609999999999,1.60659,0.059575586854012597,20624.838104310551,0.7999999999999999,0.48698895195366088,0.017259167000600664,0.15134591412100235,0.0,2.06306,1.9414340000000003,1.87924,0.054985224779025871,20437.803342021456,0.7999999999999999,0.49468286019540575,0.018257328247527849,0.14673471649386241,0.0
1.4154468251606804,1.4142889605015376,1.411492686502778,0.0010660515199944088,911.68825905016331,0.8999999999999999,0.020062161491364153,0.0011958196976432143,0.44702813720569184,0.42987579484201827,1.4111385124115872,1.4087009246898246,1.40739,0.0011222293481686491,783.44497380452174,0.8999999999999999,0.20301920688855421,0.0074452895827574238,0.42684325298315678,0.18993556622264257,1.79931,1.6895410000000002,1.59049,0.059126873661643903,253.40997255799962,0.8999999999999999,0.54009100539914146,0.019731191573359307,0.14386881385082806,0.031491265243894777,2.01039,1.9193069999999999,1.73304,0.096849362315918258,172.30000000000001,0.8999999999999999,0.54030473884490859,0.020662357159729271,0.13834599219423921,0.033447641222859675,1.46705,1.4206458563857343,1.406591628182817,0.019214028201546728,91442.501974251354,0.8999999999999999,0.05069651981477389,0.0017796320668348041,0.31292366163456564,0.0,1.4102447612701265,1.4080789574474306,1.40589,0.0012980487821047915,47919.481442201548,0.8999999999999999,0.30522738913763042,0.0091698807233556862,0.47466524346256539,0.0,1.78117,1.6870609999999999,1.60659,0.059575586854012597,22220.161995220777,0.8999999999999999,0.553614750847639,0.018897361804496794,0.1712656820184581,0.0,2.06306,1.9414340000000003,1.87924,0.054985224779025871,22089.352551664517,0.8999999999999999,0.56181710024530407,0.019996251363981598,0.16583507558217853,0.0
