op,#iters,time,#nodes,#displacements,solution cost,path length
n,0,0,2,7,inf,0
e,1,5.2737e-05,3,7,inf,0
e,2,0.000125877,4,7,inf,0
e,3,0.000197092,5,7,inf,0
e,4,0.000238667,6,7,inf,0
e,5,0.000296024,7,7,inf,0
e,6,0.000336058,8,7,inf,0
e,7,0.000371473,9,7,inf,0
e,8,0.000437684,10,7,inf,0
e,9,0.000506204,11,7,inf,0
e,10,0.00057511,12,7,inf,0
e,11,0.00075334,13,7,inf,0
e,12,0.000794529,14,7,inf,0
e,13,0.000914633,15,7,inf,0
e,14,0.000957747,16,7,inf,0
e,15,0.00102935,17,7,inf,0
e,16,0.00112866,18,7,inf,0
e,17,0.00122182,19,7,inf,0
e,18,0.00126955,20,7,inf,0
e,19,0.0013604,21,7,inf,0
d,19,0.00312962,21,7,inf,0
e,20,0.00314078,21,7,inf,0
e,21,0.00322701,22,7,inf,0
e,22,0.00334788,23,7,inf,0
e,23,0.00350263,24,7,inf,0
e,24,0.00358154,25,7,inf,0
e,25,0.00365391,26,7,inf,0
e,26,0.0038052,27,7,inf,0
e,27,0.00387718,28,7,inf,0
e,28,0.00397958,29,7,inf,0
e,29,0.00413163,30,7,inf,0
e,30,0.0041759,31,7,inf,0
e,31,0.00429061,32,7,inf,0
e,32,0.00452813,33,7,inf,0
e,33,0.00455892,34,7,inf,0
e,34,0.00467941,35,7,inf,0
e,35,0.00468711,35,7,inf,0
e,36,0.0047156,36,7,inf,0
e,37,0.00481953,37,7,inf,0
e,38,0.00484917,38,7,inf,0
e,39,0.00494425,39,7,inf,0
d,39,0.00705992,39,8,inf,0
e,40,0.00725509,40,8,inf,0
e,41,0.00732977,41,8,inf,0
e,42,0.00756959,42,8,inf,0
e,43,0.00779016,43,8,inf,0
e,44,0.00780056,43,8,inf,0
e,45,0.00790141,44,8,inf,0
e,46,0.00811775,45,8,inf,0
e,47,0.00816818,46,8,inf,0
e,48,0.00835834,47,8,inf,0
e,49,0.00865783,48,8,inf,0
e,50,0.00878602,49,8,inf,0
e,51,0.00891806,50,8,inf,0
e,52,0.00928645,51,8,inf,0
e,53,0.00965292,52,8,inf,0
e,54,0.00971028,53,8,inf,0
e,55,0.00978727,54,8,inf,0
e,56,0.0100128,55,8,inf,0
e,57,0.0100248,55,8,inf,0
e,58,0.0100348,55,8,inf,0
e,59,0.0103743,56,8,inf,0
d,59,0.0125439,56,9,inf,0
e,60,0.0125558,56,9,inf,0
e,61,0.0126416,57,9,inf,0
e,62,0.0129157,58,9,inf,0
e,63,0.0131875,59,9,inf,0
e,64,0.013199,59,9,inf,0
e,65,0.0134982,60,9,inf,0
e,66,0.013778,61,9,inf,0
e,67,0.0139243,62,9,inf,0
e,68,0.0139947,63,9,inf,0
e,69,0.0143416,64,9,inf,0
e,70,0.0144028,65,9,inf,0
e,71,0.0145671,66,9,inf,0
e,72,0.0149525,67,9,inf,0
e,73,0.014966,67,9,inf,0
e,74,0.0151473,68,9,inf,0
e,75,0.0156304,69,9,inf,0
e,76,0.0159379,70,9,inf,0
e,77,0.0160007,71,9,inf,0
e,78,0.016279,72,9,inf,0
e,79,0.0164164,73,9,inf,0
d,79,0.0194467,73,10,inf,0
e,80,0.019461,73,10,inf,0
e,81,0.0198467,74,10,inf,0
e,82,0.0201781,75,10,inf,0
e,83,0.020602,76,10,inf,0
e,84,0.020975,77,10,inf,0
e,85,0.0211763,78,10,inf,0
e,86,0.0216575,79,10,inf,0
e,87,0.0218099,80,10,inf,0
e,88,0.0218811,81,10,inf,0
e,89,0.0223369,82,10,inf,0
e,90,0.0226834,83,10,inf,0
e,91,0.023183,84,10,inf,0
e,92,0.0235252,85,10,inf,0
e,93,0.0235445,85,10,inf,0
e,94,0.0235934,86,10,inf,0
e,95,0.0238601,87,10,inf,0
e,96,0.0242189,88,10,inf,0
e,97,0.0247417,89,10,inf,0
e,98,0.0249511,90,10,inf,0
e,99,0.0254507,91,10,inf,0
d,99,0.0292917,91,11,inf,0
e,100,0.0296205,92,11,inf,0
e,101,0.0296359,92,11,inf,0
e,102,0.0301413,93,11,inf,0
e,103,0.0304993,94,11,inf,0
e,104,0.0305136,94,11,inf,0
e,105,0.0305825,95,11,inf,0
e,106,0.0309054,96,11,inf,0
e,107,0.0309951,97,11,inf,0
e,108,0.0311233,98,11,inf,0
e,109,0.031643,99,11,inf,0
e,110,0.0320372,100,11,inf,0
e,111,0.0321708,101,11,inf,0
e,112,0.0323967,102,11,inf,0
e,113,0.0325742,103,11,inf,0
e,114,0.0329495,104,11,inf,0
e,115,0.0335081,105,11,inf,0
e,116,0.0337748,106,11,inf,0
e,117,0.0342321,107,11,inf,0
e,118,0.0342506,107,11,inf,0
e,119,0.0343638,108,11,inf,0
d,119,0.0384127,108,12,inf,0
e,120,0.0384261,108,12,inf,0
e,121,0.0388157,109,12,inf,0
e,122,0.0391171,110,12,inf,0
e,123,0.039126,110,12,inf,0
e,124,0.0394024,111,12,inf,0
e,125,0.0398408,112,12,inf,0
e,126,0.0402516,113,12,inf,0
e,127,0.040538,114,12,inf,0
e,128,0.0407431,115,12,inf,0
e,129,0.0411154,116,12,inf,0
e,130,0.0412416,117,12,inf,0
e,131,0.0416547,118,12,inf,0
e,132,0.0420181,119,12,inf,0
e,133,0.0424173,120,12,inf,0
e,134,0.0428161,121,12,inf,0
e,135,0.0428265,121,12,inf,0
e,136,0.0432541,122,12,inf,0
e,137,0.0437757,123,12,inf,0
e,138,0.0442573,124,12,inf,0
e,139,0.0448297,125,12,inf,0
d,139,0.0493409,125,13,inf,0
e,140,0.0497536,126,13,inf,0
e,141,0.0497651,126,13,inf,0
e,142,0.0498802,127,13,inf,0
e,143,0.050085,128,13,inf,0
e,144,0.0504561,129,13,inf,0
e,145,0.0506274,130,13,inf,0
e,146,0.0509173,131,13,inf,0
e,147,0.0509265,131,13,inf,0
e,148,0.0513392,132,13,inf,0
e,149,0.0517072,133,13,inf,0
e,150,0.051718,133,13,inf,0
e,151,0.0519793,134,13,inf,0
e,152,0.0521691,135,13,inf,0
e,153,0.0526222,136,13,inf,0
e,154,0.0526345,136,13,inf,0
e,155,0.053001,137,13,inf,0
e,156,0.0530114,137,13,inf,0
e,157,0.0535057,138,13,inf,0
e,158,0.0535261,138,13,inf,0
e,159,0.0538771,139,13,inf,0
d,159,0.0585823,139,14,inf,0
e,160,0.0590139,140,14,inf,0
e,161,0.0594315,141,14,inf,0
e,162,0.0598561,142,14,inf,0
e,163,0.0598673,142,14,inf,0
e,164,0.0598777,142,14,inf,0
e,165,0.0598877,142,14,inf,0
e,166,0.0598969,142,14,inf,0
e,167,0.0602642,143,14,inf,0
e,168,0.0606826,144,14,inf,0
e,169,0.06081,145,14,inf,0
e,170,0.0612385,146,14,inf,0
e,171,0.0616003,147,14,inf,0
e,172,0.0621208,148,14,inf,0
e,173,0.0625507,149,14,inf,0
e,174,0.0625623,149,14,inf,0
e,175,0.0627047,150,14,inf,0
e,176,0.0631343,151,14,inf,0
e,177,0.0632152,152,14,inf,0
e,178,0.0636544,153,14,inf,0
e,179,0.0640755,154,14,inf,0
d,179,0.064417,154,14,inf,0
e,180,0.0647507,155,14,inf,0
e,181,0.0649236,156,14,inf,0
e,182,0.0653528,157,14,inf,0
e,183,0.0657762,158,14,inf,0
e,184,0.0661873,159,14,inf,0
e,185,0.066563,160,14,inf,0
e,186,0.0667393,161,14,inf,0
e,187,0.0671047,162,14,inf,0
e,188,0.0675435,163,14,inf,0
e,189,0.0678911,164,14,inf,0
e,190,0.0679531,165,14,inf,0
e,191,0.0680459,166,14,inf,0
e,192,0.068166,167,14,inf,0
e,193,0.0681767,167,14,inf,0
e,194,0.0683881,168,14,inf,0
e,195,0.0683996,168,14,inf,0
e,196,0.0684108,168,14,inf,0
e,197,0.0684216,168,14,inf,0
e,198,0.0688504,169,14,inf,0
e,199,0.0690132,170,14,inf,0
d,199,0.0703109,170,14,inf,0
e,200,0.0703263,170,14,inf,0
e,201,0.0707647,171,14,inf,0
e,202,0.0711928,172,14,inf,0
e,203,0.0716324,173,14,inf,0
e,204,0.0719815,174,14,inf,0
e,205,0.0724573,175,14,inf,0
e,206,0.0724716,175,14,inf,0
e,207,0.0729185,176,14,inf,0
e,208,0.0734959,177,14,inf,0
e,209,0.0741919,178,14,inf,0
e,210,0.0748432,179,14,inf,0
e,211,0.0754249,180,14,inf,0
e,212,0.0758957,181,14,inf,0
e,213,0.0759084,181,14,inf,0
e,214,0.076373,182,14,inf,0
e,215,0.076594,183,14,inf,0
e,216,0.0770447,184,14,inf,0
e,217,0.0771321,185,14,inf,0
e,218,0.0775906,186,14,inf,0
e,219,0.0776029,186,14,inf,0
d,219,0.0790095,186,14,inf,0
e,220,0.0793656,187,14,inf,0
e,221,0.0798348,188,14,inf,0
e,222,0.0801782,189,14,inf,0
e,223,0.0801917,189,14,inf,0
e,224,0.080572,190,14,inf,0
e,225,0.0805843,190,14,inf,0
e,226,0.0809081,191,14,inf,0
e,227,0.0811252,192,14,inf,0
e,228,0.0811371,192,14,inf,0
e,229,0.0812033,193,14,inf,0
e,230,0.08137,194,14,inf,0
e,231,0.0818316,195,14,inf,0
e,232,0.0823643,196,14,inf,0
e,233,0.0823801,196,14,inf,0
e,234,0.0827189,197,14,inf,0
e,235,0.0827319,197,14,inf,0
e,236,0.0829906,198,14,inf,0
e,237,0.0833698,199,14,inf,0
e,238,0.0836562,200,14,inf,0
e,239,0.0838514,201,14,inf,0
d,239,0.0844061,201,14,inf,0
e,240,0.0845327,202,14,inf,0
e,241,0.0850012,203,14,inf,0
e,242,0.085171,204,14,inf,0
e,243,0.0857188,205,14,inf,0
e,244,0.0857365,205,14,inf,0
e,245,0.0862015,206,14,inf,0
e,246,0.0863978,207,14,inf,0
e,247,0.0868801,208,14,inf,0
e,248,0.0873455,209,14,inf,0
e,249,0.0878113,210,14,inf,0
e,250,0.088274,211,14,inf,0
e,251,0.0884815,212,14,inf,0
e,252,0.0885562,213,14,inf,0
e,253,0.0890189,214,14,inf,0
e,254,0.089032,214,14,inf,0
e,255,0.0895594,215,14,inf,0
e,256,0.089788,216,14,inf,0
e,257,0.0898034,216,14,inf,0
e,258,0.0902796,217,14,inf,0
e,259,0.0907477,218,14,inf,0
d,259,0.0924815,218,14,inf,0
e,260,0.0929788,219,14,inf,0
e,261,0.0935778,220,14,inf,0
e,262,0.0942807,221,14,inf,0
e,263,0.094554,222,14,inf,0
e,264,0.0950514,223,14,inf,0
e,265,0.0955603,224,14,inf,0
e,266,0.0958821,225,14,inf,0
e,267,0.0960184,226,14,inf,0
e,268,0.0960315,226,14,inf,0
e,269,0.0965103,227,14,inf,0
e,270,0.0965246,227,14,inf,0
e,271,0.097015,228,14,inf,0
e,272,0.0971586,229,14,inf,0
e,273,0.0971713,229,14,inf,0
e,274,0.0972902,230,14,inf,0
e,275,0.0977826,231,14,inf,0
e,276,0.09786,232,14,inf,0
e,277,0.0978734,232,14,inf,0
e,278,0.0982923,233,14,inf,0
e,279,0.0987769,234,14,inf,0
d,279,0.100124,234,14,inf,0
e,280,0.100616,235,14,inf,0
e,281,0.101067,236,14,inf,0
e,282,0.101315,237,14,inf,0
e,283,0.101801,238,14,inf,0
e,284,0.102296,239,14,inf,0
e,285,0.102312,239,14,inf,0
e,286,0.102805,240,14,inf,0
e,287,0.103319,241,14,inf,0
e,288,0.103347,241,14,inf,0
e,289,0.104043,242,14,inf,0
e,290,0.104062,242,14,inf,0
e,291,0.104514,243,14,inf,0
e,292,0.104962,244,14,inf,0
e,293,0.105041,245,14,inf,0
e,294,0.105055,245,14,inf,0
e,295,0.10513,246,14,inf,0
e,296,0.105267,247,14,inf,0
e,297,0.105759,248,14,inf,0
e,298,0.106234,249,14,inf,0
e,299,0.106251,249,14,inf,0
d,299,0.116349,249,15,inf,0
e,300,0.116517,250,15,inf,0
e,301,0.117002,251,15,inf,0
e,302,0.117365,252,15,inf,0
e,303,0.117381,252,15,inf,0
