op,#iters,time,#nodes,#displacements,solution cost,path length
n,0,0,2,7,inf,0
e,1,4.2729e-05,3,7,inf,0
e,2,7.2369e-05,4,7,inf,0
e,3,0.000102395,5,7,inf,0
e,4,0.000129727,6,7,inf,0
e,5,0.000175535,7,7,inf,0
e,6,0.000202096,8,7,inf,0
e,7,0.000228658,9,7,inf,0
e,8,0.000256374,10,7,inf,0
e,9,0.000289479,11,7,inf,0
e,10,0.000316426,12,7,inf,0
e,11,0.000388026,13,7,inf,0
e,12,0.000418052,14,7,inf,0
e,13,0.00046232,15,7,inf,0
e,14,0.000491191,16,7,inf,0
e,15,0.000521602,17,7,inf,0
e,16,0.0005728,18,7,inf,0
e,17,0.000602826,19,7,inf,0
e,18,0.000632852,20,7,inf,0
e,19,0.000703297,21,7,inf,0
d,19,0.00276122,21,8,inf,0
e,20,0.00296832,22,8,inf,0
e,21,0.00304069,23,8,inf,0
e,22,0.00312769,24,8,inf,0
e,23,0.00328051,25,8,inf,0
e,24,0.00337329,26,8,inf,0
e,25,0.00341178,27,8,inf,0
e,26,0.00350224,28,8,inf,0
e,27,0.00357808,29,8,inf,0
e,28,0.00369972,30,8,inf,0
e,29,0.00377709,31,8,inf,0
e,30,0.0037871,31,8,inf,0
e,31,0.00389258,32,8,inf,0
e,32,0.00399806,33,8,inf,0
e,33,0.00407889,34,8,inf,0
e,34,0.0041274,35,8,inf,0
e,35,0.0041809,36,8,inf,0
e,36,0.00423518,37,8,inf,0
e,37,0.00428907,38,8,inf,0
e,38,0.0044469,39,8,inf,0
e,39,0.00445614,39,8,inf,0
d,39,0.00671,39,9,inf,0
e,40,0.00704606,40,9,inf,0
e,41,0.00724046,41,9,inf,0
e,42,0.007416,42,9,inf,0
e,43,0.00754495,43,9,inf,0
e,44,0.0077636,44,9,inf,0
e,45,0.00803999,45,9,inf,0
e,46,0.00805,45,9,inf,0
e,47,0.0081678,46,9,inf,0
e,48,0.00829983,47,9,inf,0
e,49,0.00837413,48,9,inf,0
e,50,0.00838414,48,9,inf,0
e,51,0.00858893,49,9,inf,0
e,52,0.00873752,50,9,inf,0
e,53,0.00874868,50,9,inf,0
e,54,0.0088761,51,9,inf,0
e,55,0.00893076,52,9,inf,0
e,56,0.00911361,53,9,inf,0
e,57,0.00918829,54,9,inf,0
e,58,0.00924796,55,9,inf,0
e,59,0.00945621,56,9,inf,0
d,59,0.0107974,56,10,inf,0
e,60,0.0108135,56,10,inf,0
e,61,0.0108682,57,10,inf,0
e,62,0.0111846,58,10,inf,0
e,63,0.0114021,59,10,inf,0
e,64,0.0114737,60,10,inf,0
e,65,0.0116831,61,10,inf,0
e,66,0.0117505,62,10,inf,0
e,67,0.0118048,63,10,inf,0
e,68,0.0120415,64,10,inf,0
e,69,0.012254,65,10,inf,0
e,70,0.0125458,66,10,inf,0
e,71,0.0128233,67,10,inf,0
e,72,0.0130381,68,10,inf,0
e,73,0.0132691,69,10,inf,0
e,74,0.0133145,70,10,inf,0
e,75,0.0135286,71,10,inf,0
e,76,0.0138862,72,10,inf,0
e,77,0.0139497,73,10,inf,0
e,78,0.0141718,74,10,inf,0
e,79,0.0142884,75,10,inf,0
d,79,0.0167964,75,11,inf,0
e,80,0.0169473,76,11,inf,0
e,81,0.0173515,77,11,inf,0
e,82,0.0173615,77,11,inf,0
e,83,0.0176163,78,11,inf,0
e,84,0.0176852,79,11,inf,0
e,85,0.0178238,80,11,inf,0
e,86,0.017855,81,11,inf,0
e,87,0.0180244,82,11,inf,0
e,88,0.0181756,83,11,inf,0
e,89,0.0182253,84,11,inf,0
e,90,0.0184786,85,11,inf,0
e,91,0.0185298,86,11,inf,0
e,92,0.0186672,87,11,inf,0
e,93,0.0187099,88,11,inf,0
e,94,0.0188308,89,11,inf,0
e,95,0.0191546,90,11,inf,0
e,96,0.0193755,91,11,inf,0
e,97,0.0194471,92,11,inf,0
e,98,0.0196323,93,11,inf,0
e,99,0.0196415,93,11,inf,0
d,99,0.0213411,93,11,inf,0
e,100,0.0215709,94,11,inf,0
e,101,0.0218773,95,11,inf,0
e,102,0.0219597,96,11,inf,0
e,103,0.0219708,96,11,inf,0
e,104,0.0221375,97,11,inf,0
e,105,0.0221491,97,11,inf,0
e,106,0.0222018,98,11,inf,0
e,107,0.0224501,99,11,inf,0
e,108,0.0224624,99,11,inf,0
e,109,0.0225221,100,11,inf,0
e,110,0.0227511,101,11,inf,0
e,111,0.0230325,102,11,inf,0
e,112,0.0232935,103,11,inf,0
e,113,0.0233578,104,11,inf,0
e,114,0.023367,104,11,inf,0
e,115,0.0237612,105,11,inf,0
e,116,0.0238394,106,11,inf,0
e,117,0.0241646,107,11,inf,0
e,118,0.0243729,108,11,inf,0
e,119,0.0244368,109,11,inf,0
d,119,0.0276881,109,12,inf,0
e,120,0.0281015,110,12,inf,0
e,121,0.0281846,111,12,inf,0
e,122,0.0286096,112,12,inf,0
e,123,0.028918,113,12,inf,0
e,124,0.0292898,114,12,inf,0
e,125,0.0294684,115,12,inf,0
e,126,0.0296024,116,12,inf,0
e,127,0.0299115,117,12,inf,0
e,128,0.0299669,118,12,inf,0
e,129,0.0299754,118,12,inf,0
e,130,0.030169,119,12,inf,0
e,131,0.0301783,119,12,inf,0
e,132,0.0302326,120,12,inf,0
e,133,0.0302414,120,12,inf,0
e,134,0.0304189,121,12,inf,0
e,135,0.0304281,121,12,inf,0
e,136,0.0306633,122,12,inf,0
e,137,0.030753,123,12,inf,0
e,138,0.0310332,124,12,inf,0
e,139,0.0312003,125,12,inf,0
d,139,0.0339311,125,13,inf,0
e,140,0.0339835,126,13,inf,0
e,141,0.0339969,126,13,inf,0
e,142,0.0340824,127,13,inf,0
e,143,0.0345082,128,13,inf,0
e,144,0.0345189,128,13,inf,0
e,145,0.0346032,129,13,inf,0
e,146,0.0346132,129,13,inf,0
e,147,0.0350401,130,13,inf,0
e,148,0.0352653,131,13,inf,0
e,149,0.0355032,132,13,inf,0
e,150,0.0355598,133,13,inf,0
e,151,0.0357954,134,13,inf,0
e,152,0.035805,134,13,inf,0
e,153,0.0358593,135,13,inf,0
e,154,0.036148,136,13,inf,0
e,155,0.0362385,137,13,inf,0
e,156,0.0362489,137,13,inf,0
e,157,0.0363001,138,13,inf,0
e,158,0.0366758,139,13,inf,0
e,159,0.0369657,140,13,inf,0
d,159,0.0410357,140,14,inf,0
e,160,0.041421,141,14,inf,0
e,161,0.0416836,142,14,inf,0
e,162,0.0417398,143,14,inf,0
e,163,0.0418079,144,14,inf,0
e,164,0.0419742,145,14,inf,0
e,165,0.0423869,146,14,inf,0
e,166,0.0424015,146,14,inf,0
e,167,0.0424765,147,14,inf,0
e,168,0.0427926,148,14,inf,0
e,169,0.042808,148,14,inf,0
e,170,0.0428288,148,14,inf,0
e,171,0.0428449,148,14,inf,0
e,172,0.0433523,149,14,inf,0
e,173,0.043912,150,14,inf,0
e,174,0.0439852,151,14,inf,0
e,175,0.0444221,152,14,inf,0
e,176,0.0447997,153,14,inf,0
e,177,0.0452081,154,14,inf,0
e,178,0.0457821,155,14,inf,0
e,179,0.0458779,156,14,inf,0
d,179,0.0497305,156,15,inf,0
e,180,0.0501058,157,15,inf,0
e,181,0.0503275,158,15,inf,0
e,182,0.0504965,159,15,inf,0
e,183,0.0509692,160,15,inf,0
e,184,0.0515728,161,15,inf,0
e,185,0.0517091,162,15,inf,0
e,186,0.0517268,162,15,inf,0
e,187,0.0523674,163,15,inf,0
e,188,0.0523874,163,15,inf,0
e,189,0.0529968,164,15,inf,0
e,190,0.0530891,165,15,inf,0
e,191,0.0533675,166,15,inf,0
e,192,0.0534502,167,15,inf,0
e,193,0.0538848,168,15,inf,0
e,194,0.0542001,169,15,inf,0
e,195,0.0542898,170,15,inf,0
e,196,0.0543729,171,15,inf,0
e,197,0.0545639,172,15,inf,0
e,198,0.0546513,173,15,inf,0
e,199,0.0547436,174,15,inf,0
d,199,0.0560725,174,15,inf,0
e,200,0.0565429,175,15,inf,0
e,201,0.0568285,176,15,inf,0
e,202,0.0569001,177,15,inf,0
e,203,0.0569113,177,15,inf,0
e,204,0.0573185,178,15,inf,0
e,205,0.0573286,178,15,inf,0
e,206,0.0574837,179,15,inf,0
e,207,0.0579641,180,15,inf,0
e,208,0.0583102,181,15,inf,0
e,209,0.0583236,181,15,inf,0
e,210,0.0585003,182,15,inf,0
e,211,0.058928,183,15,inf,0
e,212,0.0593946,184,15,inf,0
e,213,0.0594065,184,15,inf,0
e,214,0.0594177,184,15,inf,0
e,215,0.0595174,185,15,inf,0
e,216,0.0596702,186,15,inf,0
e,217,0.0597341,187,15,inf,0
e,218,0.0600563,188,15,inf,0
e,219,0.0601571,189,15,inf,0
d,219,0.0640994,189,16,inf,0
e,220,0.0645155,190,16,inf,0
e,221,0.0645282,190,16,inf,0
e,222,0.064728,191,16,inf,0
e,223,0.0647403,191,16,inf,0
e,224,0.0647511,191,16,inf,0
e,225,0.0652096,192,16,inf,0
e,226,0.0652727,193,16,inf,0
e,227,0.0656342,194,16,inf,0
e,228,0.0657242,195,16,inf,0
e,229,0.0657408,195,16,inf,0
e,230,0.0658447,196,16,inf,0
e,231,0.0659475,197,16,inf,0
e,232,0.0665769,198,16,inf,0
e,233,0.0668379,199,16,inf,0
e,234,0.0674542,200,16,inf,0
e,235,0.0676178,201,16,inf,0
e,236,0.0680131,202,16,inf,0
e,237,0.0680266,202,16,inf,0
e,238,0.0684435,203,16,inf,0
e,239,0.0689047,204,16,inf,0
d,239,0.0733862,204,17,inf,0
e,240,0.0734035,204,17,inf,0
e,241,0.0738636,205,17,inf,0
e,242,0.0740064,206,17,inf,0
e,243,0.0746034,207,17,inf,0
e,244,0.0752047,208,17,inf,0
e,245,0.0752259,208,17,inf,0
e,246,0.0758164,209,17,inf,0
e,247,0.0758437,209,17,inf,0
e,248,0.0764704,210,17,inf,0
e,249,0.0769936,211,17,inf,0
e,250,0.0772892,212,17,inf,0
e,251,0.0773781,213,17,inf,0
e,252,0.0774613,214,17,inf,0
e,253,0.0775563,215,17,inf,0
e,254,0.0780371,216,17,inf,0
e,255,0.0780568,216,17,inf,0
e,256,0.0785464,217,17,inf,0
e,257,0.0788509,218,17,inf,0
e,258,0.0793898,219,17,inf,0
e,259,0.0796362,220,17,inf,0
d,259,0.0801428,220,17,inf,0
e,260,0.0806063,221,17,inf,0
e,261,0.0811036,222,17,inf,0
e,262,0.0815355,223,17,inf,0
e,263,0.0816118,224,17,inf,0
e,264,0.0820918,225,17,inf,0
e,265,0.0825891,226,17,inf,0
e,266,0.083063,227,17,inf,0
e,267,0.083431,228,17,inf,0
e,268,0.0839449,229,17,inf,0
e,269,0.0844684,230,17,inf,0
e,270,0.0849496,231,17,inf,0
e,271,0.0854693,232,17,inf,0
e,272,0.0855486,233,17,inf,0
e,273,0.0860379,234,17,inf,0
e,274,0.086116,235,17,inf,0
e,275,0.086183,236,17,inf,0
e,276,0.0866395,237,17,inf,0
e,277,0.0868563,238,17,inf,0
e,278,0.0868713,238,17,inf,0
e,279,0.0873867,239,17,inf,0
d,279,0.0878617,239,17,inf,0
e,280,0.088388,240,17,inf,0
e,281,0.0890489,241,17,inf,0
e,282,0.0893842,242,17,inf,0
e,283,0.0894046,242,17,inf,0
e,284,0.0895597,243,17,inf,0
e,285,0.0902469,244,17,inf,0
e,286,0.0902711,244,17,inf,0
e,287,0.090805,245,17,inf,0
e,288,0.0908339,245,17,inf,0
e,289,0.0913282,246,17,inf,0
e,290,0.0915076,247,17,inf,0
e,291,0.0921547,248,17,inf,0
e,292,0.0921778,248,17,inf,0
e,293,0.0921947,248,17,inf,0
e,294,0.0922101,248,17,inf,0
e,295,0.0925107,249,17,inf,0
e,296,0.0930443,250,17,inf,0
e,297,0.093067,250,17,inf,0
e,298,0.0935489,251,17,inf,0
e,299,0.0938353,252,17,inf,0
d,299,0.102041,252,18,inf,0
e,300,0.102516,253,18,inf,0
