Constrained rejection sampling
-2.77639993441 -2.8011013117 0.630885579713
2.32716682639 -2.64444276612 -1.05961647916
2.0226209084 -0.586352239819 1.66888822604
2.67021151248 -3.08835269652 -0.850199816219
-2.86144781899 1.13788724319 -0.650896701109
-1.66800679252 0.594676974697 -2.25968575923
2.90554570879 -1.19465706508 0.567590537759
1.70891156531 -1.69776306144 -1.99967531771
2.07382537501 -2.21364755241 -1.47410169092
-2.55101127765 2.98739557233 0.807013814656
-2.85012842396 -2.52746138881 0.619098419631
-2.7519111253 -2.85567754728 0.618593911966
-2.63488688564 0.811671654033 -0.8552598649
-2.32541472458 0.549346206439 -1.12190004177
1.81791470966 -0.51798328799 1.81322586064
2.26285980617 -0.52788544404 1.24699355084
2.41244387053 -2.79491153116 -1.02156966338
1.46234088963 -0.532883319971 2.42605974542
-2.80439255996 1.01969351958 -0.745276271802
-2.67379112908 0.916833598993 -0.856389508065
1.51224551304 -0.617828463588 2.38515862455
-1.72350994317 0.612333670843 -2.15510064162
1.61807987183 -0.602260018648 2.22196651945
2.74427298408 -0.90924941006 0.672263696298
2.46434682496 -2.86459581067 -0.953643132195
1.60978998786 -0.627065678509 2.30491384638
-2.2764748788 2.40959284162 1.29490065281
-2.04612252688 0.493898423595 -1.45770736823
1.70309993049 -0.459762381227 1.97437988348
1.92171346593 -1.90568567268 -1.74605143469
-2.91524186438 1.19258241277 -0.581260867648
-2.20030364257 0.536612681627 -1.28367005848
2.3102500024 -2.48080297913 -1.21951075433
-2.45054911562 0.674845275475 -1.00287936622
-2.61556747944 0.802375278523 -0.895297753067
2.60478720994 -0.695270894765 0.863918471889
2.55450292782 -3.06476568376 -0.899115562337
2.9898073721 -1.47967578442 0.586366196904
2.53021556372 -2.94778094514 -0.911786229238
-2.27103398157 0.568211580775 -1.29939393896
1.47610828469 -1.21517169814 -2.56024956392
2.48994868259 -0.682340095395 1.00736369476
2.05745853404 -2.11928220615 -1.49613007833
3.10857994084 1.88659979575 -0.45509250003
-1.45735814266 1.11525404511 2.72153762895
-3.01214741412 -2.23133380749 0.535694717244
-2.31785336991 2.4807649207 1.20785666878
1.47375523341 -0.567125477209 2.47591066036
-3.1102312074 -1.99931986393 0.575483935941
-1.6076294347 1.50285020617 2.20575383242
-1.7587598788 0.485465354785 -1.99081380064
-3.09955453734 1.61234040781 -0.425126399217
1.57211411878 -1.42303993095 -2.223114876
1.36274954501 -1.02941271146 -2.74178868188
-1.40598013908 0.666440322899 -2.77211050937
2.69656774544 -0.788261274767 0.657900492867
-1.5477532175 0.560605635839 -2.23885451497
-2.39178314798 2.69536341283 1.02533350502
2.46151202657 -2.88902920916 -0.957448492448
1.45409747851 -1.06027889942 -2.85210542623
-3.09263852506 -1.94042197097 0.444784123972
2.92554607068 -1.20068085519 0.525894031663
2.62652095806 -0.862855665729 0.901330659478
2.10492692603 -0.490707859671 1.47579048575
-2.42467548802 0.656657869327 -1.0295603757
3.05493193048 2.25360472906 -0.521273385364
-1.81013581309 0.496646224639 -1.82409206593
1.3808225747 -0.514537335789 2.44273383061
1.23780770634 -0.924016294116 -2.84611241531
-3.01828359647 -2.18869019644 0.436514950316
2.59821035396 -3.11467202732 -0.830206242626
-1.92232124041 1.9033517879 1.82551455126
1.9935078408 -0.453014969581 1.5725415507
1.71174232376 -0.571630116007 2.00552604008
1.37714644489 -1.14300449671 -2.52609329529
2.13449440664 -2.25320094652 -1.39173992065
-1.43347015692 1.18132981233 2.52462584618
1.33885879656 -1.03371314669 -2.72995677591
-2.51952679034 2.88310639881 0.913261943824
-2.10151014941 2.19074880759 1.49391249946
-2.41651762242 2.75442068913 0.980667694787
2.215392643 -2.43172982539 -1.28882279845
1.43539943302 -0.624735950654 2.65714963586
2.67849303644 -0.809897335589 0.719602385435
2.89937312186 -1.31210384709 0.568934039924
-2.98296822582 1.31927754145 -0.544707932124
2.1631288071 -2.27364127417 -1.3789980921
-2.88199996558 -2.66188892426 0.603275628732
-3.10895683602 1.87289391604 -0.545402822122
2.70358042834 2.95214510043 -0.708150384599
1.40634022083 -1.26235527075 -2.35510540574
-2.89352805078 -2.55262216894 0.683737489319
-2.91096956038 -2.53288627788 0.614343320645
-2.23702507997 0.519103429661 -1.14708105713
1.52172357093 -0.508592508209 2.24700144477
-2.62909716685 0.908865680265 -0.806383012681
-2.84947314692 -2.51790732978 0.593169241659
-1.57844418723 0.529353916328 -2.21760742015
-2.55716258967 3.03751748205 0.820430925173
-1.66553477858 1.55059066928 2.11865978518
-1.91395022355 1.95460651164 1.77031006555
2.41466896143 -2.82078729611 -1.0175793092
1.7101773919 -0.49680289245 2.00557422135
2.92882042628 2.56174723123 -0.503456062945
2.27140537717 -0.629458971445 1.25581747103
2.58183155312 -0.850035888432 0.953045798454
-3.03472187929 1.50756681869 -0.440572259961
-1.58177697911 1.50116465173 2.1800165505
-1.65726262808 0.584356148378 -2.15114218915
2.42541737765 -2.79696425518 -1.09859938772
2.41119311819 -0.612317077632 1.06869735795
-1.46131697743 0.639300216883 -2.63929250815
-2.68104011568 0.868888703697 -0.682184970618
3.05566712603 -1.56354194907 0.521823629462
-1.46806436707 0.477394911353 -2.30527227727
1.98138659287 -0.513346985632 1.60583661196
1.94332871561 -2.09345326907 -1.53030166861
1.64595794811 -0.481115336832 1.99132076129
-3.07754108598 -1.83183284668 0.505298987943
2.57994059174 -0.74228885741 0.787335982932
-1.53010380359 1.35810571052 2.23520146855
-2.14714231646 2.34615452299 1.36313884401
-1.66397078814 0.607988695811 -2.27425817102
-2.5015561699 2.91970791224 0.867851886852
-2.96467899744 -2.34703497926 0.610770062366
2.88082353414 2.6414993577 -0.609459523545
-2.35181506957 2.67974375726 1.16299187852
-3.12207514334 -1.80221240085 0.452328381125
2.66381519861 2.98515469239 -0.777468255432
-2.48363508849 0.666868849443 -0.920189613652
3.02077258879 -1.34815435348 0.570779675969
2.94924352709 2.57040551039 -0.611910968202
2.06098465239 -0.551007761609 1.4975515496
-3.07877201718 1.76135087165 -0.524563332525
-1.72080434689 1.64578224508 1.93703177637
-1.50595758599 0.495965098159 -2.33074282666
-1.45230218226 0.668356223712 -2.66521342307
-1.4095308918 1.23923937191 2.41880204644
1.95684239316 -2.03386201106 -1.71002589371
-1.93048023586 2.00372884153 1.60552043997
2.75435710473 -1.01097603654 0.688075719254
1.52549906166 -1.38547510924 -2.25777912077
-2.62097297419 0.776967678812 -0.808831501469
2.67448830672 3.00594952917 -0.831895476135
-1.42245392345 0.502541212119 -2.34657258878
-1.65763578728 0.603801697655 -2.21844037965
3.07374697103 -1.74125247861 0.477367539028
-2.46212514399 0.601125933774 -0.989107852407
-1.54604958423 0.621425058191 -2.42843982922
2.54511741563 -2.98412448087 -0.821660888634
-1.92345834601 1.98179490826 1.70347122558
1.93561148131 -0.51133574305 1.66027425442
-1.96186217753 2.01141137608 1.66745856916
-2.35233400182 2.60561160427 1.23431399393
2.26800076498 -0.50607071715 1.2319255928
-2.45373568353 0.685932994272 -1.06787978436
-2.55811396025 3.02479038125 0.79365511843
1.61398180534 -1.57798755966 -2.02662176026
2.58123818846 -0.653394244876 0.822645282488
-2.48636376594 2.90916038658 0.885137708631
-1.71274146389 0.543410060117 -2.13138403317
-1.35670278028 0.725883857808 -2.89448110643
1.36882165087 -0.542699113538 2.52596304149
-2.12910454095 0.482423550627 -1.31551534528
2.28723042499 -0.501733583209 1.13677680788
-3.04620666484 -2.22246057795 0.499966950802
-2.99756356364 1.44458312571 -0.636394925179
-2.27988711087 0.637665861687 -1.27082652787
-1.55050048599 0.455254210866 -2.17388055073
-2.18185733006 0.531177462047 -1.29380065602
1.68649595487 -1.65972874857 -1.89834587053
1.39821083834 -0.696420980962 2.89057062982
-1.61255078823 1.44433793338 2.26992322847
-2.61348037637 -3.09170883212 0.850728449525
2.46418093051 -0.64184470518 1.06641458435
-2.33027607462 2.53361348221 1.26193168317
-2.41569286815 0.597299128486 -0.952805877234
-2.45008517489 0.71472026841 -1.06915712682
1.39789332617 -1.1057768724 -2.67967442336
2.90808992078 2.5654897516 -0.579526382389
1.99621290748 -0.525772304163 1.6785269051
2.56051192936 -3.01276460256 -0.966865834525
2.34185717065 -2.51544237526 -1.20246931355
-1.99988521536 0.532980559254 -1.52086528305
2.24075780627 -2.37847922221 -1.33069181203
-1.25061525862 0.920560208916 2.81940669479
3.09235739191 -1.56807427363 0.447460165352
1.7427745489 -0.566014118635 2.1054244652
1.67861478222 -0.574994121499 2.16896760242
-1.98372173288 0.43532675959 -1.57103771313
-2.9281171415 -2.55834136301 0.659901081066
-1.29666958275 0.678091828535 -2.84916128444
1.42201549783 -0.542333340116 2.42625027128
1.73939886282 -0.438282974917 1.90474805505
3.10633524132 1.80714923751 -0.561611849653
1.75197946088 -0.582853825127 2.04872276476
2.11631270014 -2.31382513978 -1.41123847525
-2.89678808663 -2.61401564782 0.664607909321
2.76552107202 -0.975117571297 0.738517218664
-2.44328030898 2.86716286478 1.02080003104
1.79315821025 -1.82041532174 -1.79820299326
1.65680493415 -1.61480748075 -2.10005924231
1.70601221111 -0.603684683063 2.19729338818
-2.70901341106 -3.01641255192 0.811491154473
2.06847750696 -0.54422090619 1.47811054356
2.7412148184 2.9686598356 -0.750835346024
-2.97478967475 1.17514431911 -0.507517348014
2.57719483176 -3.08069738598 -0.792096741651
-2.51834870763 2.96540119005 0.87562105717
2.44486490199 -0.557609363399 0.932529005983
-1.51958858174 0.493076768468 -2.29573271012
2.40483624919 -2.75722076992 -0.995145126989
-1.61301975137 0.560331770962 -2.23502370871
-2.10928362139 2.16735624301 1.45380623007
-2.35738187395 2.5430805824 1.21426788643
3.06994415405 -1.50643860648 0.546388115569
-2.36180160951 2.69958661294 1.13688083873
-2.30305214833 2.50274041021 1.22703262903
-2.70199485453 0.87167220504 -0.710909134302
2.75402760778 -0.856184961458 0.676800648005
2.93566046373 -1.16291210734 0.592418051388
-2.69520608066 -3.12830169927 0.759294355744
-1.85846184919 1.82749072967 1.88273403022
-1.83581266893 1.89899187399 1.78271531245
-2.07280416121 0.540764443997 -1.49734210424
-2.76813048047 -2.74744827316 0.717796974622
2.88646371679 -1.09991286399 0.603249866788
2.25605521087 -2.52626161752 -1.28296567668
-2.57241528615 2.97372359229 0.890310068248
-2.81400380214 1.13699855291 -0.733736366049
1.54504050943 -1.2463511825 -2.57542284032
2.38702521237 -2.76645668391 -1.02988297881
-2.84752322298 1.130884854 -0.648749472687
-2.49204552718 0.687173480436 -0.92070952683
1.59842813235 -0.574098283562 2.23544508148
-1.58456484123 1.54085804342 2.04852711314
2.09217255862 -2.17377964087 -1.53952559239
2.71781745475 -0.90119138824 0.751876692674
2.51249258418 -2.96921543167 -0.937683226826
2.82570670888 2.88316290563 -0.665160834033
-2.40247032862 2.75543208705 1.08297765353
2.178464667 -2.30932491155 -1.4331064104
2.02804455015 -2.15843255901 -1.54607751878
