Constrained rejection sampling
-2.29873439656 0.649136271044 -1.15573012661
2.32375111373 -0.660248111687 1.21587978674
-2.67093851436 0.736138674812 -0.707482583198
-2.79260186102 -2.75468052436 0.682071763041
-2.30476995121 0.681264316681 -1.24506065439
-2.19591309599 2.39381739036 1.21627567497
-2.26860868671 0.488477813465 -1.15674486497
2.59411715454 -3.09467895103 -0.913959151175
-2.9823993918 1.39903440611 -0.497401007193
-1.89273762627 0.502969909299 -1.73941332797
-2.21962993738 0.604629662097 -1.37719340549
3.09963734828 -1.77902861375 0.542545420131
3.01796996741 -1.55403915421 0.536441501694
-2.89168148047 1.16431326573 -0.676245360793
-2.38219090507 0.665003458211 -1.16394818315
-1.47182379692 0.493513806289 -2.34611234753
1.81422459709 -0.525519786675 1.93780346643
-1.8017005257 0.462788534895 -1.83550163323
3.12814190179 1.98520951988 -0.589320769584
-2.15483742152 2.3069828794 1.363801706
-2.00470190112 2.15467847677 1.57445496053
1.91230463514 -2.0077445523 -1.58264713811
-2.08039214677 0.610416677385 -1.48715917818
-2.60444125216 0.71575659078 -0.898097259419
2.18873083395 -0.613246102566 1.43300868396
-2.88500497809 -2.59578520269 0.686433326276
2.95936681716 2.53362860325 -0.538495050267
-2.78340840118 1.04266386605 -0.700535381223
-2.55446132618 2.99132359542 0.92446489681
2.28086079239 -2.51984779961 -1.16594860706
2.43345586669 -2.76099080811 -1.08172285921
-2.14536600027 0.581725103957 -1.43900415743
2.00123136374 -0.591435983698 1.57935654321
2.41191883123 -2.76773657933 -0.980990851279
-2.30905304552 2.5532489381 1.27991362898
-2.88195680157 1.1236079805 -0.502087616889
-2.90487371036 1.34034228685 -0.546529977278
2.62122447145 -0.898750992613 0.846705507791
-1.76943576107 1.66497425926 1.99212797155
2.82269515053 -1.05927908738 0.696209012498
-2.73882961028 -2.85400117116 0.782109419219
2.34844133464 -2.62620424114 -1.05537399404
-1.69133163843 0.509899954049 -2.01180806938
1.23051087699 -0.838690857129 -2.9820757739
1.93763132064 -0.596408275233 1.8105473126
-1.91149452497 0.464008387398 -1.71827416133
-2.83529075988 -2.78571094748 0.657779097228
2.69602879168 -0.897563174399 0.694002968633
-2.768339427 0.986652786553 -0.703768862526
-2.76252148858 -2.7568289921 0.716036437982
-2.13835908102 0.475354164685 -1.31986089394
2.92494890082 -1.36130426756 0.555940226413
-1.72006887298 1.61211667819 1.97489664684
-1.9879672826 0.497856304313 -1.63426920986
-1.8922171043 1.85113942635 1.83706513414
2.52330228333 -0.677461302826 0.945651382381
-2.98885736421 -2.18372460343 0.532701034758
1.8726471219 -0.522321200917 1.74150844818
-2.68138720617 0.760974606744 -0.759959015262
2.51832269499 -2.97181576245 -0.865769993187
-1.45088438531 1.11016949262 2.64227903317
1.36812902953 -0.627540583352 2.71548850437
-1.79401479167 0.549980957031 -1.89609040669
2.96188726753 -1.37272677979 0.604639478741
-3.03055121859 1.46366679377 -0.524553144993
1.35836334944 -1.03367224535 -2.71888432184
2.32811905645 -2.6049584232 -1.21227148814
-2.84644161263 -2.61558101833 0.546678169195
2.47940552985 -0.630858270828 0.945810472283
-1.47761992965 0.604096900417 -2.51655006829
1.75027994347 -0.549959902778 1.98582269237
1.5859914255 -0.654433883526 2.41845723442
2.25540004735 -0.678049634221 1.32325239774
-2.79291383916 -2.86802756646 0.604779207399
-1.73112504875 1.59587993662 2.07031816423
2.19507724713 -0.533159527767 1.34024939534
-1.67973235179 0.4831137486 -1.93871155898
-2.95722366559 -2.25236534269 0.538035069949
3.06032504515 -1.62628721085 0.575702741268
1.50448960643 -0.488343458271 2.31398025491
3.09787764627 1.91247838463 -0.505341019803
-2.43270525256 0.672575935736 -1.02901226452
-1.54145801001 0.580220732271 -2.30154747775
-2.59160130969 0.688237744899 -0.795046025788
-2.14746207551 0.463008408743 -1.28726663652
1.65703926283 -1.54805771633 -2.20681064444
-2.6019375315 0.739012656487 -0.894484270878
-1.50829448008 0.559977202211 -2.29710291274
2.31051555124 -2.52771764441 -1.22391156483
-2.13931462493 0.473586413114 -1.38472668374
2.26231650418 -0.525138609091 1.16601175724
-1.71240340932 1.61213656484 2.10627217055
3.10762889792 -1.65361503179 0.499350826551
3.0838653407 -1.5510048238 0.441802262096
-1.92221989238 0.546848817743 -1.77891211147
-1.67722727578 0.50611943665 -1.98895596686
-2.29957195647 0.527157889522 -1.09351727347
-2.70799841056 0.959067562749 -0.806684610492
2.99001759298 2.10227525344 -0.525320100242
-2.97260672079 -2.27719791946 0.510200898101
-3.04303690609 1.67095324073 -0.550917567887
-2.75329821449 0.880008507568 -0.717707774306
1.43154543341 -1.30618401953 -2.36518109037
-1.59164296736 1.40605317299 2.28049220168
2.94645535048 -1.26303633838 0.606926959496
3.03882913827 -1.37430112356 0.530340226508
-2.79071122324 -2.85008554449 0.596136159014
2.48510264513 -2.86452776117 -1.01158813384
2.78543532313 -0.977293934856 0.600510999374
1.52470677546 -1.46347479783 -2.1674960548
-1.41623671443 0.745829091576 -2.83172169611
1.34186078531 -0.756336483744 3.01124847653
-1.99440299435 2.01193095197 1.69711929015
2.54771812462 -0.760606701524 0.961920251466
-1.37243863643 1.13698182417 2.59480661129
-2.90604002209 1.34678594618 -0.596284098216
2.75527485095 2.81035728188 -0.633076467994
2.8554759922 -1.17715816785 0.640471831042
2.89627161827 -1.22863840022 0.503025342945
1.44842107663 -1.20102579399 -2.52609242782
2.31137122391 -0.675579371392 1.28770082812
2.00168447919 -2.02710511141 -1.59595935607
-2.30169472392 0.651156242848 -1.28549433559
-1.48382114904 0.612530430951 -2.57412752765
-1.1974989303 0.724821091052 -3.09286358282
2.3103863362 -2.510213241 -1.26370918834
2.32042667642 -2.56150966816 -1.16069682571
-2.39099509322 2.62803979124 1.1144969017
-2.47009574267 0.619230859314 -1.04184355927
-1.58165350728 0.486527914713 -2.159156023
2.94367842714 2.51507083597 -0.556899690805
-1.71811768626 1.68783259793 1.95661298961
-2.82241880631 -2.72884797703 0.681533164062
2.559527006 -3.03382850459 -0.918373118624
2.39621087114 -0.586626570817 0.960196428553
2.84492545797 2.74870204819 -0.647643594639
1.37834680372 -0.617922693351 2.76447206266
2.65571470425 -0.73709639445 0.832175768725
2.52063341637 -0.78949482471 0.933713774374
1.32252630163 -0.820336800345 3.07453569777
-2.70208038403 -3.04921531286 0.744622458294
-2.70658740827 -3.02768343365 0.814984768255
-2.87563615748 1.14551472976 -0.684703850369
-2.77729054499 -2.78612476694 0.736015086499
-2.12891933146 0.547229682807 -1.47004192309
3.0535459204 2.25680300348 -0.480883919448
2.88799530265 2.60577825075 -0.628396949919
-1.74770564318 0.424797747716 -1.86435460378
2.79405352703 -1.10216052675 0.741054202102
-2.89475378624 1.17344449139 -0.588500530952
-2.78313407797 1.00747641491 -0.743006511496
-1.30473784577 1.03638319067 2.69011322604
-1.47066514265 1.31918029387 2.28080789636
-2.69991457526 -3.08127355536 0.805223282253
2.47875219505 -2.75876788696 -1.0252559374
-1.55232833388 0.641846440303 -2.48222348537
-1.6848664945 1.64061581799 2.04213438258
2.28093066858 -0.562029442105 1.13244496136
-1.75873025896 1.75753924234 1.80886932773
-1.7058352255 0.473862093147 -1.89264817858
2.89486350033 2.40379611585 -0.547097480289
3.04229393664 1.9713183832 -0.490267350379
1.80937578441 -1.71063884258 -1.96581901875
-1.99479278494 0.600407921012 -1.70505106342
-1.94343544462 0.531126953108 -1.74258928633
-2.31246467277 2.57913521867 1.06991197179
-2.94475357957 1.46756991366 -0.562199635621
2.55121179775 -0.851090690229 0.93296974783
