x11,x12,x21,x22
-0.011661,-0.036816,0.988068,-0.060065
-0.195356,-0.061877,0.751478,0.259845
0.054237,0.055634,1.048615,0.161519
0.019971,0.092005,1.011786,-0.035680
0.226858,-0.226266,1.183819,0.063953
0.131524,-0.176851,1.106168,0.046912
0.011333,0.170177,0.971269,-0.110044
0.001283,0.211564,0.968704,-0.041610
-0.131909,-0.146946,0.866793,-0.096013
0.092204,-0.366686,0.953475,0.141460
-0.047492,-0.178351,0.907246,0.119099
-0.120694,0.333857,0.813502,-0.022903
0.203421,0.139924,1.195577,0.014919
-0.155731,-0.243208,0.837319,-0.125512
-0.093243,0.057145,0.906541,0.036354
-0.028922,0.156529,0.940299,-0.089665
0.063388,0.386506,0.952844,-0.070515
-0.041508,0.090746,0.957259,0.041102
0.076280,0.131898,1.051968,-0.087264
0.091403,-0.081361,1.091400,-0.079325
0.159784,0.129781,1.141698,-0.059544
0.055325,-0.261235,1.005507,0.050461
0.218087,-0.082972,1.200209,-0.271222
0.006764,-0.128767,1.002561,-0.037184
-0.003073,0.013474,0.994316,0.085685
-0.032672,-0.061254,0.959782,0.061366
0.001385,0.159172,0.980414,-0.044547
-0.009423,0.082710,0.989943,0.047110
0.091330,0.369079,1.049457,0.082735
-0.094616,-0.413758,0.792813,0.047187
0.129885,0.149852,1.120676,0.014449
-0.062872,0.080094,0.936856,0.056767
-0.083681,0.117251,0.915587,0.079019
0.077355,0.274501,1.016719,-0.068421
0.017696,-0.109740,1.015837,-0.048790
0.072881,0.145045,1.061269,-0.006904
-0.084367,0.017047,0.915613,0.023344
-0.012026,-0.114426,0.987173,-0.074397
0.061477,-0.393517,0.959560,0.046309
0.098188,0.142999,1.054301,-0.149999
0.082273,-0.022322,1.082182,-0.008846
0.247266,0.003882,1.247201,0.015274
0.015126,-0.024724,1.011681,0.058209
-0.027911,0.178888,0.972047,0.188117
-0.071650,0.129735,0.927265,0.083168
0.047852,0.228652,1.025350,0.017710
-0.132154,0.408929,0.752976,-0.056415
-0.125191,0.130633,0.864290,-0.014033
-0.020444,-0.031187,0.972136,0.090413
0.106844,0.159061,1.106742,0.144824
-0.065042,-0.346528,0.840149,0.078476
-0.125553,0.007515,0.868923,-0.097446
-0.206114,-0.156740,0.775579,0.033731
0.030561,0.020029,1.024596,-0.089026
-0.052611,0.034105,0.946245,-0.013713
-0.050362,0.089165,0.934685,-0.083120
0.133333,0.022346,1.122595,-0.123804
0.033510,0.014951,1.032670,-0.026030
-0.088226,0.214057,0.906823,0.114678
-0.094767,-0.216431,0.840647,0.137123
-0.218621,0.058372,0.772447,0.191730
0.056670,0.232322,1.036995,0.034932
-0.083797,-0.211472,0.908043,-0.083984
-0.200683,0.205950,0.792016,0.085326
0.090992,-0.026819,1.081415,-0.164890
-0.118718,-0.222634,0.851355,0.020180
0.052988,0.053792,1.048842,-0.037177
-0.090386,-0.023503,0.893677,0.154317
-0.180315,0.082704,0.809386,-0.060448
-0.096918,-0.193488,0.880656,0.017104
-0.109335,0.008004,0.889715,-0.035581
0.139730,-0.122354,1.126452,0.040065
0.044184,0.068771,1.043917,0.045629
0.242701,-0.396663,1.136479,0.051847
0.032601,0.002383,1.028561,-0.087416
0.143502,-0.118155,1.114564,0.120674
-0.045754,-0.015186,0.953481,-0.054291
-0.044539,0.108902,0.934436,-0.095077
0.034360,-0.256839,0.933938,0.179922
-0.081656,-0.036259,0.915093,0.044311
0.043323,0.021979,1.043162,0.039888
0.100971,-0.072991,1.094018,0.044724
-0.047538,-0.264046,0.893391,0.074560
-0.012136,0.205570,0.980707,0.086146
0.073638,-0.049388,1.055224,0.141633
0.027457,-0.098459,1.026923,-0.065794
0.106746,-0.022752,1.106307,0.006878
-0.099863,0.133648,0.892183,0.007774
-0.032129,0.200030,0.961800,0.090004
0.050612,-0.137497,1.049756,-0.096107
-0.309270,0.332652,0.680676,0.191207
0.109315,-0.086692,1.093098,0.092668
-0.020304,-0.403311,0.869065,0.053879
-0.089563,0.382775,0.834296,0.000043
-0.009086,-0.256583,0.942746,0.050038
0.031215,0.005537,1.029225,-0.057530
-0.043001,0.110431,0.941992,-0.062163
-0.014063,0.362812,0.908376,-0.023332
-0.070685,-0.143904,0.875874,0.178627
0.138545,0.087167,1.131664,-0.029942
0.069553,-0.215788,1.042893,0.013578
0.018686,-0.164329,1.006127,-0.006339
0.103294,0.505233,1.051676,0.188104
-0.017905,-0.165758,0.946653,0.098115
-0.118472,0.426601,0.856927,0.206152
0.119339,0.448250,1.026876,0.028277
-0.140363,-0.252316,0.771938,0.157205
-0.162556,0.081471,0.826949,-0.063029
-0.214244,-0.179847,0.749451,0.087160
0.082059,0.172018,1.043263,-0.103820
0.042047,0.223347,1.031668,0.079651
0.162671,-0.037427,1.162042,-0.001967
0.019268,-0.118858,1.015228,-0.029064
0.034769,0.167975,1.034405,0.140966
0.016852,-0.123445,1.015508,-0.071616
-0.111542,-0.074101,0.887887,-0.040292
-0.066999,-0.025908,0.933001,-0.025351
-0.088833,0.186703,0.903568,0.063662
0.004017,-0.086154,0.998432,0.019387
-0.049386,0.171042,0.948914,0.112753
-0.066869,-0.134157,0.930376,-0.059979
0.065604,-0.324645,1.022412,-0.033924
-0.012752,0.000358,0.987210,0.009081
0.036335,0.261317,0.998477,-0.011231
-0.080776,0.117884,0.919130,0.104171
0.005647,-0.063658,1.005389,-0.040973
0.108618,-0.021579,1.106012,0.050570
-0.084400,0.051572,0.913707,-0.009932
0.014010,0.087658,0.994663,-0.108094
0.003766,-0.032748,1.000684,0.045702
0.047494,0.256665,1.001373,-0.043528
0.093290,0.058392,1.065011,-0.177739
0.044301,-0.117233,1.023032,0.087913
-0.143540,0.240036,0.842313,0.072424
-0.015798,0.480995,0.892004,0.061597
0.018610,0.102728,1.015148,0.019580
-0.063022,0.069068,0.887871,-0.240450
-0.086158,0.290342,0.894256,0.093396
0.070739,-0.115358,1.070602,-0.098842
0.028636,-0.176793,1.017780,-0.029845
-0.025581,0.283495,0.931585,-0.006045
-0.069310,0.025266,0.930301,-0.002612
0.063987,0.006985,1.062343,-0.050323
0.185167,-0.389000,1.132313,-0.068197
0.059585,-0.462673,0.879904,0.109233
-0.017428,0.048696,0.982180,0.020700
0.021762,-0.341242,0.905338,0.127046
0.050161,0.008354,1.049424,-0.030044
-0.058969,-0.277337,0.862759,0.110499
0.193937,0.164232,1.185094,0.031535
0.118415,0.318514,1.055693,-0.030069
-0.041831,0.077729,0.953437,-0.019444
0.070082,0.123167,1.069932,0.140451
0.113902,-0.257439,1.087602,-0.029608
-0.053669,-0.500982,0.829907,-0.032694
-0.106516,0.613662,0.715719,0.044514
-0.026180,-0.046825,0.972097,0.011845
-0.169847,0.057097,0.818719,-0.093692
0.015559,0.324373,0.987445,0.088918
0.032613,-0.188260,1.022499,-0.046392
0.099778,0.225176,1.095328,0.130932
-0.203183,-0.009563,0.795541,0.040936
0.018091,-0.061293,1.012603,-0.165912
-0.145856,-0.322130,0.809163,-0.025586
0.200385,-0.184853,1.193707,-0.069478
0.018092,0.252926,0.966388,-0.064459
0.018194,-0.232167,0.926805,0.185476
-0.068729,-0.037547,0.921360,0.102892
0.159463,0.092652,1.158348,0.045435
-0.015700,-0.087348,0.959331,0.134722
0.095379,0.006223,1.095194,-0.012999
0.019667,-0.029194,1.017229,-0.098975
0.017531,0.021792,1.017529,0.019808
0.050562,-0.107903,1.039308,0.041696
-0.145429,-0.275386,0.850416,-0.184322
-0.036518,-0.091603,0.949849,0.072952
0.140822,0.176295,1.131240,0.038196
-0.104478,-0.366971,0.800927,0.057577
0.013979,-0.030148,1.013738,-0.008213
-0.101312,0.029498,0.898563,0.013688
-0.111896,0.258863,0.878246,0.118795
0.036381,0.023862,1.034749,-0.033242
-0.057761,0.003115,0.938946,0.084201
-0.018895,-0.194123,0.949383,0.055752
0.006213,-0.084474,1.004382,-0.023985
-0.028780,0.249143,0.905948,-0.106221
0.009225,0.125559,1.003199,0.015944
0.029337,-0.043545,1.014677,0.127058
-0.027538,0.265102,0.926993,-0.033010
0.135576,0.270493,1.109581,0.043967
-0.055306,0.183594,0.944349,0.209848
-0.150823,0.238982,0.842529,0.123874
-0.037664,-0.198141,0.862896,0.236591
0.024313,-0.293240,0.980363,-0.000034
-0.006759,-0.313879,0.879461,0.149385
-0.165509,0.198037,0.792806,-0.087679
0.042811,0.268259,0.949781,-0.152934
-0.055231,-0.241851,0.910544,0.017531
-0.101148,0.020654,0.885505,-0.142181
-0.003027,0.315172,0.940953,-0.014830
-0.067615,-0.134866,0.925250,-0.015621
-0.038306,0.153163,0.930722,-0.093791
0.056455,-0.335708,0.967351,0.076927
0.064378,-0.151525,1.064374,-0.148925
-0.135469,-0.040512,0.864529,-0.038134
0.034692,0.175280,1.030998,0.089411
-0.020285,-0.289209,0.967598,-0.134010
0.083005,-0.048716,1.078912,0.041666
0.027413,-0.168546,0.970711,0.163400
-0.029605,-0.096444,0.969136,-0.046275
0.116547,-0.097143,1.099623,0.086053
0.155773,-0.118603,1.144879,0.028605
0.103510,-0.081359,1.100624,-0.005450
-0.053628,-0.165838,0.944991,-0.113312
-0.041237,0.175317,0.944624,0.007755
0.045428,0.139075,1.030741,-0.031688
0.076670,0.212803,1.028627,-0.093431
0.082556,-0.385627,0.984048,0.047168
-0.100665,0.371820,0.834417,0.017391
-0.008052,0.036681,0.991240,-0.000949
-0.014990,-0.390986,0.886784,0.041222
0.009557,0.063870,0.978759,-0.182398
0.118006,0.054563,1.083806,-0.204728
0.047364,-0.028619,1.046709,0.007567
-0.025700,0.108292,0.954174,-0.091327
0.042005,0.252770,0.965131,-0.131727
0.080869,0.099087,1.074078,-0.017259
0.054228,0.068250,1.027385,-0.161892
-0.141045,0.048674,0.833794,-0.174238
-0.046176,0.153548,0.952991,0.112727
-0.028352,0.151062,0.958514,-0.010477
-0.045291,0.045869,0.953732,0.001661
-0.006565,0.182695,0.977023,0.002261
0.049407,0.034363,1.049137,0.011118
0.094069,0.373292,1.048930,0.076241
-0.074426,-0.273014,0.893841,-0.023098
0.003246,-0.278869,0.950723,0.040956
0.004310,-0.003864,1.004309,-0.005572
-0.262666,-0.321103,0.708440,-0.082456
-0.016253,-0.370456,0.928308,-0.042120
0.117767,-0.085536,1.088360,0.155193
-0.062700,0.101335,0.893566,-0.191162
-0.026005,-0.065960,0.965898,0.061042
0.107898,-0.404340,1.035482,-0.030726
0.054209,0.103537,1.025143,-0.135809
-0.092960,-0.026894,0.904125,0.049395
0.020198,-0.186066,1.005368,-0.014481
-0.041326,0.130766,0.951160,0.008407
-0.229111,-0.020091,0.767181,-0.106126
-0.037639,-0.161461,0.960519,-0.100796
-0.012994,0.024271,0.983304,-0.061698
-0.096956,-0.078189,0.896352,0.037308
-0.069918,-0.259528,0.922778,-0.138892
-0.111739,0.039765,0.888253,0.035838
-0.084130,-0.054387,0.881204,0.206634
-0.016892,-0.226739,0.976056,-0.108190
0.007607,-0.272671,0.850836,0.264884
0.032159,0.037117,1.021266,-0.110081
-0.022765,0.001032,0.976838,0.029191
-0.071196,0.384215,0.871882,0.051644
0.242008,0.040974,1.216399,-0.183888
0.017506,0.002190,0.999014,0.193612
-0.228384,0.169627,0.737260,-0.090241
-0.018540,0.326765,0.927546,0.002850
0.023589,-0.223326,0.989584,0.035234
-0.047767,-0.001933,0.948128,-0.092452
0.162277,0.087212,1.161620,0.123441
0.146987,-0.005150,1.146917,-0.016973
0.006925,0.361063,0.950461,0.029794
-0.040408,0.167680,0.959525,0.156091
0.024457,0.024490,1.021096,0.106402
0.057018,-0.098571,1.055187,-0.038076
0.141910,-0.149832,1.098415,0.141885
0.022780,0.172614,1.016905,0.064381
-0.044448,-0.008163,0.949770,0.099212
0.022780,-0.214580,1.015796,-0.096604
0.126631,0.124279,1.123626,0.201741
0.010126,-0.266618,0.956382,0.056800
-0.064340,0.094329,0.933973,0.036264
0.167357,0.148299,1.165257,0.083526
-0.064582,0.340245,0.905211,0.096315
0.063735,0.020388,1.048945,-0.150962
-0.091732,0.158834,0.902622,0.052724
-0.043326,0.239552,0.930685,0.013051
0.031821,-0.054414,1.031680,-0.071164
-0.074725,0.217817,0.825752,-0.217086
-0.033077,-0.266963,0.906548,0.075243
-0.005714,0.121390,0.992716,0.065372
-0.069907,0.128033,0.930012,0.140746
-0.085791,-0.059820,0.903070,-0.208662
0.212798,0.039700,1.202064,0.185829
0.205021,0.254248,1.155469,-0.056637
0.046855,-0.054247,1.045839,-0.099313
-0.053953,-0.542171,0.837727,-0.089504
-0.017922,0.001561,0.982045,-0.006597
0.085673,-0.165564,1.057792,0.068923
-0.025608,-0.235347,0.959727,-0.064714
-0.195947,-0.300197,0.767299,-0.031575
0.024012,0.283381,0.969149,-0.043293
-0.061101,-0.146669,0.925187,0.018362
0.071457,0.311048,0.963301,-0.141293
-0.102966,-0.253240,0.831772,0.102098
0.111317,-0.296202,1.040441,0.073567
-0.004380,-0.194362,0.977583,-0.005288
0.060356,-0.262345,1.014962,0.035527
-0.049462,-0.105015,0.917181,0.151113
0.012701,0.037058,1.012408,0.061291
-0.158174,-0.048820,0.833885,-0.174599
-0.090635,-0.120320,0.907258,-0.185206
0.134272,0.135540,1.119371,-0.036449
-0.039817,-0.147339,0.938966,0.057565
0.135519,-0.215579,1.127090,-0.086015
-0.030501,0.053622,0.969451,0.043874
-0.160796,-0.054302,0.837924,-0.003729
0.152529,-0.004681,1.144093,-0.134294
0.057318,0.162664,1.027258,-0.080681
0.232145,0.132240,1.224918,0.252247
-0.020666,-0.468259,0.786347,0.122275
0.007788,-0.461931,0.969913,-0.189321
0.160716,0.437476,1.024101,-0.067070
0.149194,0.053524,1.148398,0.013634
0.055558,-0.349364,1.042815,-0.190229
-0.046165,0.212111,0.950348,0.128667
0.088879,-0.089762,1.079317,0.048196
0.175794,-0.008195,1.158790,0.175427
-0.125872,-0.065211,0.873032,-0.018407
0.024615,-0.351658,0.992389,-0.099841
0.024297,0.103555,1.022503,0.043673
-0.037856,-0.127191,0.959670,-0.056887
-0.158436,-0.091641,0.833706,0.033471
-0.002256,-0.151886,0.948747,0.157296
0.036126,0.176418,1.026535,0.038251
0.053402,-0.042118,1.053308,-0.055822
-0.094672,-0.244361,0.873990,0.004023
0.108249,0.069767,1.107350,0.112167
-0.254221,-0.212014,0.720090,0.013196
-0.074722,-0.195599,0.911842,-0.032223
-0.001204,0.327381,0.942904,-0.002257
-0.042419,0.136281,0.957517,0.124942
-0.107543,0.093690,0.891496,0.049866
0.107677,-0.142751,1.090970,0.039282
-0.034646,-0.105902,0.951610,0.059325
0.033976,-0.012652,1.031704,0.054720
0.075884,-0.045702,1.060435,-0.220802
0.155792,0.186064,1.143364,0.028900
0.036577,0.333820,1.030131,0.220462
-0.031456,-0.150860,0.959758,-0.018590
-0.097288,-0.325604,0.894601,-0.198496
-0.229137,0.294533,0.714842,-0.035473
0.101505,-0.448262,0.960328,0.064011
0.171618,0.053921,1.169862,-0.005306
-0.103938,-0.122601,0.895063,-0.077920
-0.145041,-0.093464,0.854187,-0.132757
0.001160,-0.140979,1.000342,-0.100534
