x11,x12,x21,x22
0.237007,-0.066160,1.233598,0.016351
-0.144202,0.016916,0.848173,-0.106342
-0.086094,0.193319,0.902560,0.043113
-0.072977,-0.216466,0.898819,0.019359
-0.150246,-0.520140,0.698353,0.008897
-0.201211,-0.425869,0.705597,-0.004325
-0.157769,0.261194,0.766231,-0.121196
0.106118,-0.220072,1.042283,0.131488
-0.166132,-0.276790,0.815969,-0.088437
0.040938,0.135921,1.030154,-0.010547
-0.284778,-0.152412,0.685977,0.087660
0.084947,-0.085152,1.080629,0.007677
0.202667,0.057887,1.198327,0.150947
0.205005,0.134784,1.173735,-0.113331
0.119984,-0.003336,1.110346,-0.141835
-0.127640,-0.314805,0.841438,-0.068051
0.247019,0.170567,1.240390,0.055614
0.213704,-0.072769,1.213053,-0.036690
0.010977,-0.320982,0.977411,-0.064066
0.127476,-0.160438,1.113870,0.003960
-0.265996,-0.033336,0.725344,-0.164661
0.060630,-0.209322,1.052724,-0.083829
-0.119725,0.116827,0.865173,-0.056309
0.283577,-0.222642,1.233698,0.089239
-0.228131,0.252597,0.727616,-0.041591
-0.105298,0.420028,0.791057,-0.023307
0.011495,0.216917,0.983552,-0.017831
0.109737,-0.252348,1.106645,-0.173762
-0.004303,0.131464,0.968216,-0.101360
0.149679,0.116461,1.144836,0.018162
-0.101922,-0.417836,0.880126,-0.229203
0.185510,-0.217452,1.175507,-0.076367
0.063474,-0.850246,0.423573,0.082668
-0.182773,0.407145,0.730158,-0.000969
-0.130979,0.191343,0.844791,-0.027455
0.024666,0.247757,1.024060,0.212936
-0.138097,0.229734,0.830133,-0.020325
-0.006612,0.246015,0.965476,0.011400
0.307744,0.078268,1.299357,0.207513
-0.045800,-0.060639,0.944591,0.077659
0.148258,-0.021465,1.148127,-0.005306
-0.330966,-0.583328,0.508217,-0.039478
-0.184625,-0.420692,0.750856,-0.067313
-0.287984,0.174219,0.703223,0.041894
0.202669,-0.023573,1.196961,0.083124
0.421361,-0.201725,1.409128,-0.045785
-0.118534,0.261041,0.879950,0.205988
-0.045317,0.102405,0.951788,0.026366
-0.033717,-0.137955,0.949915,0.042234
0.372398,-0.106680,1.364781,-0.229874
0.077005,0.057497,1.076177,0.016806
0.269469,-0.151622,1.269333,-0.135177
0.023271,0.163798,0.993055,-0.080167
0.165077,0.117243,1.154181,-0.029977
0.029635,-0.087559,1.025219,0.006316
0.499512,0.013139,1.495615,0.101336
0.077233,0.121912,1.076410,0.081358
0.264819,0.205803,1.259207,0.100005
0.067350,0.095381,1.061780,-0.010024
-0.034541,-0.110172,0.958541,0.007254
-0.020682,-0.389539,0.917193,-0.042565
-0.061398,-0.027197,0.937867,-0.065551
0.106706,-0.081202,1.099690,0.037051
-0.053952,0.348778,0.857803,-0.061958
-0.077529,-0.200486,0.900824,0.006455
-0.063561,-0.024716,0.936370,-0.036467
0.041192,0.294363,0.793990,-0.363888
0.076175,0.343005,0.994783,-0.052164
0.393728,0.115583,1.362533,-0.132242
0.253875,0.007345,1.251823,-0.056684
0.301249,0.073309,1.296526,-0.023759
0.278477,-0.297396,1.234438,-0.003904
0.202259,0.090632,1.196733,-0.014350
0.082230,-0.148607,1.068858,0.014381
0.134706,0.087117,1.134646,0.098130
-0.162787,0.107494,0.835903,0.056313
0.023329,-0.313388,1.004379,-0.119634
-0.003622,0.090248,0.992806,0.005811
-0.100213,0.210136,0.852178,-0.094744
0.060424,0.079521,1.057239,-0.000223
0.088799,0.091550,1.085902,0.015491
-0.010995,-0.064878,0.987344,-0.007252
0.130082,0.009923,1.089090,0.293305
0.224426,-0.043403,1.218598,0.064398
0.156424,-0.036051,1.154637,0.023706
0.257639,0.040661,1.253576,-0.049385
-0.239148,0.254524,0.699623,-0.090016
-0.050032,0.248364,0.905791,-0.045578
0.085506,-0.294341,1.068546,-0.110947
-0.045653,-0.117323,0.938727,0.058736
-0.323209,-0.077045,0.671238,0.028193
-0.056685,-0.175999,0.926478,0.006735
0.112546,0.040434,1.111506,0.086037
0.115628,-0.112408,1.103230,0.044565
0.038894,-0.084491,1.024761,0.083042
0.005747,0.312150,0.962164,0.020147
-0.032837,-0.167081,0.918461,0.141192
-0.128403,0.346993,0.825478,0.046810
0.164474,-0.013861,1.164165,0.011006
-0.220687,0.254327,0.758561,0.051657
-0.328434,0.181743,0.591827,-0.209563
-0.241783,0.070386,0.753936,-0.022053
-0.023194,0.425025,0.801339,-0.140788
0.173292,-0.111152,1.108341,0.243366
-0.061109,0.058599,0.931499,-0.062763
0.243186,-0.059549,1.232213,0.088188
-0.330041,-0.254192,0.590355,0.136796
0.056121,0.251849,0.980699,-0.129144
0.252578,0.122091,1.249566,0.044534
0.174322,-0.205974,1.141244,0.049100
0.207404,-0.266223,1.185266,-0.056972
-0.148860,-0.318128,0.745718,0.128783
0.123534,-0.144198,1.123255,-0.167843
0.108100,-0.222979,1.053915,0.101727
-0.097609,-0.097342,0.901994,-0.069155
0.055978,-0.334457,1.012097,-0.041478
-0.070892,-0.200347,0.894655,0.059880
0.158369,0.110364,1.146974,-0.040170
0.084250,-0.032246,1.081648,0.039839
0.116718,-0.166857,1.114508,-0.100412
-0.186378,-0.010100,0.813604,-0.004031
0.166507,0.024488,1.160600,-0.084039
-0.098076,-0.438073,0.702848,0.160693
0.153871,0.325299,1.118644,0.062216
-0.077069,0.159611,0.920067,0.083984
-0.164080,0.512934,0.675012,-0.031056
0.174892,-0.038741,1.172386,0.032005
-0.075151,0.140064,0.913298,-0.011487
0.258928,-0.050465,1.253604,0.052579
0.445494,-0.004661,1.445298,-0.024435
0.044104,0.616072,0.662749,-0.169599
0.068654,-0.017262,1.068518,-0.000822
-0.326540,-0.042068,0.670537,-0.118472
0.090608,0.068069,1.090598,0.072433
0.310100,-0.118618,1.294268,0.058617
0.082915,0.211751,1.070623,0.055447
0.070417,0.142758,1.070226,0.162312
-0.036217,-0.704825,0.631147,0.039906
0.084416,0.277164,1.053269,0.029527
0.368572,-0.029985,1.368474,-0.015956
-0.076657,-0.300378,0.814051,0.154197
0.133511,-0.012626,1.131296,-0.079148
-0.075092,0.126910,0.923474,0.180448
-0.236933,-0.318310,0.725961,-0.048431
0.118853,0.092150,1.118680,0.073588
0.072468,-0.039056,1.071460,0.005827
0.199008,0.024846,1.197505,-0.029966
-0.189497,0.226802,0.769521,-0.056542
-0.014022,0.233456,0.964099,0.025416
-0.081650,-0.032655,0.918290,-0.021768
0.177347,-0.490055,1.004537,0.071867
-0.044835,0.025421,0.954291,0.067215
0.209343,0.227844,1.186452,0.015104
-0.043637,0.465107,0.800725,-0.070666
0.287178,0.054751,1.283849,-0.026787
-0.000142,0.055363,0.995061,0.153200
-0.242812,0.083725,0.754081,0.004959
0.015406,-0.314757,1.008216,-0.195055
0.038942,0.141894,1.027399,-0.009609
-0.018332,-0.152063,0.981484,-0.171274
-0.024329,-0.586353,0.753450,0.042185
-0.169967,-0.356303,0.773693,-0.025385
0.005278,-0.060766,0.987773,0.125524
0.433346,-0.166840,1.428398,-0.067483
0.085648,-0.143374,1.074336,0.006616
-0.132008,0.229205,0.768969,-0.204662
-0.017307,0.160198,0.982299,0.132112
-0.011922,-0.093484,0.985547,-0.164589
0.183871,-0.023908,1.183662,-0.044367
-0.010196,0.035145,0.983114,-0.080335
0.217140,-0.091007,1.213082,-0.001011
-0.154104,-0.616217,0.491797,0.147204
0.218868,-0.174798,1.197134,0.032556
0.266479,0.278547,1.261699,0.180884
-0.140688,-0.573159,0.712675,-0.051842
0.059379,0.205480,1.004786,-0.120412
0.297966,0.044217,1.296398,0.100188
-0.327748,0.456342,0.474596,-0.140519
0.327477,-0.111618,1.299603,0.122842
0.146915,-0.042761,1.130868,0.135669
0.123760,-0.141240,1.116017,-0.017041
0.104137,-0.067266,1.103210,-0.110316
0.146922,-0.077376,1.145916,-0.032532
-0.118315,0.103271,0.879690,0.040137
-0.180284,0.460001,0.727768,0.041145
0.062995,0.335501,0.931229,-0.160654
0.152670,-0.002622,1.152666,0.000395
-0.029617,0.090022,0.967670,0.016406
0.140075,0.146302,1.124263,-0.030827
-0.312927,-0.301909,0.651531,-0.037671
0.161932,-0.039559,1.161738,-0.019905
-0.094961,0.172960,0.895800,0.037341
-0.009449,-0.363855,0.943605,-0.061052
0.251518,-0.218653,1.234786,-0.036488
0.287960,0.212515,1.267057,0.009121
-0.216829,0.001264,0.771919,-0.148326
-0.145543,0.517519,0.657739,-0.078080
0.168705,-0.158117,1.157840,-0.011110
-0.058146,-0.505463,0.872212,-0.138809
0.481959,-0.190647,1.466125,-0.013395
-0.089195,-0.233003,0.836182,0.146044
0.074378,-0.121476,1.050498,0.095755
0.098958,0.136172,1.096128,0.060987
0.078095,-0.232395,1.003048,0.147687
-0.153849,-0.402047,0.674323,0.158427
-0.074524,0.342816,0.838767,-0.064493
0.097313,0.028689,1.090587,-0.087102
0.011112,0.173507,1.011111,0.172098
0.079011,0.042311,1.077533,-0.012037
-0.209566,0.242105,0.738690,-0.075402
-0.023561,-0.196802,0.960805,-0.020669
-0.081662,-0.382456,0.804752,0.080438
0.061871,0.004305,1.055671,-0.106881
0.133345,0.188739,1.133282,0.177465
0.318376,0.202590,1.300985,0.016905
-0.085099,-0.034932,0.904585,-0.178202
0.054918,0.053548,1.046941,-0.072514
0.453049,-0.005301,1.444620,-0.134870
-0.140858,0.115297,0.855208,0.026683
0.156306,-0.003483,1.156104,-0.023582
0.135097,-0.062258,1.127239,-0.187372
0.125186,-0.084906,1.125135,-0.095002
-0.273993,-0.224608,0.681260,0.071179
-0.139913,-0.311079,0.801928,0.024980
-0.077236,0.720330,0.475203,-0.113223
0.200258,-0.216387,1.197847,-0.146986
-0.245979,-0.158143,0.725054,0.080802
0.090698,-0.473442,1.036745,-0.149414
0.067308,0.191154,1.061224,0.081014
0.016506,-0.125397,1.008880,-0.002136
-0.175800,-0.214313,0.776211,0.091752
0.092009,-0.111572,1.081332,0.034167
-0.128184,-0.280500,0.815390,0.050662
0.090953,0.220775,1.035929,-0.106365
0.152886,-0.273591,1.105626,0.030195
-0.124290,0.348018,0.857659,0.158876
0.195918,0.082893,1.194684,0.033225
-0.162343,-0.083382,0.833551,-0.173908
0.288577,-0.026333,1.287657,0.016549
-0.099501,0.198095,0.871518,-0.040908
-0.008576,0.096022,0.978906,-0.061709
-0.096279,-0.061023,0.883221,0.140418
-0.119310,-0.297944,0.808164,0.075944
0.181985,-0.059455,1.181983,-0.057353
-0.307533,0.360192,0.625113,-0.000600
0.127158,0.186115,1.088749,-0.088373
0.195118,0.018339,1.171025,-0.199848
0.095925,-0.051544,1.093476,0.018403
0.078558,0.091533,1.068929,-0.046908
0.649179,-0.244553,1.645697,-0.161179
0.292282,-0.442711,1.176873,0.023656
-0.105514,0.613064,0.648507,-0.043785
0.259616,0.126350,1.255233,0.032833
-0.008532,0.038702,0.983399,-0.088083
0.052446,0.055665,1.051889,0.022277
0.242093,0.022654,1.241951,0.005841
0.076775,-0.322755,1.066055,-0.176729
0.259682,-0.190749,1.232807,0.039530
0.078596,-0.207326,1.045999,0.045916
0.260755,0.239590,1.248763,0.085185
0.194391,-0.060425,1.193561,-0.101157
-0.077905,0.302236,0.872906,-0.007535
0.117937,0.294696,1.070417,-0.009905
-0.074141,-0.324328,0.897227,-0.086750
-0.165846,0.091545,0.831768,0.022511
-0.218972,-0.068286,0.769047,0.086045
-0.296225,-0.191397,0.665643,0.082115
0.097773,-0.266348,1.041069,0.065606
0.084359,0.148777,1.066064,-0.041629
0.129597,-0.047172,1.129090,-0.015334
-0.025141,-0.285580,0.901405,0.090603
-0.217894,-0.193709,0.766795,-0.019392
0.442682,0.319229,1.391159,0.002383
-0.105402,-0.092795,0.884475,0.049137
-0.027348,-0.134269,0.961765,0.012892
0.173991,0.106632,1.173003,0.062181
0.023026,0.213519,0.996706,-0.014397
0.142532,-0.241119,1.104113,0.033403
-0.237176,-0.227953,0.732203,0.017617
0.284412,0.048696,1.281123,-0.032339
0.142470,-0.113349,1.142466,-0.116355
-0.272409,0.336871,0.714044,0.172827
-0.194026,-0.202153,0.797299,-0.070723
0.040231,-0.001191,1.040227,0.001661
0.167370,-0.101442,1.160991,0.011329
-0.177902,-0.341719,0.747454,0.037382
-0.100919,0.499189,0.706097,-0.091340
-0.010703,-0.033206,0.978977,0.110087
-0.392115,-0.045117,0.581905,0.181344
0.086209,-0.111500,1.084053,-0.177125
0.142163,-0.258413,1.067002,0.121944
-0.233469,-0.087288,0.765890,-0.051490
-0.020366,0.134221,0.962572,-0.049717
-0.051979,0.269937,0.881907,-0.087635
0.223058,0.244287,1.202170,0.040961
-0.307790,0.358474,0.511778,-0.214509
0.005597,0.033655,0.996640,0.167204
0.038899,-0.228456,1.035248,-0.143083
0.110447,-0.143887,1.108028,-0.074366
-0.050388,0.332377,0.862536,-0.075754
0.044700,0.051941,1.044617,0.039078
0.248212,-0.159802,1.217939,0.084389
-0.097776,-0.025803,0.882468,0.171987
0.012455,0.235471,0.993439,0.041379
0.185972,0.060559,1.185065,0.103155
-0.022398,0.590588,0.618517,-0.177024
-0.164647,0.103664,0.759875,-0.277464
0.214360,0.373646,1.146777,0.012262
-0.094926,0.519177,0.711267,-0.072475
-0.404905,-0.074608,0.594745,-0.048166
0.119395,-0.022680,1.118323,0.023629
-0.031445,0.005856,0.959900,0.137143
-0.069293,-0.440518,0.792346,0.067004
0.213142,-0.139491,1.196883,0.040104
-0.024917,-0.249029,0.922045,0.072315
-0.209925,0.277164,0.730183,-0.063713
0.202942,0.021522,1.202729,0.000883
-0.223392,0.253269,0.763042,0.089113
0.155898,0.030479,1.155602,0.006144
-0.362467,0.038710,0.637262,0.015438
-0.058241,0.036100,0.937307,-0.058161
-0.091473,-0.386274,0.787706,0.090218
0.031155,-0.026187,1.026610,0.069043
0.160864,-0.332910,1.078918,0.063544
0.069410,0.011980,1.067322,0.076568
0.427309,-0.210752,1.419809,-0.088504
0.137932,-0.043813,1.121155,0.138593
-0.193130,-0.118890,0.802291,-0.023302
-0.171767,0.006458,0.828014,-0.014458
0.164767,0.095453,1.159959,0.193397
0.287349,0.015502,1.286623,0.053604
-0.014012,0.055471,0.942133,-0.237424
-0.099653,-0.217570,0.857888,0.070728
-0.271514,0.271639,0.702396,0.044706
-0.078265,-0.232867,0.915993,-0.125864
0.010100,0.034951,1.005054,-0.065379
0.063967,-0.035458,1.063390,-0.069411
0.184556,-0.017971,1.171842,0.140985
0.200209,0.036639,1.200145,0.025337
0.187835,0.129215,1.187726,0.143988
0.151190,-0.114280,1.150586,-0.079517
-0.080064,0.149864,0.910300,0.011374
0.118171,0.157593,1.079243,-0.118704
0.110387,-0.062008,1.105066,0.041016
0.095096,-0.072702,1.084801,0.070419
0.164559,0.086658,1.162247,0.018708
-0.001025,-0.048347,0.989194,0.091180
-0.071078,-0.278888,0.867707,0.065616
0.002400,-0.225168,0.997048,-0.121847
0.012728,0.451628,0.759684,-0.213246
-0.104285,-0.063624,0.895177,-0.096425
-0.071045,-0.075096,0.914910,0.091914
-0.106476,0.258842,0.810219,-0.140746
-0.192852,-0.008679,0.806732,0.020164
0.029661,0.037664,1.029539,0.022063
0.345176,0.118223,1.332727,-0.039077
0.058913,-0.294024,1.015856,-0.003748
0.182931,-0.279610,1.173675,-0.143863
-0.100260,0.158837,0.886905,-0.000866
-0.031314,-0.202811,0.935761,0.051682
0.077740,-0.029364,1.077497,-0.007305
-0.005438,0.064439,0.992396,0.130220
0.172735,-0.073038,1.171699,-0.027535
0.000102,0.195988,0.997562,0.124767
0.085790,-0.246124,1.066985,-0.053107
0.108805,0.059770,1.096191,-0.098556
-0.140265,0.163590,0.815790,-0.129595
0.074391,0.041732,1.072615,0.101298
0.471486,-0.008525,1.459774,0.144076
0.373656,-0.134937,1.360077,0.029302
0.426764,0.217144,1.423473,0.136077
-0.143623,0.352971,0.817490,0.076817
0.022915,0.428754,0.865965,-0.109081
-0.123075,-0.284212,0.732839,0.232906
0.114704,0.003590,1.113058,-0.053760
-0.041268,-0.354694,0.861312,0.075828
-0.086841,-0.372326,0.834152,0.017253
0.125810,-0.124399,1.124423,-0.071752
0.019443,0.196412,0.997950,-0.009806
0.011010,-0.396680,0.934731,-0.013613
0.094855,0.066374,1.084523,-0.077006
-0.146244,-0.184439,0.850452,-0.103221
0.099500,-0.288711,1.040531,0.049610
0.065295,-0.126846,1.059077,-0.015502
0.244563,0.201973,1.223437,-0.002493
-0.204800,-0.041434,0.777248,0.147200
0.151246,-0.075893,1.141429,0.063882
0.126483,-0.418333,0.977948,0.106078
0.007203,-0.296357,0.993012,-0.128482
0.007332,-0.127546,1.006130,-0.078533
0.172233,-0.014649,1.172229,-0.017618
-0.143639,0.210663,0.850096,0.098898
-0.157898,0.011567,0.822381,0.209186
-0.171410,0.245615,0.705606,-0.234845
-0.105313,0.184441,0.850956,-0.108046
0.353328,0.275170,1.343083,0.132391
0.083933,0.195558,1.063560,-0.005270
-0.033111,-0.147430,0.923254,0.144745
0.474191,-0.314053,1.466518,-0.190408
0.156785,-0.221089,1.140338,-0.040470
-0.199432,-0.049779,0.799694,-0.007975
-0.052927,-0.171605,0.924134,0.041352
-0.164857,0.184926,0.754130,-0.209361
0.105036,0.028676,1.092618,0.185783
-0.299291,0.004613,0.699075,-0.052520
-0.030789,-0.646981,0.744934,-0.015906
-0.184227,-0.339859,0.743727,0.032835
-0.076967,0.122595,0.911142,-0.031159
-0.165049,-0.054786,0.834821,-0.038643
0.277765,-0.038149,1.277711,-0.027770
0.447662,-0.099252,1.446765,-0.141598
0.061171,-0.246996,1.060105,-0.200838
0.098170,-0.077221,1.077266,0.126174
-0.034083,0.066773,0.963725,0.000608
-0.011939,0.232781,0.947117,-0.050435
-0.365741,-0.329848,0.573566,0.013229
-0.137807,-0.052919,0.845010,0.131667
-0.215011,-0.509054,0.596148,0.075772
0.305575,-0.094480,1.298251,0.026328
0.001089,0.157474,0.997182,0.245781
-0.159152,0.320361,0.798871,0.033671
0.289531,-0.078063,1.283410,0.032412
0.016727,0.027536,1.016726,0.028422
-0.035621,-0.257937,0.911113,0.064079
-0.165375,-0.031945,0.831900,-0.105709
0.437254,0.228046,1.436982,0.251382
-0.280626,-0.294347,0.687268,-0.042991
-0.155638,-0.346142,0.777024,0.014610
0.135349,-0.127608,1.135161,-0.147005
-0.210787,0.074833,0.786030,-0.004889
0.139652,0.056088,1.130986,-0.075279
0.043152,-0.041736,1.039167,0.047448
0.260726,-0.017842,1.255846,0.080834
0.298794,-0.029153,1.285398,-0.192287
0.218280,-0.129226,1.214478,-0.042107
-0.205180,0.057198,0.791697,0.136169
0.083068,0.098701,1.080739,0.030486
-0.144903,0.036858,0.855039,0.047666
-0.066512,-0.218160,0.932368,-0.170836
0.126234,0.368337,0.961872,-0.180943
-0.172966,0.139593,0.783291,-0.152935
0.008927,-0.020769,1.008395,-0.053408
0.000867,-0.055455,0.996393,0.039031
-0.013094,-0.023981,0.984931,0.038845
0.318870,-0.013983,1.311884,0.104015
0.068682,-0.243461,1.014736,0.080547
0.218604,0.220714,1.215354,0.140159
-0.038574,-0.079533,0.958016,-0.162046
0.264486,-0.212140,1.251881,-0.053866
0.187710,0.000503,1.187602,0.015219
-0.134400,-0.128604,0.855740,0.011475
-0.054144,0.088910,0.940687,-0.012639
0.070904,0.300973,1.020706,-0.011877
-0.284280,0.054418,0.715083,0.018745
0.011838,0.010269,1.010886,0.053890
0.140760,0.328557,1.051773,-0.083819
0.154994,0.155420,1.135436,-0.041389
-0.017548,0.187508,0.977425,0.087365
-0.251221,0.409070,0.647108,-0.030253
0.057842,-0.103268,1.022811,0.159094
-0.223805,0.340264,0.703214,-0.034749
0.085936,0.096838,1.076705,-0.038721
0.588222,-0.009452,1.588211,-0.013989
-0.047088,-0.435384,0.774399,0.134844
-0.015097,0.036522,0.966542,-0.154226
0.211591,0.088842,1.200586,-0.059108
-0.074876,-0.563192,0.754192,-0.004045
0.236738,0.120584,1.231352,0.016934
0.069067,-0.109446,1.065605,-0.026307
-0.049726,-0.196710,0.928743,0.009684
-0.124148,0.242002,0.837196,-0.033346
0.092771,-0.196175,1.053822,0.080197
-0.193823,0.262010,0.772123,0.003269
0.060400,0.057399,1.059178,0.007977
0.079305,-0.053698,1.079300,-0.050554
0.126133,-0.239988,1.084254,0.046373
0.047956,0.110339,1.047544,0.139040
-0.098509,0.007091,0.900552,0.050433
-0.020305,0.025689,0.974393,-0.077153
-0.166449,-0.231980,0.781404,0.086727
-0.172924,0.126266,0.804137,-0.086694
0.012061,0.232786,0.999172,0.072752
0.410820,0.059616,1.410621,0.079564
-0.151144,0.367208,0.809056,0.087894
0.466378,0.317514,1.438908,0.084735
0.070424,0.132895,1.069494,0.089793
-0.148353,-0.239102,0.849777,-0.177960
-0.041974,0.869772,0.464175,0.007326
-0.083016,-0.013831,0.916410,-0.047730
-0.045064,0.221881,0.951072,0.134054
0.085353,-0.003465,1.084982,0.023766
0.023049,-0.274459,1.013488,-0.136505
-0.263901,0.477057,0.543869,-0.112442
0.381420,-0.045583,1.381274,-0.028491
0.101076,-0.209118,1.075317,0.016394
0.007626,-0.184551,0.999271,-0.055551
-0.130192,0.326366,0.664579,-0.280543
0.292388,0.282012,1.273947,0.090853
0.067040,0.267654,1.023454,-0.024361
-0.039348,0.260271,0.929909,0.014221
-0.127571,-0.050039,0.870928,0.004734
-0.227432,-0.112338,0.736518,0.153743
-0.174544,0.181634,0.796531,-0.057142
0.506080,-0.108911,1.504751,-0.057365
-0.013155,-0.118864,0.983572,-0.038020
0.083138,-0.167737,1.046826,0.099292
0.548008,-0.038845,1.542480,0.066154
0.036714,-0.042995,1.034934,0.016640
0.195159,-0.154309,1.148228,0.148444
-0.053356,0.060269,0.945940,0.022754
0.207135,0.190155,1.191494,0.013984
-0.141931,-0.218354,0.832658,0.005647
0.075736,0.169548,1.075367,0.196717
0.151883,-0.249299,1.102908,0.059814
0.243581,0.318476,1.214849,0.080486
0.219027,0.229286,1.210997,0.102820
-0.131082,-0.114048,0.865154,-0.027367
0.150127,0.123552,1.149446,0.160452
0.169041,0.266908,1.155611,0.103570
0.036719,0.196711,1.035388,0.145132
0.098681,0.030011,1.098141,0.062868
0.068013,0.059634,1.062948,-0.040878
0.473119,-0.119383,1.471944,-0.070913
0.101212,0.052057,1.100104,0.004992
-0.146968,-0.064408,0.850980,-0.000369
0.054331,-0.312845,1.004389,-0.000771
0.115907,-0.064969,1.115907,-0.065044
0.041162,0.041825,1.041157,0.038567
0.004702,-0.040971,1.003181,-0.096106
0.106640,-0.189448,1.105078,-0.133566
-0.012175,0.163062,0.970433,-0.022629
-0.091296,0.109805,0.899711,-0.024010
0.047574,-0.035731,1.046715,0.005707
-0.050355,0.388567,0.803135,-0.132541
0.079207,0.169229,1.077481,0.110504
-0.098278,-0.008806,0.901719,-0.011037
0.029280,0.117112,1.029114,0.098882
0.058489,0.145751,1.043141,-0.028778
0.144938,-0.109268,1.144890,-0.099450
0.015605,0.227751,1.015060,0.194746
-0.021697,-0.528671,0.763341,0.090777
0.208601,-0.216039,1.188672,-0.017392
-0.033272,0.025400,0.966450,0.048999
0.160836,0.231031,1.149427,0.080403
0.185293,-0.235035,1.157909,-0.002614
0.348855,-0.082038,1.347756,-0.035159
0.048747,0.077505,1.040984,-0.046857
0.204682,0.030807,1.173521,-0.216883
-0.160552,0.205124,0.796178,-0.085852
-0.108439,0.247331,0.753862,-0.259065
-0.038363,-0.086850,0.947553,0.080392
-0.038428,0.092602,0.952009,0.230565
0.147224,-0.069610,1.145264,-0.132193
0.159552,-0.192307,1.130705,0.046151
0.238680,-0.098333,1.237527,-0.050322
-0.163221,-0.566657,0.535950,0.148297
-0.268248,-0.199806,0.702328,0.040988
0.129304,-0.029289,1.128931,-0.001952
-0.221156,0.342214,0.723839,0.015130
-0.030302,0.111421,0.964206,0.006761
0.506334,-0.298885,1.461367,-0.002385
-0.022621,0.033941,0.977288,0.020433
0.032048,-0.154864,1.024804,-0.034716
0.038849,0.041941,1.033841,-0.058011
-0.104212,0.002077,0.889376,0.115142
0.003102,0.061498,0.994599,-0.068637
-0.099559,-0.155115,0.879882,0.046618
-0.067921,-0.082438,0.927094,0.017286
0.097618,0.266307,1.033174,-0.086871
0.072806,0.056811,1.055211,-0.129951
-0.127902,0.601211,0.623927,-0.058147
-0.192606,0.241850,0.776681,-0.004081
0.080896,0.095658,1.059334,-0.110883
0.146537,0.095406,1.146537,0.095921
0.031746,-0.048015,1.027079,-0.144515
0.145121,-0.005656,1.145109,-0.000839
-0.026951,-0.047270,0.972937,-0.032341
0.057857,0.030971,1.057855,0.029194
-0.017438,0.058782,0.980269,-0.008901
0.055478,-0.113363,1.055150,-0.087742
-0.153686,-0.165335,0.834278,-0.010652
-0.052681,0.019303,0.937916,0.156112
0.242102,-0.116343,1.238753,-0.034564
0.239470,0.108300,1.232818,-0.006855
0.108119,-0.078739,1.104053,0.011347
0.218046,-0.023783,1.214502,-0.107899
-0.051149,0.093392,0.932035,-0.089231
0.248425,-0.268755,1.210923,0.002533
-0.094103,-0.158593,0.864351,0.126654
0.288470,-0.043460,1.284200,-0.135771
-0.268774,-0.039556,0.730646,-0.005502
0.071807,-0.184360,1.070016,-0.124538
-0.003208,-0.174839,0.986292,-0.030303
-0.224064,-0.121172,0.775005,-0.078039
0.214573,-0.039413,1.214558,-0.044910
-0.085050,0.227263,0.908176,0.111061
-0.122288,-0.166690,0.877177,-0.199401
-0.226232,0.144085,0.767367,0.031126
