#x	y	angle	#x	y	angle	#x	y	angle	hist			
-0.216052	0.976382	1.788565	0.570328	0.821417	0.963891	0.996285	-0.086114	-0.086221				
-0.51097	-0.859598	-2.10711	-0.424212	0.905563	2.008888	0.825339	0.028706	0.034767				
-0.057926	0.998321	1.628755	0.692421	0.721494	0.805957	-0.007063	0.193014	1.607373				
0.589817	-0.807537	-0.939964	0.842226	0.539124	0.569397	-0.222846	-0.935605	-1.804623				
0.686774	0.726871	0.813754	-0.428841	0.90338	2.014006	0.955084	-0.296336	-0.300854				
0.455058	-0.890462	-1.098359	-0.463382	0.886159	2.052604	-0.318171	-0.052271	-2.978762				
0.437596	0.899171	1.117872	0.874525	-0.484981	-0.506341	-0.41945	0.907778	2.003636				
0.057001	0.998374	1.513764	0.998934	0.04617	0.046187	-0.155773	0.831793	1.755926				
-0.687313	0.726361	2.32858	0.891282	0.45345	0.470632	0.06797	0.997687	1.502774				
0.918676	-0.395011	-0.40608	0.9913	-0.131621	-0.132004	-0.001963	-0.999998	-1.57276				
0.532907	0.846174	1.008764	0.982915	0.184058	0.185114	-0.040941	-0.999162	-1.611749				
0.542612	0.839984	0.997253	0.984634	-0.174632	-0.175532	0.964595	-0.263735	-0.266892				
0.611002	-0.791629	-0.913471	0.972352	-0.233522	-0.235698	0.356502	-0.407866	-0.852495				
-0.222694	-0.974888	-1.795373	0.818239	-0.574877	-0.612454	0.73459	0.678511	0.745734				
0.910434	0.413655	0.426465	0.579137	0.81523	0.953127	0.166453	0.986049	1.403565				
-0.690961	0.722892	2.333614	-0.670944	-0.741508	-2.306277	0.717868	0.130913	0.180382				
0.747797	0.663927	0.726059	0.65729	0.753638	0.853579	-0.670257	-0.679542	-2.349316				
0.937218	-0.348744	-0.356231	0.049511	0.998774	1.521265	-0.432151	0.732052	2.104074				
-0.271483	0.962443	1.845729	0.943247	-0.332092	-0.33852	-0.082932	-0.996555	-1.653824				
0.947146	0.320804	0.326578	0.644406	-0.764683	-0.87055	-0.009277	-0.703976	-1.583973				
0.820733	0.571313	0.608104	0.070277	0.997527	1.500461	0.997109	-0.075984	-0.076057				
0.928238	0.371987	0.381149	0.450545	-0.892754	-1.103421	-0.240266	-0.970707	-1.813436				
0.61006	-0.792355	-0.91466	0.881994	0.471261	0.49072	0.858406	0.272349	0.307227				
-0.250478	0.968122	1.82397	0.343731	0.939068	1.219909	0.839616	0.54318	0.57422				
0.037292	0.999304	1.533496	0.772566	0.634934	0.687923	0.84394	-0.536438	-0.566211				
0.613603	0.789615	0.910181	0.906702	-0.421772	-0.435399	0.124434	-0.798332	-1.416173				
0.906754	-0.42166	-0.435275	-0.169771	0.985484	1.741394	0.376184	0.81195	1.13693				
-0.358733	-0.93344	-1.937706	-0.226339	-0.974049	-1.799114	0.947683	0.319214	0.3249				
0.706785	0.707429	0.785853	0.688523	0.725215	0.811346	0.526796	0.849992	1.01597				
0.977686	-0.210071	-0.211647	0.989691	0.143221	0.143715	-0.467846	-0.88381	-2.057648				
0.130082	-0.991503	-1.440344	0.811178	-0.584799	-0.624632	0.78542	0.618964	0.667423				
0.991181	0.132518	0.132909	0.953115	0.302608	0.307427	0.331815	-0.943344	-1.232569				
-0.357264	0.934004	1.936133	0.551565	-0.834132	-0.986557	-0.858189	-0.513334	-2.602528				
-0.724611	-0.689158	-2.381266	0.498367	-0.866966	-1.049083	-0.425698	-0.904865	-2.01053				
0.843539	0.537068	0.566957	-0.899985	0.43592	2.690532	-0.905391	-0.381595	-2.742716				
-0.992846	-0.119404	-3.021903	0.149868	0.988706	1.420362	0.696226	0.099159	0.141472				
-0.251318	-0.967905	-1.824838	0.683082	0.730342	0.818822	-0.545486	0.83812	2.147766				
0.996445	0.084251	0.084351	0.94007	0.340981	0.34796	0.823516	0.421544	0.473109				
0.708421	0.70579	0.783538	0.991241	0.132069	0.132456	-0.306864	0.781638	1.944899				
0.773769	0.633468	0.686027	0.968311	-0.249749	-0.252421	-0.660823	0.750542	2.292711				
0.702071	-0.712107	-0.792495	0.997545	-0.070028	-0.070086	0.386316	0.358052	0.747446				
0.968761	-0.247994	-0.250609	0.991656	-0.128912	-0.129272	-0.210754	0.893405	1.802461				
-0.907629	0.419772	2.708398	0.164833	-0.986322	-1.405208	0.608353	-0.793667	-0.916813				
0.818681	0.574248	0.611685	0.594529	-0.804074	-0.934117	0.268001	-0.637585	-1.172881				
-0.15135	0.98848	1.72273	0.411722	0.911309	1.146453	0.809115	0.155711	0.190122				
0.113037	-0.993591	-1.457517	0.540693	-0.84122	-0.999535	-0.002982	0.360446	1.57907				
0.790402	0.612589	0.659332	0.877814	-0.479003	-0.499518	0.8321	-0.470105	-0.514258				
-0.195873	-0.980629	-1.767944	0.699266	-0.714861	-0.796426	0.839616	0.014636	0.01743				
0.901701	-0.43236	-0.447109	0.034143	0.999417	1.536647	-0.170487	-0.811759	-1.777809				
0.272002	0.962297	1.295323	-0.334229	-0.942492	-1.911583	-0.221832	0.493656	1.993123				
-0.794212	-0.607641	-2.488506	-0.769438	-0.638721	-2.448757	0.508601	-0.586134	-0.856104				
-0.206717	0.978401	1.779015	0.600012	0.799991	0.92728	0.982148	0.188112	0.189239				
0.318372	0.947966	1.246784	-0.363131	0.931738	1.942423	0.173576	-0.98482	-1.396337				
0.719187	-0.694816	-0.768164	-0.560615	-0.828077	-2.165924	0.458972	0.888451	1.093958				
-0.740002	0.672605	2.40387	0.955945	0.293547	0.297936	-0.889737	-0.456474	-2.667565				
0.026678	0.999644	1.544115	-0.974952	-0.222414	-2.917303	0.967746	0.251927	0.254671				
0.814099	-0.580726	-0.61962	0.707453	0.706761	0.784909	-0.846441	0.532483	2.580061				
0.055764	0.998444	1.515003	0.939339	0.342991	0.350099	0.212376	0.862292	1.32931				
0.999575	0.029167	0.029171	0.99553	0.094443	0.094584	0.863898	0.503667	0.527838				
-0.970498	-0.24111	-2.898083	-0.53707	-0.843538	-2.137756	0.277298	-0.658009	-1.171962				
0.417779	0.908549	1.139797	0.124722	0.992192	1.445749	0.571782	0.593269	0.803839				
-0.769158	-0.639058	-2.448319	0.923264	-0.384165	-0.394303	-0.156893	-0.987616	-1.72834				
0.991747	0.128209	0.128563	0.903908	-0.427727	-0.441977	-0.577515	-0.658812	-2.290532				
0.985102	0.171969	0.172829	0.943936	0.330129	0.33644	-0.060292	0.812373	1.644878				
0.867484	-0.497465	-0.520674	0.812499	-0.582962	-0.62237	0.87709	0.093847	0.106592				
0.894217	-0.447634	-0.464118	0.699301	-0.714828	-0.796377	0.064845	-0.684754	-1.47638				
0.965178	0.261593	0.264672	0.996009	0.089253	0.089372	0.901095	-0.433621	-0.448508				
-0.131233	-0.991352	-1.702409	-0.289587	-0.957152	-1.864592	-0.995926	-0.090169	-3.051301				
0.974374	-0.224934	-0.226875	0.845873	-0.533384	-0.562596	0.117195	-0.610642	-1.38118				
0.442895	0.896573	1.111971	0.644937	0.764236	0.869856	0.311589	0.380852	0.885093				
-0.8755	-0.483218	-2.637266	0.889779	-0.456392	-0.473936	0.495762	0.868458	1.052084				
0.98975	0.142814	0.143304	0.975114	-0.221704	-0.223561	0.234561	-0.972101	-1.334029				
-0.510214	-0.860047	-2.10623	0.412867	-0.910791	-1.145197	-0.177543	-0.79405	-1.790769				
0.986992	-0.16077	-0.16147	0.960113	-0.279611	-0.283389	0.37162	0.470508	0.90229				
-0.268541	0.963268	1.842675	0.955475	0.295072	0.299531	-0.483477	-0.875357	-2.075418				
0.813082	0.582149	0.62137	0.646653	-0.762784	-0.867608	-0.243639	0.628323	1.940707				
0.966572	-0.256395	-0.25929	-0.550581	-0.834782	-2.153857	-0.510838	0.859677	2.106955				
0.280098	0.959972	1.2869	0.483158	0.875533	1.066538	0.589081	0.66967	0.849334				
-0.746466	0.665424	2.413531	-0.995177	0.098093	3.043342	0.844879	-0.534958	-0.564458				
0.87927	0.476323	0.496468	-0.870405	0.492336	2.626821	0.736295	-0.596419	-0.680825				
-0.540326	-0.841456	-2.141621	0.999641	0.026787	0.02679	-0.830721	-0.150081	-2.962857				
-0.378516	0.925595	1.958989	0.37051	-0.928829	-1.191238	-0.492872	0.238146	2.691491				
0.180636	0.98355	1.389163	0.899944	-0.436005	-0.451155	0.999705	-0.02427	-0.024273				
-0.139645	0.990202	1.710899	0.917974	-0.39664	-0.407854	0.381621	-0.924319	-1.179247				
0.197451	0.980313	1.372039	0.895314	-0.445436	-0.461661	0.139555	0.383891	1.222122				
0.901641	-0.432486	-0.447248	0.888894	0.458113	0.475871	-0.174834	-0.902833	-1.762079				
0.091682	-0.995788	-1.478985	0.783264	-0.62169	-0.670898	0.604371	-0.422697	-0.610323				
-0.297395	0.954755	1.872759	0.720695	0.693252	0.765992	0.755032	0.365357	0.450682				
0.419947	0.907548	1.137409	0.303545	-0.952817	-1.262385	-0.440076	-0.707457	-2.127274				
-0.888789	-0.458317	-2.665492	0.968038	0.250805	0.253512	-0.999958	0.009169	3.132424				
0.928141	-0.372228	-0.381409	-0.410111	-0.912035	-1.993373	0.758548	-0.651617	-0.709715				
0.277063	-0.960852	-1.290061	-0.999642	0.026771	3.114819	0.57856	-0.06259	-0.107763				
0.778904	-0.627143	-0.67788	0.753754	0.657156	0.71704	-0.567164	-0.263	-2.707396				
0.879938	-0.475088	-0.495065	0.970237	0.242159	0.24459	0.62772	-0.448995	-0.620907				
-0.114326	-0.993443	-1.685373	0.981108	0.193461	0.194688	0.114086	-0.750356	-1.419909				
-0.78431	-0.62037	-2.472379	-0.82771	-0.561156	-2.545811	-0.926494	0.37631	2.755782				
-0.983118	0.182971	2.957585	0.999695	-0.024677	-0.024679	0.992333	-0.123594	-0.12391				
0.983326	0.18185	0.182868	-0.772665	-0.634814	-2.453825	-0.773966	0.207023	2.880228				
0.974951	-0.222421	-0.224297	0.885122	-0.465359	-0.48404	0.811519	0.174781	0.212135				
0.57645	-0.817132	-0.956418	0.230586	0.973052	1.338116	-0.889438	0.399402	2.719529				
0.952122	0.305717	0.310692	0.766453	-0.642301	-0.697496	0.035477	-0.99937	-1.535312				
0.999915	0.013042	0.013042	-0.509302	0.860588	2.105169	-0.956309	-0.292359	-2.8449				
0.435287	0.900292	1.12044	0.693827	-0.720142	-0.804007	-0.327634	0.944805	1.904595				
-0.23431	-0.972162	-1.807305	0.73831	0.674461	0.740235	0.891732	-0.452564	-0.469639				
-0.9026	-0.43048	-2.696568	-0.833459	0.552581	2.556135	-0.537946	0.59572	2.305276				
-0.506645	0.862155	2.102085	0.823908	-0.566723	-0.602523	0.573096	0.501511	0.718882				
0.485326	0.874333	1.064061	0.838255	-0.545278	-0.576721	0.803782	-0.402396	-0.46415				
0.793047	-0.609161	-0.655002	0.732739	0.68051	0.748458	0.106024	0.994364	1.464573				
0.434215	0.900809	1.12163	0.310896	-0.950444	-1.254661	-0.054086	0.028028	2.663479				
0.631384	0.77547	0.887459	-0.978512	-0.206192	-2.933911	0.489661	-0.608793	-0.89343				
-0.047301	-0.998881	-1.618115	0.899139	-0.437664	-0.452999	0.241831	0.068852	0.277371				
0.474415	-0.880302	-1.076498	0.995331	-0.096517	-0.096667	-0.018559	0.19026	1.668032				
0.382187	-0.924085	-1.178634	0.994133	-0.108162	-0.108374	0.422181	-0.906511	-1.134946				
0.974691	-0.223555	-0.22546	0.987354	-0.158531	-0.159202	-0.291839	0.558268	2.052484				
0.999276	0.038034	0.038043	0.714816	0.699313	0.774435	-0.252292	0.967651	1.825845				
0.948409	0.31705	0.322618	-0.414595	0.910006	1.998294	-0.486317	0.088271	2.962039				
0.568132	-0.822937	-0.966562	0.974759	-0.22326	-0.225158	-0.723798	-0.056166	-3.064149				
0.674285	-0.738472	-0.830801	-0.314861	0.949138	1.891106	-0.512772	0.664238	2.228211				
-0.97364	-0.228089	-2.911479	0.214767	-0.976665	-1.354343	0.027903	0.999611	1.54289				
0.084992	0.996382	1.485702	0.699032	-0.71509	-0.796753	-0.352745	0.93572	1.931299				
0.722191	0.691694	0.763832	0.977524	-0.210823	-0.212416	-0.450625	-0.379746	-2.441347				
-0.134078	0.990971	1.705279	0.910983	0.412445	0.425136	0.25752	0.966273	1.310342				
0.995423	0.095571	0.095717	0.978927	0.204212	0.205659	-0.240243	-0.970713	-1.813412				
0.966864	0.25529	0.258148	0.234539	0.972107	1.334052	0.576305	-0.696646	-0.879655				
0.988855	0.148883	0.149438	0.711779	0.702404	0.778769	-0.531287	-0.437911	-2.452242				
0.579268	0.815137	0.952966	0.861109	0.50842	0.533348	-0.608351	0.441226	2.514099				
-0.474885	0.880048	2.06563	0.945328	0.326122	0.332198	0.936864	0.349694	0.357244				
0.876585	-0.481247	-0.502077	0.392434	-0.91978	-1.16752	-0.198367	-0.277034	-2.192205				
-0.885213	-0.465186	-2.657747	0.986764	-0.162163	-0.162882	-0.469176	0.511114	2.313439				
0.054306	-0.998524	-1.516464	0.289251	0.957253	1.277352	0.775433	-0.367291	-0.442354				
-0.342671	-0.939455	-1.920555	0.987173	0.159654	0.16034	0.993995	0.109421	0.109641				
0.563824	-0.825895	-0.971788	0.11639	-0.993204	-1.454142	0.424494	-0.905431	-1.132393				
0.904782	-0.425875	-0.439928	0.526946	0.849899	1.015793	0.805718	0.5923	0.63391				
0.427918	0.903818	1.128608	0.998969	-0.045408	-0.045424	0.533596	-0.522761	-0.775142				
0.992327	-0.123638	-0.123955	0.850649	0.525734	0.553578	-0.584661	-0.811278	-2.195258				
-0.636201	-0.771523	-2.260361	0.137189	0.990545	1.433174	-0.44991	0.554402	2.252524				
-0.89637	-0.443307	-2.682308	0.287957	0.957643	1.278704	0.727216	0.521314	0.621954				
0.904511	0.42645	0.440564	0.905791	-0.423725	-0.437554	-0.28239	0.583603	2.02146				
-0.232103	0.972691	1.805036	0.727778	-0.685813	-0.75572	0.6606	0.349034	0.486077				
0.981637	-0.190759	-0.191936	0.543443	-0.839446	-0.996263	-0.767319	0.320384	2.746061				
-0.998922	-0.04642	-3.095156	0.756497	-0.653997	-0.712856	-0.160117	0.987098	1.731606				
-0.409634	0.91225	1.992849	-0.009302	-0.999957	-1.580098	-0.26211	0.965038	1.836004				
0.565255	0.824916	0.970054	0.873056	0.48762	0.509362	-0.011474	0.999934	1.58227				
0.133995	-0.990982	-1.436397	0.779569	0.626317	0.676819	-0.202068	0.938761	1.782811				
-0.995852	0.090986	3.050481	-0.483096	0.875568	2.074983	0.500847	0.277991	0.506706				
-0.987555	-0.157277	-2.98366	0.992774	0.119999	0.120289	-0.950785	0.30985	2.826557				
0.853357	-0.521327	-0.548405	-0.155984	0.98776	1.72742	0.515941	0.424946	0.688986				
0.378898	-0.925438	-1.182191	-0.476319	-0.879272	-2.06726	-0.086914	0.996216	1.65782				
-0.848432	0.529305	2.583812	0.916794	-0.39936	-0.410818	-0.738704	0.67403	2.401942				
-0.999964	0.008493	3.1331	0.570189	0.821514	0.964061	-0.997589	0.069405	3.072131				
-0.647314	0.762223	2.274852	0.332253	0.94319	1.232105	0.999997	-0.002499	-0.002499				
0.389423	-0.921059	-1.170792	0.807534	-0.589821	-0.630837	0.075006	-0.997183	-1.49572				
0.99997	0.007718	0.007718	0.945807	-0.324728	-0.330725	0.865987	-0.055813	-0.064361				
-0.964549	-0.263905	-2.874525	0.641957	0.766741	0.873749	-0.239715	0.970843	1.812869				
-0.825864	0.563869	2.542529	-0.671713	0.740812	2.307314	-0.673445	-0.739238	-2.309655				
0.965247	-0.261339	-0.264409	0.763227	0.646131	0.702504	0.762288	-0.647238	-0.703956				
-0.237085	0.971489	1.810161	0.970407	-0.241473	-0.243884	0.400864	0.916137	1.158336				
-0.965888	-0.258962	-2.879646	0.004013	-0.999992	-1.566783	-0.705728	0.479431	2.544866				
0.988571	0.150757	0.151334	0.185571	-0.982631	-1.384143	-0.591211	-0.806517	-2.203356				
0.836645	-0.547746	-0.579668	0.993302	0.115545	0.115804	0.456698	0.889622	1.096517				
0.283942	-0.958842	-1.282894	0.744894	0.667183	0.73042	0.041551	-0.14329	-1.288561				
-0.712446	0.701727	2.363774	0.877021	0.480451	0.501169	-0.553347	0.306629	2.63558				
0.989129	0.147049	0.147584	0.357938	0.933745	1.204738	0.994841	0.101442	0.101617				
0.85993	0.510412	0.535663	0.24393	-0.969793	-1.32438	-0.102682	0.203016	2.039061				
-0.973805	0.227384	2.912202	0.694985	-0.719024	-0.802397	0.683515	0.660784	0.76849				
0.73227	0.681014	0.749146	0.997863	0.065334	0.06538	-0.993124	0.117068	3.024256				
0.86069	-0.50913	-0.534173	0.661284	0.750135	0.848267	0.393693	0.036861	0.093357				
0.298806	-0.954314	-1.267355	-0.297233	-0.954805	-1.87259	0.978148	0.207911	0.209439				
0.945711	-0.325008	-0.33102	0.8031	0.595845	0.638317	0.041999	-0.665506	-1.507771				
-0.850269	0.526348	2.587293	0.997253	-0.074074	-0.074142	-0.396978	-0.210711	-2.653619				
0.944946	-0.327226	-0.333366	0.10128	-0.994858	-1.469342	-0.343295	0.720548	2.015416				
-0.640245	-0.768171	-2.265614	0.220171	-0.975461	-1.348807	0.722951	0.525204	0.628272				
-0.892341	-0.451362	-2.673302	0.854454	-0.519527	-0.546298	-0.170429	0.01621	3.046764				
0.944114	-0.329619	-0.3359	-0.186466	-0.982461	-1.75836	0.188599	0.292788	0.998545				
0.435006	-0.900428	-1.120751	0.973687	0.227891	0.229912	0.774647	0.388736	0.465105				
0.66712	-0.74495	-0.84046	0.422644	0.906296	1.134435	0.342417	0.939548	1.221308				
0.579306	-0.81511	-0.952919	0.445682	-0.895191	-1.10886	0.719558	-0.336211	-0.437103				
0.929738	0.368222	0.377096	-0.884753	-0.46606	-2.65676	0.360027	0.932942	1.202499				
-0.670935	0.741516	2.306266	0.990298	-0.138963	-0.139415	-0.634194	0.623179	2.364954				
0.773534	-0.633755	-0.686398	0.396077	-0.918217	-1.163555	0.829463	-0.558562	-0.592651				
0.876408	0.48157	0.502445	0.933188	0.359389	0.367613	-0.855298	-0.518137	-2.596921				
0.981001	-0.194001	-0.195239	0.915734	0.401785	0.413465	0.979801	-0.199976	-0.201333				
-0.505612	-0.862761	-2.100888	0.705696	-0.708514	-0.787391	0.362656	0.931923	1.19968				
0.93786	-0.347013	-0.354384	0.806955	0.590613	0.631818	0.636992	-0.77087	-0.880206				
0.605428	-0.7959	-0.920492	0.89372	0.448624	0.465225	0.234965	0.972004	1.333614				
0.999666	0.025838	0.025841	0.826773	0.562536	0.59745	-0.876503	-0.481397	-2.639345				
0.989429	-0.145016	-0.14553	0.122331	-0.992489	-1.448158	-0.863481	0.327489	2.779088				
0.662133	0.749386	0.847134	0.989964	-0.14132	-0.141795	0.692495	-0.721422	-0.805854				
0.816852	-0.576848	-0.614864	0.999247	-0.038806	-0.038816	-0.319498	-0.399981	-2.244795				
0.999996	-0.002687	-0.002687	0.359242	-0.933244	-1.203341	0.373246	0.927732	1.188291				
-0.980047	0.198764	2.941496	0.98066	-0.19572	-0.196992	-0.865007	-0.501759	-2.615962				
0.864076	0.503361	0.527484	0.931306	0.364237	0.372813	-0.633951	-0.642033	-2.349861				
0.073503	0.997295	1.497227	-0.203971	-0.978977	-1.776209	0.462357	-0.515844	-0.840022				
-0.350354	0.936617	1.928745	0.041707	-0.99913	-1.529077	0.334163	-0.942515	-1.230079				
0.336482	0.94169	1.227618	-0.373167	0.927764	1.953216	0.2353	0.67794	1.236725				
0.888015	0.459814	0.477786	0.72477	0.688991	0.760095	-0.930089	0.367334	2.765452				
0.952596	0.304237	0.309137	0.878329	0.478057	0.498442	0.999991	-0.00418	-0.00418				
0.129455	-0.991585	-1.440977	-0.293669	0.955907	1.868859	-0.294259	0.332881	2.294689				
-0.7004	0.713751	2.346754	0.669748	-0.742588	-0.836926	0.445604	0.89523	1.108948				
-0.272467	-0.962165	-1.846752	0.980111	0.198448	0.199774	-0.767309	0.641277	2.445431				
-0.243617	0.969872	1.81689	0.869862	-0.493295	-0.515873	-0.61969	0.619417	2.356415				
0.687157	0.726509	0.813228	0.760082	-0.649827	-0.707357	-0.109363	-0.524896	-1.776209				
0.279932	0.96002	1.287073	0.891663	-0.4527	-0.469791	0.063032	0.998012	1.507723				
0.76423	0.644943	0.700949	0.683888	-0.729587	-0.817718	0.299524	-0.954089	-1.266603				
-0.605858	-0.795573	-2.22164	0.996658	-0.081687	-0.081778	-0.172965	0.06689	2.772584				
0.944145	-0.32953	-0.335806	0.562709	0.826655	0.973137	-0.625315	0.780372	2.246332				
-0.789381	0.613903	2.480597	0.327507	0.944849	1.237132	0.732454	0.071539	0.097361				
0.583116	0.812389	0.948237	0.571811	-0.820385	-0.962084	-0.921015	0.055853	3.081024				
0.662266	-0.749269	-0.846957	0.023821	0.999716	1.546973	0.833889	-0.551933	-0.58468				
0.584134	0.811657	0.946983	0.944443	-0.328676	-0.334901	0.925972	-0.351393	-0.362697				
0.791787	-0.610798	-0.657068	0.996719	0.080935	0.081024	-0.892097	-0.451844	-2.672762				
0.568345	-0.82279	-0.966303	-0.993218	-0.116269	-3.02506	-0.330644	-0.943756	-1.907782				
0.393959	0.919128	1.165862	0.928318	0.371787	0.380933	0.470241	0.640965	0.937845				
0.845356	0.534203	0.563565	0.949711	0.313128	0.318485	0.948257	0.317504	0.323096				
0.503591	0.863942	1.043046	-0.847889	-0.530173	-2.582787	0.760394	-0.563625	-0.637863				
0.996981	-0.077649	-0.077728	0.891723	-0.452582	-0.469658	-0.986297	0.16498	2.975855				
0.125933	0.992039	1.444528	0.613803	0.789459	0.909927	0.100295	-0.13098	-0.917302				
0.324228	-0.945979	-1.2406	0.998377	-0.056954	-0.056985	-0.201625	0.858866	1.801378				
0.868517	-0.495659	-0.518594	0.942092	0.335354	0.341981	-0.627062	0.778969	2.248573				
0.992424	0.122859	0.12317	0.885172	-0.465264	-0.483932	-0.477146	0.043019	3.051677				
0.612969	-0.790107	-0.910984	-0.309049	-0.951046	-1.884989	-0.655569	0.388415	2.606717				
0.955694	-0.294361	-0.298787	-0.387347	-0.921934	-1.968549	-0.640535	-0.073064	-3.028016				
0.725188	-0.688551	-0.759489	0.886876	-0.462008	-0.480258	-0.909187	0.042254	3.095152				
