time,body1,body2,cop x,cop y,cop z,fx,fy,fz,tx,ty,tz
1.17,Terrain,spikes,0.985481,0.18614,-0.000798121,-0.00998709,0.293116,48.2131,-1.6871e-07,-1.74221e-07,0.0437463
1.17,spikes,plane,0.806311,0.393175,0.0900645,-0.00397913,0.00310713,-0.339717,-1.77375e-06,1.39996e-07,5.97565e-05
1.18,Terrain,spikes,0.982135,0.199971,-0.000789371,0.139342,-0.0186938,49.5558,-1.1909e-07,2.04243e-07,0.0545425
1.18,spikes,plane,0.806292,0.380164,0.0901141,-0.00945225,0.00966703,-0.372524,-2.68829e-07,1.54472e-08,6.65492e-06
1.19,Terrain,spikes,1.00984,0.218431,-0.000779447,-0.250257,-0.170318,49.0263,1.16992e-07,1.09941e-09,0.0178551
1.19,spikes,plane,0.806274,0.368713,0.0901559,-0.00488523,0.0114799,-0.364104,4.1572e-18,1.10463e-18,-5.15274e-19
1.2,Terrain,spikes,0.983876,0.177367,-0.00076863,0.359373,0.249309,49.6308,1.43561e-07,-1.09887e-07,0.00645296
1.2,spikes,plane,0.806261,0.370237,0.0901742,-0.0167747,0.0054548,-0.376122,-9.59076e-19,-1.9542e-18,-1.98005e-18
1.21,Terrain,spikes,1.01856,0.225023,-0.000760964,-0.240398,-0.291283,49.8799,7.02272e-08,-6.04166e-07,0.0219093
1.21,spikes,plane,0.80623,0.254986,0.0901811,0.0150128,0.0042348,-0.700922,8.39514e-19,-3.66465e-17,1.35667e-18
1.22,Terrain,spikes,1.01882,0.239953,-0.000751229,-0.239997,-0.232126,47.4533,1.41201e-07,3.87022e-07,-0.0494061
1.22,spikes,plane,0.80618,0.0063025,0.0901722,-0.00615054,-0.00448179,-0.326529,-5.66043e-20,-9.56599e-18,-1.53507e-18
1.23,Terrain,spikes,0.976935,0.176284,-0.000741884,0.560881,0.212548,51.0448,4.4556e-07,-2.27817e-07,-0.0200982
1.23,spikes,plane,0.806173,0.00629971,0.0901893,-0.0236736,-0.0158573,-0.388816,4.81961e-20,9.76226e-18,-1.14744e-18
1.24,Terrain,spikes,1.02719,0.204948,-0.000731804,-0.468445,0.0166455,48.6835,-3.67068e-07,-1.87156e-07,0.0204511
1.24,spikes,plane,0.80617,0.0219064,0.0902312,-0.00555965,-0.00903655,-0.342967,-6.69992e-06,-1.49224e-07,0.000111178
1.25,Terrain,spikes,0.980147,0.199197,-0.00072417,0.32635,0.0204866,50.327,4.21725e-08,5.15519e-07,-0.0407268
1.25,spikes,plane,0.806167,0.0312923,0.0902593,-0.0205008,-0.011656,-0.387709,9.59804e-20,-1.07466e-18,-6.97036e-19
1.26,Terrain,spikes,0.971921,0.212311,-0.000716169,0.184947,0.0564311,49.0435,3.06004e-07,-4.86368e-08,0.0408513
1.26,spikes,plane,0.806165,0.0337945,0.0902752,-0.0165769,-0.00992602,-0.376757,8.73382e-19,-2.31522e-17,1.36623e-18
1.27,Terrain,spikes,1.04178,0.199959,-0.000708419,-0.591278,-0.00681622,48.3876,-2.03116e-08,-1.70009e-07,0.038732
1.27,spikes,plane,0.806219,0.324966,0.0902877,-0.0217727,0.0119828,-0.575915,-1.38829e-17,4.78614e-17,3.87239e-18
1.28,Terrain,spikes,0.964292,0.241506,-0.00070465,0.526237,-0.555283,48.8958,-2.07533e-07,1.24686e-07,-0.0425248
1.28,spikes,plane,0.806233,0.393698,0.090293,-0.0248306,0.021562,-0.388739,9.99048e-20,9.00864e-18,2.55828e-18
1.29,Terrain,spikes,0.996028,0.184242,-0.000696606,-0.202678,0.437608,51.0514,8.53822e-08,8.34517e-08,0.0159776
1.29,spikes,plane,0.806236,0.384429,0.0903159,-0.00701431,0.00117264,-0.354284,-3.20587e-06,4.15466e-08,5.54687e-05
1.3,Terrain,spikes,0.957473,0.199973,-0.00069099,0.539958,-0.0781834,47.9761,-4.45854e-07,-4.57508e-07,0.158854
1.3,spikes,plane,0.806243,0.3812,0.0903315,-0.0212639,0.012244,-0.373372,-6.95098e-18,-4.61299e-18,-1.71044e-18
1.31,Terrain,spikes,1.05723,0.229743,-0.000685205,-0.569519,-0.240705,49.2776,-1.35853e-07,1.49709e-07,-0.0373682
1.31,spikes,plane,0.806211,0.147513,0.0903306,0.0195482,-0.00152685,-0.525836,1.67974e-18,-9.66706e-18,1.2672e-18
1.32,Terrain,spikes,0.98664,0.171626,-0.000678405,0.220302,0.595816,50.8341,2.43679e-07,-6.79311e-08,-0.0430493
1.32,spikes,plane,0.806198,0.00689267,0.0903371,-0.0160962,-0.0215799,-0.388115,-9.12765e-07,-9.40158e-09,2.02471e-05
1.33,Terrain,spikes,1.00435,0.231569,-0.000671782,-0.0162578,-0.468168,48.9808,1.29278e-07,-1.15771e-07,0.0160418
1.33,spikes,plane,0.806216,0.0400416,0.0903676,-0.00907857,0.000405449,-0.355702,2.4898e-19,-4.35425e-18,-1.68259e-18
1.34,Terrain,spikes,0.96997,0.184008,-0.000666585,0.290671,0.111086,49.119,2.79657e-07,3.19482e-07,-0.0867763
1.34,spikes,plane,0.80625,0.15626,0.0903774,-0.0303193,0.0016107,-0.524064,-1.42074e-18,-1.66729e-17,-1.73298e-18
1.35,Terrain,spikes,1.01142,0.194776,-0.000661539,-0.0885377,0.216524,49.9146,-1.11029e-06,-5.8086e-07,0.107447
1.35,spikes,plane,0.806305,0.379114,0.0903822,-0.00271637,0.00520561,-0.359902,4.13245e-07,-3.66981e-09,-1.53424e-05
1.36,Terrain,spikes,0.979296,0.227217,-0.000655806,0.280929,-0.193257,48.0582,1.21396e-07,-1.53111e-07,0.00916717
1.36,spikes,plane,0.806316,0.336209,0.0904054,-0.00759052,0.00949618,-0.385879,7.77376e-18,-1.84757e-17,-1.10897e-18
1.37,Terrain,spikes,1.06333,0.2046,-0.000649737,-0.493559,-0.163124,50.4139,2.49188e-07,6.41354e-08,-0.0412944
1.37,spikes,plane,0.806294,0.0808593,0.0904116,0.0186328,-0.00679367,-0.426517,2.22327e-07,3.70192e-09,-2.98035e-05
1.38,Terrain,spikes,0.962812,0.208514,-0.000644151,0.315489,0.334665,51.023,5.73241e-07,-2.56447e-07,-0.0515142
1.38,spikes,plane,0.883797,0.0962426,0.0904158,0.025314,0.0018476,-1.99388,-5.68488e-07,-9.84422e-09,9.39059e-05
1.39,Terrain,spikes,1.03385,0.199956,-0.000638046,-0.391165,0.0068823,50.1778,-1.84638e-07,-7.78488e-07,0.152628
1.39,spikes,plane,1.18861,0.281084,0.0903877,0.0134931,0.0030045,-0.428216,-3.44728e-05,-2.26549e-06,0.00163608
1.4,Terrain,spikes,0.979882,0.205755,-0.000631154,0.298346,-0.143717,48.5885,5.96397e-07,2.52502e-08,-0.0553083
1.4,spikes,plane,1.19339,0.209705,0.0904045,0.000880038,0.0023462,-0.387058,-9.35686e-06,-6.34624e-07,0.000840109
1.41,Terrain,spikes,1.04171,0.224693,-0.000624946,-0.403894,-0.265719,48.5459,1.67657e-07,-4.67187e-07,0.050749
1.41,spikes,plane,1.19256,0.22062,0.0904205,0.017189,0.00432266,-0.413779,-3.05569e-06,-2.63639e-07,0.000418403
1.42,Terrain,spikes,1.01579,0.186717,-0.000621268,-0.0640778,0.359685,50.4666,-7.04922e-07,6.20067e-07,0.063781
1.42,spikes,plane,1.19358,0.208576,0.090429,0.0110799,-0.00620612,-0.415395,-4.94587e-06,-8.47257e-08,3.76542e-05
1.43,Terrain,spikes,1.01239,0.220482,-0.000616921,-0.135039,-0.182769,48.3614,-1.63667e-07,-3.53814e-07,0.0453136
1.43,spikes,plane,1.19355,0.210553,0.0904377,0.0127208,0.00352246,-0.401543,-8.24496e-06,-1.43946e-07,4.27313e-05
1.44,Terrain,spikes,1.0155,0.225768,-0.000614428,-0.0333489,-0.0292054,49.2212,-4.30261e-07,4.77401e-07,-0.0633989
1.44,spikes,plane,1.19354,0.209937,0.0904463,0.0112379,0.000915472,-0.404208,2.72138e-06,4.96995e-08,3.47353e-05
1.45,Terrain,spikes,0.984699,0.175191,-0.00060928,0.456502,0.175836,50.8621,3.64685e-07,-6.36619e-08,-0.0659012
1.45,spikes,plane,1.19357,0.207953,0.0904562,0.00270667,-0.00310215,-0.401339,-1.03985e-06,7.74421e-09,-6.82262e-06
1.46,Terrain,spikes,1.01925,0.23767,-0.000606911,-0.282536,-0.411373,47.7573,-1.53822e-08,-1.71379e-07,0.047872
1.46,spikes,plane,1.19238,0.217362,0.0904715,0.0164951,0.00852976,-0.403,-1.04218e-05,-1.46133e-07,0.000316955
1.47,Terrain,spikes,1.02777,0.174432,-0.000604051,-0.250332,0.395748,50.0905,-1.1384e-07,6.23368e-07,-0.0197995
1.47,spikes,plane,1.19234,0.212166,0.0904839,0.0150149,-0.00707231,-0.420781,-3.46336e-05,-2.50458e-06,0.0032699
1.48,Terrain,spikes,0.956924,0.185009,-0.000600255,0.454728,0.200828,50.446,7.64152e-07,4.13424e-07,-0.168118
1.48,spikes,plane,1.19269,0.20496,0.0904944,0.00382028,-0.0049033,-0.397392,4.61931e-05,2.57647e-06,0.00178167
1.49,Terrain,spikes,1.01336,0.191232,-0.000596602,-0.0303754,0.135443,48.9055,-2.17446e-08,-3.85677e-07,0.000973502
1.49,spikes,plane,1.19129,0.220274,0.0905063,0.0112191,-0.000274756,-0.405644,6.52858e-07,1.7295e-08,2.72859e-05
1.5,Terrain,spikes,1.04002,0.190815,-0.000592388,-0.424661,-0.131445,49.2659,5.99216e-07,2.82631e-07,-0.0981689
1.5,spikes,plane,1.19174,0.207194,0.0905183,0.0188919,0.000873557,-0.41967,4.52714e-05,2.41709e-06,0.00230998
1.51,Terrain,spikes,0.95435,0.238435,-0.000591279,0.348767,-0.40368,49.6583,1.21552e-07,-3.21497e-07,0.0533841
1.51,spikes,plane,1.19002,0.227787,0.0905288,0.000358436,0.00575661,-0.393545,-9.55939e-07,-2.50029e-08,-6.24427e-05
1.52,Terrain,spikes,0.987165,0.194007,-0.000587591,0.200942,0.284093,49.5663,-1.39717e-07,-2.04465e-07,0.0344032
1.52,spikes,plane,1.19082,0.21682,0.0905357,0.00407662,-0.00265744,-0.403341,-6.95222e-06,-3.44448e-07,-0.000542982
1.53,Terrain,spikes,0.993249,0.211547,-0.000583636,0.0908027,0.0054406,49.073,2.78209e-07,-5.32958e-08,-0.0120449
1.53,spikes,plane,1.19086,0.214216,0.090546,0.00473628,-3.30665e-05,-0.401696,-4.25792e-06,-2.39709e-07,-0.00101688
1.54,Terrain,spikes,0.990198,0.199959,-0.000579954,-0.189825,0.184978,50.8428,2.46178e-07,3.61928e-07,-0.0237406
1.54,spikes,plane,0.92312,0.0875089,0.0905395,-0.0235355,-0.00759042,-1.48534,2.90082e-07,2.16504e-09,-0.000248136
1.55,Terrain,spikes,1.01662,0.21457,-0.000577191,-0.0688084,-0.181323,49.4969,-1.42204e-07,1.26993e-08,-0.0187286
1.55,spikes,plane,0.806329,0.20999,0.0905406,-0.00430524,0.00522564,-0.408265,8.0413e-07,-1.90586e-10,-0.000157474
1.56,Terrain,spikes,1.01104,0.233254,-0.000573517,0.0270419,-0.307188,48.9903,3.45181e-08,-5.8781e-07,0.107666
1.56,spikes,plane,0.806314,0.173511,0.0905426,-0.0108707,0.00379745,-0.430767,3.48016e-06,2.10071e-09,-0.000441015
1.57,Terrain,spikes,1.00003,0.191491,-0.00057186,0.0123547,-0.0853393,48.6312,1.8136e-07,6.02037e-08,-0.0501971
1.57,spikes,plane,0.806311,0.195948,0.0905443,-0.00950715,0.00336104,-0.41379,-6.04784e-07,5.26167e-10,6.35378e-05
1.58,Terrain,spikes,1.01243,0.16314,-0.000570103,-0.0235202,0.48198,50.5059,-3.73221e-07,-4.47185e-07,0.017115
1.58,spikes,plane,0.806317,0.25581,0.0905476,-0.0111324,-0.00878798,-0.417399,-6.61793e-08,4.40224e-10,6.69451e-06
1.59,Terrain,spikes,1.00671,0.18954,-0.000565498,-0.145448,0.215344,48.0221,-1.24298e-08,-7.03671e-07,0.0624523
1.59,spikes,plane,0.806306,0.203008,0.0905552,-0.00390065,-0.00439576,-0.371977,1.55359e-06,1.99469e-09,-0.000128252
1.6,Terrain,spikes,1.00441,0.241695,-0.000566578,0.0200406,-0.653353,49.752,-4.73789e-07,-3.50423e-07,0.0585846
1.6,spikes,plane,0.806294,0.142436,0.0905549,-0.0108209,0.00914545,-0.414447,5.08998e-06,-5.01711e-10,-0.000419098
1.61,Terrain,spikes,1.0067,0.231372,-0.000564822,0.00417251,-0.0702691,49.4602,-3.65985e-07,1.95624e-07,-0.039751
1.61,spikes,plane,0.806307,0.202722,0.0905562,-0.0110628,0.00435889,-0.417016,-4.69649e-07,9.61083e-10,3.87784e-05
1.62,Terrain,spikes,1.00193,0.175728,-0.000562166,0.122209,0.491237,50.5497,5.80656e-08,3.29855e-07,-0.0368987
1.62,spikes,plane,0.806322,0.26641,0.0905595,-0.0105969,-0.00856022,-0.428897,3.18151e-06,2.78976e-09,-0.000309649
1.63,Terrain,spikes,1.00221,0.189218,-0.000558301,-0.0841357,0.0894508,48.7344,-1.74156e-07,-8.5564e-07,0.162325
1.63,spikes,plane,0.806317,0.202558,0.0905649,-0.00755422,-0.00323442,-0.407525,-1.71709e-06,-8.49585e-10,0.000239969
1.64,Terrain,spikes,0.96638,0.231282,-0.000557137,0.335064,-0.198292,49.838,4.5517e-07,9.01983e-08,-0.070143
1.64,spikes,plane,0.806327,0.20848,0.0905653,-0.0139968,0.00602416,-0.428343,-2.63933e-06,-3.39856e-09,0.000535123
1.65,Terrain,spikes,1.0446,0.199948,-0.000553761,-0.562378,0.0157152,49.1865,-1.28313e-07,-3.12594e-07,0.0509235
1.65,spikes,plane,1.07502,0.272098,0.0905715,0.0305055,-0.00687381,-1.16706,4.4503e-07,5.70941e-09,-0.000510962
1.66,Terrain,spikes,1.00589,0.241837,-0.000555285,0.0145151,-0.487635,47.9442,-2.61349e-07,1.41536e-07,-0.0401473
1.66,spikes,plane,1.18126,0.358671,0.0905784,0.00625862,0.0154227,-0.368487,-7.15662e-07,-4.83716e-08,-0.000193188
1.67,Terrain,spikes,1.00795,0.205119,-0.000554181,0.170426,0.189993,52.2564,1.68647e-07,7.59884e-07,-0.158587
1.67,spikes,plane,1.19124,0.203671,0.0905888,0.00561639,-0.00402112,-0.433219,-3.15759e-18,2.76051e-17,-2.38458e-18
1.68,Terrain,spikes,0.987609,0.204552,-0.000552841,0.13656,0.0307466,48.5663,-6.10654e-07,8.83602e-08,-0.0110509
1.68,spikes,plane,1.19374,0.164899,0.0905948,0.004309,-0.00246315,-0.387617,-3.23619e-07,-2.10952e-08,-6.47747e-05
1.69,Terrain,spikes,1.01491,0.210926,-0.000551681,0.126489,0.0942369,49.7133,-2.41186e-08,4.28625e-07,-0.0794823
1.69,spikes,plane,1.19371,0.179906,0.090597,0.0102837,-0.00318229,-0.407985,8.83077e-07,-4.9328e-09,8.21833e-05
1.7,Terrain,spikes,1.04111,0.192108,-0.000550569,-0.336807,0.222202,49.4088,-1.18675e-06,-9.17049e-07,0.204992
1.7,spikes,plane,1.19364,0.195941,0.0905997,0.0160601,-0.00600339,-0.414658,3.89075e-06,2.476e-08,-0.000100661
1.71,Terrain,spikes,1.00775,0.215768,-0.000547848,-0.0997962,-0.06176,49.0643,4.21048e-07,3.48784e-07,-0.089646
1.71,spikes,plane,1.18745,0.280246,0.0906093,0.011726,0.00651023,-0.41321,-2.35175e-06,-1.29749e-07,-0.000772349
1.72,Terrain,spikes,0.9651,0.19214,-0.000544212,0.566388,0.0273007,49.9959,-1.46561e-07,-1.99394e-07,-0.00421249
1.72,spikes,plane,1.15301,0.176654,0.0906161,-0.0125134,-0.0130369,-0.8513,-2.65886e-07,-1.26945e-08,-0.000505256
1.73,Terrain,spikes,1.00517,0.199954,-0.00054147,-0.00723415,-0.01132,49.6063,-2.76671e-07,-9.42402e-07,0.164893
1.73,spikes,plane,0.806362,0.381329,0.0905836,-0.0117985,0.0106369,-0.483065,-5.28301e-08,4.65808e-09,2.94752e-05
1.74,Terrain,spikes,1.03476,0.206601,-0.00053759,-0.523303,-0.0427878,49.1505,5.54552e-07,-7.91024e-08,-0.0614568
1.74,spikes,plane,0.806351,0.334912,0.0905998,0.000606376,0.00532406,-0.369468,-7.86563e-08,7.26263e-09,4.62459e-05
1.75,Terrain,spikes,0.98782,0.182498,-0.000534098,0.243336,0.196089,49.8305,-2.24265e-08,-3.21422e-07,0.045395
1.75,spikes,plane,0.806299,0.0417788,0.0906035,-0.0117582,-0.0121489,-0.446717,-6.63723e-07,-1.43151e-08,0.000230602
1.76,Terrain,spikes,0.99349,0.233857,-0.000531054,-0.221325,-0.170688,49.0717,1.43432e-07,-1.10096e-07,-0.0145895
1.76,spikes,plane,0.806337,0.255408,0.0906095,-0.00905651,0.00856804,-0.421571,7.98443e-09,-3.14387e-10,-6.49147e-06
1.77,Terrain,spikes,0.973114,0.199961,-0.000529645,0.435672,-0.137905,49.3584,-1.85471e-07,-3.38672e-07,0.0964766
1.77,spikes,plane,0.81132,0.156849,0.0906184,-0.0126855,-0.00242359,-0.41943,-3.70158e-08,-1.94539e-09,5.59756e-05
1.78,Terrain,spikes,1.02969,0.164919,-0.000528348,-0.306096,0.429301,49.4037,1.07033e-07,6.04397e-07,-0.051758
1.78,spikes,plane,1.12248,0.110809,0.090625,0.0191649,-0.00324043,-0.754867,-1.57813e-07,-3.77016e-09,0.000643808
1.79,Terrain,spikes,0.976655,0.239161,-0.000527717,0.429905,-0.255781,49.79,-1.39218e-07,1.50264e-07,-0.0127329
1.79,spikes,plane,1.19122,0.166182,0.0906316,-0.00174926,0.00292827,-0.402235,-3.67849e-18,-2.87015e-17,3.3693e-18
1.8,Terrain,spikes,1.03307,0.239939,-0.000526425,-0.500654,-0.411696,48.2833,3.12531e-07,2.8261e-07,-0.0646727
1.8,spikes,plane,1.18646,0.274145,0.0906363,0.0199893,0.0103833,-0.40015,5.88083e-07,3.35235e-08,0.000493298
1.81,Terrain,spikes,0.99058,0.162035,-0.00052455,0.122087,0.581227,50.7389,2.48065e-07,1.53572e-07,-0.0702514
1.81,spikes,plane,1.07479,0.144178,0.0906353,-0.00326512,-0.0123889,-0.66076,7.87062e-08,5.00387e-09,0.0011093
1.82,Terrain,spikes,1.01782,0.24776,-0.00052299,-0.0330601,-0.553409,48.184,-1.45602e-07,5.23587e-08,-0.0310115
1.82,spikes,plane,0.813074,0.193537,0.0906307,-0.00679575,0.0105899,-0.416254,-6.2479e-08,-1.42567e-08,-9.55472e-05
1.83,Terrain,spikes,0.984023,0.187775,-0.000521538,0.134959,0.102871,50.7871,-1.59333e-07,2.32252e-07,0.00795734
1.83,spikes,plane,0.821323,0.180007,0.0906368,-0.0115614,-0.00393235,-0.43759,-1.37706e-07,-2.66912e-09,0.000144673
1.84,Terrain,spikes,0.998038,0.159967,-0.000521084,-0.161305,0.556714,48.7328,-6.38822e-07,-1.83394e-06,0.234734
1.84,spikes,plane,0.993788,0.237219,0.0906461,0.00604568,-0.00971333,-0.584101,-3.95287e-08,5.51646e-10,9.1394e-05
1.85,Terrain,spikes,0.976223,0.239573,-0.000520975,0.431569,-0.279533,50.1485,-2.069e-08,1.41034e-07,-0.0505334
1.85,spikes,plane,1.19097,0.212007,0.0906446,0.00058029,0.00701275,-0.394475,1.42237e-07,5.63506e-09,0.00036716
1.86,Terrain,spikes,1.01118,0.239939,-0.000520331,-0.259178,-0.530454,48.6217,-6.76555e-08,6.74494e-08,0.0264161
1.86,spikes,plane,1.00627,0.144913,0.0906444,0.00332132,0.00807133,-0.526247,6.86355e-08,-1.37251e-09,0.000276672
1.87,Terrain,spikes,0.994532,0.160366,-0.000521261,-0.0721952,0.6954,50.6351,-3.50114e-07,-4.43752e-07,0.0323358
1.87,spikes,plane,0.868832,0.221615,0.09064,-0.00636955,-0.0115607,-0.487763,2.81488e-08,3.28174e-08,-0.000527947
1.88,Terrain,spikes,1.03033,0.215408,-0.000519421,0.03284,0.0811689,49.1987,-1.844e-07,-7.39223e-08,0.0183885
1.88,spikes,plane,1.13672,0.205702,0.0906447,0.00928043,-0.0011164,-0.502619,1.6891e-09,-2.55878e-09,6.67864e-06
1.89,Terrain,spikes,1.00003,0.195162,-0.000519267,-0.264018,-0.360636,50.7594,5.64442e-07,3.55471e-07,-0.0917513
1.89,spikes,plane,0.912386,0.236165,0.0906416,-0.00277963,0.00604641,-0.508261,1.30364e-07,-6.44623e-08,-0.00176491
1.9,Terrain,spikes,0.986466,0.211185,-0.00051756,0.10523,0.0305476,48.6903,-2.19131e-07,3.30643e-07,0.0180379
1.9,spikes,plane,0.992235,0.226923,0.0906371,-0.000798251,0.00119157,-0.459358,-6.04296e-09,1.5996e-08,0.000575818
1.91,Terrain,spikes,0.994639,0.195318,-0.000516218,0.213233,-0.0166085,49.7933,5.26514e-07,2.7141e-07,-0.0673541
1.91,spikes,plane,1.03403,0.20004,0.0906363,-0.000755551,-0.000156568,-0.496562,6.63136e-10,3.46989e-09,7.93994e-05
1.92,Terrain,spikes,1.0161,0.199943,-0.000513434,-0.313981,0.0783441,48.8317,5.1787e-07,7.91842e-08,-0.0847319
1.92,spikes,plane,1.01518,0.159118,0.0906376,0.00466946,-0.00622729,-0.485789,4.80576e-09,2.96074e-08,-0.00184413
1.93,Terrain,spikes,0.979673,0.210714,-0.000512617,0.573119,0.106317,49.8495,9.04607e-08,-3.29324e-07,0.0442707
1.93,spikes,plane,0.981882,0.210646,0.0906377,-0.00814129,0.00175212,-0.487116,1.41159e-08,-3.86241e-09,-0.000618532
1.94,Terrain,spikes,1.0244,0.184107,-0.000510612,-0.519417,-0.0473108,48.8163,-1.27106e-07,8.04525e-09,0.0648266
1.94,spikes,plane,1.04238,0.265762,0.0906392,0.00853852,0.000693891,-0.474981,-1.31447e-08,4.62875e-09,0.000959671
1.95,Terrain,spikes,0.985366,0.244296,-0.000509266,0.1501,-0.295115,49.6191,3.90318e-07,3.44054e-08,-0.0680388
1.95,spikes,plane,0.99544,0.183808,0.0906361,-0.000994474,0.00471916,-0.517523,-5.9312e-09,-1.14787e-08,-2.70155e-05
1.96,Terrain,spikes,1.00775,0.16739,-0.000508544,0.0543097,0.403719,49.9161,-1.47649e-07,-7.68691e-07,0.0773325
1.96,spikes,plane,1.00056,0.228605,0.0906384,-0.00170683,-0.00366283,-0.488823,5.10494e-10,9.09324e-09,-0.000355626
1.97,Terrain,spikes,0.995712,0.218786,-0.00050639,0.0182048,-0.198756,50.0159,1.99243e-07,-6.38945e-08,0.00183305
1.97,spikes,plane,0.977922,0.191207,0.0906369,0.00021545,0.000917721,-0.479811,-1.90668e-10,-6.74647e-10,-6.5158e-05
1.98,Terrain,spikes,1.00853,0.180251,-0.000506442,-0.0707791,0.270617,48.3976,-4.18575e-07,-7.81493e-08,-0.0197592
1.98,spikes,plane,0.982286,0.187882,0.0906368,0.00170015,-0.00241412,-0.48121,9.46756e-09,4.94274e-08,-0.00155712
1.99,Terrain,spikes,0.980262,0.224515,-0.000506176,0.310884,-0.19637,49.9349,3.29815e-07,5.29144e-07,-0.0703298
1.99,spikes,plane,1.03946,0.217646,0.0906362,-0.00455112,-0.000888519,-0.478154,-1.6368e-09,4.6602e-09,-0.000860053
2,Terrain,spikes,1.01032,0.250174,-0.000505868,-0.21091,-0.334726,49.1047,2.63393e-07,-1.27177e-07,-0.0199987
2,spikes,plane,0.952303,0.179435,0.0906305,-0.00226538,0.00519343,-0.505175,2.45562e-09,1.07663e-09,-0.000212943
2.01,Terrain,spikes,0.987698,0.164026,-0.000503939,0.204828,0.383092,49.9437,1.66908e-08,-5.28722e-07,0.0889534
2.01,spikes,plane,1.00241,0.206841,0.0906288,-0.00340857,-0.00605471,-0.499727,2.70078e-10,2.84174e-09,0.000736415
