time,body1,body2,numContacts,cpx_avg,cpy_avg,cpz_avg,cnx_avg,cny_avg,cnz_avg,fx_avg,fy_avg,fz_avg,mx_avg,my_avg,mz_avg
0.01,floor,spray_bottle,20,-0.00071333226515,-0.0210867465357,0.000178860188023,-0.118716906448,-0.456341488831,-0.58283169046,-0.321822106838,0.205753326416,8.17688179016,0.0,0.0,0.0
0.03,floor,spray_bottle,20,0.0204230941861,-0.00116064919275,0.000149687162775,0.157750169188,0.106711499393,-0.532353233546,-0.125393440248,-0.147858576907,18.0178395868,5.57022767358e-05,0.000376188010177,0.00322722509889
0.04,floor,spray_bottle,20,-0.0210148067916,0.0180058732392,0.000183931276433,-0.145345836738,0.486645260081,-0.598045241088,0.216281414032,-0.108730867505,7.10495138168,5.49581583386e-05,-0.000170341908183,-0.00273209222391
0.05,floor,spray_bottle,20,0.0104445621837,-0.00065285282908,0.000125507633493,0.049115346279,0.0821920187911,-0.57287042588,-0.163639689796,0.106640054728,5.47242162284,7.57003701149e-05,-9.82682961276e-05,0.0018349076535
0.07,floor,spray_bottle,20,0.00648686377972,-0.0155449339654,0.00025039200487,-0.0600101303309,-0.273287609592,-0.721253716201,-0.130553118885,0.434430084541,13.0894262725,8.47274089636e-07,-0.000306208958121,-2.49392307879e-05
0.08,floor,spray_bottle,20,0.00401818828104,-0.000884088140447,0.000181825993059,-0.0598780239001,0.0945612712763,-0.592836092412,0.333778262138,0.0693498076871,6.56576043367,-6.08742566337e-08,-7.09900083265e-07,-0.0045628967145
0.1,floor,spray_bottle,20,0.00687901879282,-0.00307219511742,0.000187717971858,-0.0343019716442,-0.0950733253732,-0.588654656708,-0.522836202756,0.35687094368,13.8870441038,0.000126778055008,-0.000567121884141,6.22516768521e-06
0.13,floor,spray_bottle,20,0.00614036852494,-0.0161816855718,0.000164372964355,0.0217582628131,-0.389573731192,-0.608451777697,0.00322567671537,0.458056397736,17.1193625703,0.000342086315548,-0.000175269842449,0.014483424985
0.16,floor,spray_bottle,20,0.0253800385166,0.00713458281825,0.000185563525883,0.130744795175,0.259996383404,-0.552327335626,-0.168123757467,-0.543780161766,16.5664351908,-1.07725854333e-05,-0.000166323850827,3.9074152097e-05
0.17,floor,spray_bottle,20,-0.0363326152496,-0.0107924215264,0.000256217176642,-0.19517468363,-0.0413417754695,-0.800301112235,0.464979449287,-0.0288648977876,7.36548127234,-4.78191641963e-06,3.32115168974e-06,0.000271517827902
0.18,floor,spray_bottle,20,-0.00977930919616,-0.0236187253759,0.000216579520202,-0.172050350893,-0.539454796724,-0.513496334106,-0.421420097351,0.307452976704,11.5475549698,0.0,0.0,0.0
0.19,floor,spray_bottle,20,-0.0117105339188,-0.0239272960213,0.000339273529617,-0.0821391461417,-0.346739130653,-0.691687785834,-0.352476626635,0.281754821539,10.5633888245,0.0,0.0,0.0
0.21,floor,spray_bottle,20,-0.0405757350847,-0.00620411412086,0.00028056868953,-0.21652270779,-0.0177962372079,-0.777845158428,0.308175226673,0.100907066837,7.29124181718,-0.000139980414139,-0.000169862260232,0.000410228129653
0.23,floor,spray_bottle,20,0.00963165780558,-0.00279871620005,0.000321504034218,0.0297303631203,0.0143782440573,-0.741255704314,-0.136661499739,-0.550314406864,18.1555298604,-6.26603951377e-05,-0.000316929492724,-0.0184648617711
0.24,floor,spray_bottle,20,-0.0392057492398,-0.0209451739676,0.000103062065318,-0.325583301485,-0.599836224318,-0.5684915483,0.203890189528,0.189969100058,6.75823181868,-1.69142375024e-07,7.75900631236e-08,0.00400072975115
0.26,floor,spray_bottle,20,-0.0100447613746,0.00727613152703,0.0002876341714,-0.09162613675,0.147804831713,-0.604039820284,0.00525990361348,-0.779245316982,22.8660945892,0.0,0.0,0.0
0.27,floor,spray_bottle,20,0.0144078185782,0.0186565648561,0.000135151405993,0.0633993154392,0.582230782136,-0.526440124959,0.145743325353,-0.228959754109,7.35198688507,0.0,0.0,0.0
0.29,floor,spray_bottle,20,-0.0319053294021,-0.0219356287213,0.000118705680375,-0.295266998559,-0.468096713722,-0.575633806735,0.380472756922,0.290937246755,11.3497432284,7.46536645362e-05,0.000226413701812,0.0114583695924
0.31,floor,spray_bottle,20,0.00923031918537,-0.0122953668586,0.00017142402794,0.0403621651232,-0.261465834826,-0.608512224257,-0.277763366699,0.222629144788,8.09293365479,0.0,0.0,0.0
0.32,floor,spray_bottle,8,-0.0497473962605,-0.0164780786727,6.28338167508e-05,-0.412210993469,-0.432081632316,-0.686637088656,0.230959191918,0.0684238150716,3.98133707047,0.0,0.0,0.0
0.33,floor,spray_bottle,20,0.0026648824336,-0.0222822428914,0.000165760256641,-0.0324931312236,-0.504279655591,-0.531824652106,-0.317852556705,0.233797952533,8.70745754242,0.0,0.0,0.0
0.34,floor,spray_bottle,20,0.034105551217,-0.0239246468234,0.000236320542217,0.158891577157,-0.438122777152,-0.641231649369,-0.0423289760947,0.294615060091,9.25705909729,0.0,0.0,0.0
0.35,floor,spray_bottle,20,0.0120917213731,-0.00144066253561,0.000272416928783,0.0439416602254,0.0167477626354,-0.638620936126,0.135162070394,-0.465400844812,15.0162057877,0.0,0.0,0.0
0.38,floor,spray_bottle,20,-0.0144885417497,-0.0261706890538,0.000362020009293,-0.0352509811171,-0.288016194105,-0.759652195126,-0.0490703657269,0.340346395969,10.2686786652,0.0,0.0,0.0
