target r,target y,target x
33,288,485
time,widget x,widget y
0.998000144958,302,190
1.12300014496,306,195
1.15400004387,314,201
1.18600010872,323,207
1.18600010872,329,210
1.21700000763,341,218
1.24800014496,359,230
1.27900004387,370,236
1.3100001812,384,245
1.34200000763,393,248
1.37300014496,405,256
1.40400004387,414,259
1.4350001812,425,266
1.46700000763,432,271
1.49800014496,440,275
1.52900004387,446,278
1.5600001812,454,281
1.59100008011,458,282
1.62300014496,463,283
1.65400004387,468,284
1.6850001812,473,286
1.71600008011,474,286
1.74699997902,475,286
