target r,target y,target x
34,372,470
time,widget x,widget y
0.936000108719,515,255
0.998000144958,515,262
1.02999997139,512,270
1.06100010872,510,277
1.09200000763,506,292
1.12300014496,503,305
1.15400004387,498,318
1.18600010872,497,326
1.18600010872,493,332
1.21700000763,490,341
1.24800014496,486,347
1.24800014496,485,350
1.27900004387,482,353
1.3100001812,481,355
1.34200000763,480,355
1.37300014496,479,357
1.37300014496,478,358
1.40400004387,475,362
1.4350001812,474,363
1.46600008011,474,364
