target r,target y,target x
65,205,203
time,widget x,widget y
1.09200000763,574,273
1.09200000763,573,273
1.12400007248,566,273
1.15500020981,553,269
1.15500020981,542,267
1.18600010872,516,262
1.21700000763,477,253
1.21700000763,452,248
1.24800014496,405,242
1.28000020981,364,237
1.28000020981,350,235
1.31100010872,325,233
1.34200000763,311,228
1.34200000763,305,227
1.37300014496,289,219
1.40400004387,276,213
1.40400004387,269,211
1.43600010872,264,208
1.46700000763,262,208
1.49800014496,261,208
