pattern,height,speed,width
triangle,-0.692475035764,194.590799081,-1.24524874755
time,slider velocity y,slider velocity x,widget x,widget y,slider param,slider y,slider x
6.89500021935,-94.5715778844,170.064093046,400.0,369.247503576,0.0,369.247503576,400.0
7.05100011826,-94.5715778844,170.064093046,406.0,369.247503576,0.155999898911,354.494346987,426.529981323
7.08200001717,-94.5715778844,170.064093046,411.0,367.247503576,0.186999797821,351.562637632,431.801951016
7.1130001545,-94.5715778844,170.064093046,417.0,365.247503576,0.21799993515,348.630905731,437.073961255
7.14500021935,-94.5715778844,170.064093046,420.0,364.247503576,0.25,345.604609105,442.516023261
7.17600011826,-94.5715778844,170.064093046,422.0,362.247503576,0.280999898911,342.672899751,447.787992954
7.20700001717,-94.5715778844,170.064093046,423.0,361.247503576,0.311999797821,339.741190397,453.059962647
7.2380001545,-94.5715778844,170.064093046,425.0,360.247503576,0.34299993515,336.809458495,458.331972886
7.26900005341,-94.5715778844,170.064093046,429.0,358.247503576,0.373999834061,333.877749141,463.603942579
7.26900005341,-94.5715778844,170.064093046,430.0,358.247503576,0.373999834061,333.877749141,463.603942579
7.31599998474,-94.5715778844,170.064093046,434.0,355.247503576,0.420999765396,329.432891474,471.596943275
7.34700012207,-94.5715778844,170.064093046,438.0,354.247503576,0.451999902725,326.501159572,476.868953514
7.34700012207,-94.5715778844,170.064093046,440.0,351.247503576,0.451999902725,326.501159572,476.868953514
7.37900018692,-94.5715778844,170.064093046,448.0,347.247503576,0.483999967575,323.474862947,482.31101552
7.41000008583,-94.5715778844,170.064093046,455.0,342.247503576,0.514999866486,320.543153593,487.582985213
7.41000008583,-94.5715778844,170.064093046,460.0,339.247503576,0.514999866486,320.543153593,487.582985213
7.44099998474,-94.5715778844,170.064093046,467.0,335.247503576,0.545999765396,317.611444238,492.854954905
7.47200012207,-94.5715778844,170.064093046,475.0,332.247503576,0.576999902725,314.679712337,498.126965144
7.47200012207,-94.5715778844,170.064093046,477.0,332.247503576,0.576999902725,314.679712337,498.126965144
7.50300002098,-94.5715778844,170.064093046,483.0,329.247503576,0.607999801636,311.748002982,503.398934837
7.53500008583,-94.5715778844,170.064093046,492.0,323.247503576,0.639999866486,308.721706357,508.840996843
7.53500008583,-94.5715778844,170.064093046,497.0,320.247503576,0.639999866486,308.721706357,508.840996843
7.56599998474,-94.5715778844,170.064093046,504.0,319.247503576,0.670999765396,305.789997003,514.112966536
7.59700012207,-94.5715778844,170.064093046,509.0,317.247503576,0.701999902725,302.858265101,519.384976775
7.59700012207,-94.5715778844,170.064093046,514.0,317.247503576,0.701999902725,302.858265101,519.384976775
7.62800002098,-94.5715778844,170.064093046,522.0,316.247503576,0.732999801636,299.926555747,524.656946468
7.65900015831,-94.5715778844,170.064093046,531.0,312.247503576,0.763999938965,296.994823845,529.928956707
7.69099998474,-94.5715778844,170.064093046,534.0,306.247503576,0.795999765396,293.968549767,535.370978167
7.90900015831,-94.5715778844,170.064093046,555.0,290.247503576,1.01399993896,273.351929374,572.444979969
7.94000005722,-94.5715778844,170.064093046,571.0,281.247503576,1.04499983788,270.42022002,577.716949661
7.97100019455,-94.5715778844,170.064093046,591.0,273.247503576,1.0759999752,267.488488118,582.9889599
8.00300002098,-94.5715778844,170.064093046,600.0,268.247503576,1.10799980164,264.46221404,588.43098136
8.03400015831,-94.5715778844,170.064093046,604.0,266.247503576,1.13899993896,261.530482138,593.702991599
8.03400015831,-94.5715778844,170.064093046,605.0,266.247503576,1.13899993896,261.530482138,593.702991599
8.06500005722,-94.5715778844,170.064093046,607.0,265.247503576,1.16999983788,258.598772784,598.974961292
8.09600019455,-94.5715778844,170.064093046,611.0,262.247503576,1.2009999752,255.667040882,604.246971531
8.12700009346,-94.5715778844,170.064093046,613.0,261.247503576,1.23199987411,252.735331528,609.518941224
8.15900015831,-94.5715778844,170.064093046,618.0,259.247503576,1.26399993896,249.709034903,614.96100323
8.19000005722,-94.5715778844,170.064093046,622.0,258.247503576,1.29499983788,246.777325549,620.232972923
8.22100019455,-94.5715778844,170.064093046,630.0,252.247503576,1.3259999752,243.845593647,625.504983162
8.25200009346,-94.5715778844,170.064093046,634.0,249.247503576,1.35699987411,240.913884292,630.776952855
8.28299999237,-72.2967851469,84.1755806137,637.0,246.247503576,1.38799977303,237.982174938,636.048922547
8.31500005722,-42.0338188943,-32.5142213451,641.0,243.247503576,1.41999983788,234.955878313,641.490984553
8.34600019455,-12.7164998759,-145.557738682,645.0,240.247503576,1.4509999752,232.024146411,646.762994793
8.37700009346,0.0,-194.590799081,647.0,238.247503576,1.48199987411,230.752496424,645.634005732
8.40799999237,0.0,-194.590799081,651.0,233.247503576,1.51299977303,230.752496424,639.601710632
8.4390001297,0.0,-194.590799081,654.0,230.247503576,1.54399991035,230.752496424,633.569369137
8.47100019455,0.0,-194.590799081,655.0,229.247503576,1.5759999752,230.752496424,627.342450947
8.59500002861,0.0,-194.590799081,651.0,227.247503576,1.69999980927,230.752496424,603.213224152
8.62700009346,0.0,-194.590799081,642.0,227.247503576,1.73199987411,230.752496424,596.986305962
8.65799999237,0.0,-194.590799081,627.0,225.247503576,1.76299977303,230.752496424,590.954010861
8.6890001297,0.0,-194.590799081,615.0,225.247503576,1.79399991035,230.752496424,584.921669367
8.72000002861,0.0,-194.590799081,598.0,225.247503576,1.82499980927,230.752496424,578.889374266
8.75100016594,0.0,-194.590799081,590.0,225.247503576,1.85599994659,230.752496424,572.857032772
8.78299999237,0.0,-194.590799081,573.0,225.247503576,1.88799977303,230.752496424,566.630160976
8.8140001297,0.0,-194.590799081,562.0,226.247503576,1.91899991035,230.752496424,560.597819482
8.84500002861,0.0,-194.590799081,553.0,226.247503576,1.94999980927,230.752496424,554.565524381
8.87600016594,0.0,-194.590799081,548.0,226.247503576,1.98099994659,230.752496424,548.533182887
8.90700006485,0.0,-194.590799081,543.0,226.247503576,2.0119998455,230.752496424,542.500887786
8.9390001297,0.0,-194.590799081,539.0,226.247503576,2.04399991035,230.752496424,536.273969597
8.97000002861,0.0,-194.590799081,531.0,226.247503576,2.07499980927,230.752496424,530.241674496
9.00100016594,0.0,-194.590799081,528.0,226.247503576,2.10599994659,230.752496424,524.209333002
9.03200006485,0.0,-194.590799081,523.0,226.247503576,2.1369998455,230.752496424,518.177037901
9.06300020218,0.0,-194.590799081,519.0,226.247503576,2.16799998283,230.752496424,512.144696407
9.09500002861,0.0,-194.590799081,514.0,226.247503576,2.19999980927,230.752496424,505.917824611
9.12600016594,0.0,-194.590799081,513.0,226.247503576,2.23099994659,230.752496424,499.885483117
9.15700006485,0.0,-194.590799081,512.0,226.247503576,2.2619998455,230.752496424,493.853188016
9.18800020218,0.0,-194.590799081,509.0,226.247503576,2.29299998283,230.752496424,487.820846522
9.21900010109,0.0,-194.590799081,505.0,226.247503576,2.32399988174,230.752496424,481.788551421
9.25100016594,0.0,-194.590799081,497.0,225.247503576,2.35599994659,230.752496424,475.561633231
9.28200006485,0.0,-194.590799081,486.0,225.247503576,2.3869998455,230.752496424,469.529338131
9.31300020218,0.0,-194.590799081,475.0,224.247503576,2.41799998283,230.752496424,463.496996637
9.34400010109,0.0,-194.590799081,462.0,222.247503576,2.44899988174,230.752496424,457.464701536
9.375,0.0,-194.590799081,453.0,221.247503576,2.47999978065,230.752496424,451.432406436
9.40700006485,0.0,-194.590799081,440.0,221.247503576,2.5119998455,230.752496424,445.205488246
9.43800020218,0.0,-194.590799081,433.0,221.247503576,2.54299998283,230.752496424,439.173146751
9.46900010109,0.0,-194.590799081,420.0,221.247503576,2.57399988174,230.752496424,433.140851651
9.5,0.0,-194.590799081,409.0,221.247503576,2.60499978065,230.752496424,427.10855655
9.53100013733,0.0,-194.590799081,396.0,221.247503576,2.63599991798,230.752496424,421.076215056
9.56300020218,0.0,-194.590799081,389.0,221.247503576,2.66799998283,230.752496424,414.849296866
9.59400010109,0.0,-194.590799081,378.0,221.247503576,2.69899988174,230.752496424,408.817001766
9.625,0.0,-194.590799081,374.0,221.247503576,2.72999978065,230.752496424,402.784706665
9.65600013733,0.0,-194.590799081,369.0,221.247503576,2.76099991798,230.752496424,396.752365171
9.68700003624,0.0,-194.590799081,366.0,221.247503576,2.79199981689,230.752496424,390.72007007
9.71900010109,0.0,-194.590799081,354.0,221.247503576,2.82399988174,230.752496424,384.493151881
9.75,0.0,-194.590799081,349.0,221.247503576,2.85499978065,230.752496424,378.46085678
9.78100013733,0.0,-194.590799081,347.0,221.247503576,2.88599991798,230.752496424,372.428515286
10.0310001373,0.0,-194.590799081,343.0,221.247503576,3.13599991798,230.752496424,323.780815515
10.0620000362,0.0,-194.590799081,334.0,221.247503576,3.16699981689,230.752496424,317.748520415
10.0620000362,0.0,-194.590799081,330.0,221.247503576,3.16699981689,230.752496424,317.748520415
10.0930001736,0.0,-194.590799081,323.0,221.247503576,3.19799995422,230.752496424,311.71617892
10.1240000725,0.0,-194.590799081,317.0,221.247503576,3.22899985313,230.752496424,305.68388382
10.1550002098,0.0,-194.590799081,309.0,221.247503576,3.25999999046,230.752496424,299.651542326
10.1870000362,0.0,-194.590799081,304.0,221.247503576,3.29199981689,230.752496424,293.42467053
10.1870000362,0.0,-194.590799081,302.0,221.247503576,3.29199981689,230.752496424,293.42467053
10.2180001736,0.0,-194.590799081,296.0,221.247503576,3.32299995422,230.752496424,287.392329035
10.2490000725,0.0,-194.590799081,293.0,221.247503576,3.35399985313,230.752496424,281.360033935
10.2800002098,0.0,-194.590799081,283.0,221.247503576,3.38499999046,230.752496424,275.32769244
10.3110001087,0.0,-194.590799081,278.0,221.247503576,3.41599988937,230.752496424,269.29539734
10.3110001087,0.0,-194.590799081,275.0,221.247503576,3.41599988937,230.752496424,269.29539734
10.3430001736,0.0,-194.590799081,270.0,221.247503576,3.44799995422,230.752496424,263.06847915
10.3740000725,0.0,-194.590799081,263.0,221.247503576,3.47899985313,230.752496424,257.03618405
10.4050002098,0.0,-194.590799081,253.0,221.247503576,3.50999999046,230.752496424,251.003842555
10.4360001087,0.0,-194.590799081,246.0,223.247503576,3.54099988937,230.752496424,244.971547455
10.4670000076,0.0,-194.590799081,237.0,223.247503576,3.57199978828,230.752496424,238.939252354
10.4990000725,0.0,-194.590799081,231.0,223.247503576,3.60399985313,230.752496424,232.712334165
10.5300002098,0.0,-194.590799081,225.0,223.247503576,3.63499999046,230.752496424,226.67999267
10.5610001087,0.0,-194.590799081,221.0,223.247503576,3.66599988937,230.752496424,220.64769757
10.5610001087,0.0,-194.590799081,219.0,223.247503576,3.66599988937,230.752496424,220.64769757
10.5920000076,0.0,-194.590799081,212.0,223.247503576,3.69699978828,230.752496424,214.615402469
10.623000145,0.0,-194.590799081,204.0,226.247503576,3.72799992561,230.752496424,208.583060975
10.623000145,0.0,-194.590799081,203.0,226.247503576,3.72799992561,230.752496424,208.583060975
10.6550002098,0.0,-194.590799081,196.0,228.247503576,3.75999999046,230.752496424,202.356142785
10.6860001087,0.0,-194.590799081,187.0,230.247503576,3.79099988937,230.752496424,196.323847685
10.6860001087,0.0,-194.590799081,183.0,230.247503576,3.79099988937,230.752496424,196.323847685
10.7170000076,0.0,-194.590799081,176.0,231.247503576,3.82199978828,230.752496424,190.291552584
10.748000145,0.0,-194.590799081,171.0,231.247503576,3.85299992561,230.752496424,184.25921109
10.748000145,0.0,-194.590799081,168.0,231.247503576,3.85299992561,230.752496424,184.25921109
10.7790000439,0.0,-194.590799081,162.0,233.247503576,3.88399982452,230.752496424,178.226915989
10.8110001087,0.0,-194.590799081,157.0,233.247503576,3.91599988937,230.752496424,171.999997799
10.8110001087,0.0,-194.590799081,156.0,233.247503576,3.91599988937,230.752496424,171.999997799
10.8420000076,21.5864132276,-111.356582596,151.0,233.247503576,3.94699978828,230.752496424,165.967702699
10.873000145,50.9037322461,1.68693474025,149.0,233.247503576,3.97799992561,230.752496424,159.935361204
10.9040000439,80.2208257884,114.729582672,145.0,233.247503576,4.00899982452,230.752496424,153.903066104
10.9350001812,94.5715778844,170.064093046,144.0,233.247503576,4.03999996185,232.249153116,153.641625306
11.0910000801,94.5715778844,170.064093046,145.0,233.247503576,4.19599986076,247.002309706,180.171606629
11.123000145,94.5715778844,170.064093046,152.0,233.247503576,4.22799992561,250.028606331,185.613668635
11.123000145,94.5715778844,170.064093046,159.0,234.247503576,4.22799992561,250.028606331,185.613668635
11.1540000439,94.5715778844,170.064093046,182.0,242.247503576,4.25899982452,252.960315685,190.885638328
11.1850001812,94.5715778844,170.064093046,199.0,251.247503576,4.28999996185,255.892047587,196.157648567
11.1850001812,94.5715778844,170.064093046,203.0,253.247503576,4.28999996185,255.892047587,196.157648567
11.2160000801,94.5715778844,170.064093046,209.0,257.247503576,4.32099986076,258.823756941,201.42961826
11.2470002174,94.5715778844,170.064093046,214.0,260.247503576,4.35199999809,261.755488843,206.701628499
11.2470002174,94.5715778844,170.064093046,217.0,261.247503576,4.35199999809,261.755488843,206.701628499
11.2790000439,94.5715778844,170.064093046,220.0,263.247503576,4.38399982452,264.781762921,212.143649959
11.3100001812,94.5715778844,170.064093046,222.0,265.247503576,4.41499996185,267.713494822,217.415660198
11.3100001812,94.5715778844,170.064093046,223.0,266.247503576,4.41499996185,267.713494822,217.415660198
11.3410000801,94.5715778844,170.064093046,230.0,270.247503576,4.44599986076,270.645204177,222.687629891
11.3410000801,94.5715778844,170.064093046,233.0,272.247503576,4.44599986076,270.645204177,222.687629891
11.3880000114,94.5715778844,170.064093046,238.0,277.247503576,4.4929997921,275.090061844,230.680630587
11.4190001488,94.5715778844,170.064093046,242.0,281.247503576,4.52399992943,278.021793745,235.952640826
11.4190001488,94.5715778844,170.064093046,246.0,283.247503576,4.52399992943,278.021793745,235.952640826
11.4500000477,94.5715778844,170.064093046,252.0,291.247503576,4.55499982834,280.9535031,241.224610518
11.481000185,94.5715778844,170.064093046,256.0,297.247503576,4.58599996567,283.885235001,246.496620758
11.5130000114,94.5715778844,170.064093046,262.0,300.247503576,4.6179997921,286.911509079,251.938642217
11.5440001488,94.5715778844,170.064093046,265.0,303.247503576,4.64899992943,289.843240981,257.210652456
11.5750000477,94.5715778844,170.064093046,272.0,305.247503576,4.67999982834,292.774950335,262.482622149
11.606000185,94.5715778844,170.064093046,276.0,307.247503576,4.71099996567,295.706682237,267.754632388
11.6370000839,94.5715778844,170.064093046,284.0,309.247503576,4.74199986458,298.638391591,273.026602081
11.6690001488,94.5715778844,170.064093046,287.0,311.247503576,4.77399992943,301.664688216,278.468664087
11.7000000477,94.5715778844,170.064093046,294.0,313.247503576,4.80499982834,304.596397571,283.74063378
11.731000185,94.5715778844,170.064093046,296.0,314.247503576,4.83599996567,307.528129473,289.012644019
11.7620000839,94.5715778844,170.064093046,303.0,317.247503576,4.86699986458,310.459838827,294.284613712
11.7930002213,94.5715778844,170.064093046,308.0,320.247503576,4.89800000191,313.391570729,299.556623951
11.8250000477,94.5715778844,170.064093046,317.0,324.247503576,4.92999982834,316.417844806,304.998645411
11.856000185,94.5715778844,170.064093046,319.0,325.247503576,4.96099996567,319.349576708,310.27065565
11.8870000839,94.5715778844,170.064093046,324.0,328.247503576,4.99199986458,322.281286062,315.542625342
11.9180002213,94.5715778844,170.064093046,328.0,329.247503576,5.02300000191,325.213017964,320.814635582
11.9490001202,94.5715778844,170.064093046,331.0,331.247503576,5.05399990082,328.144727318,326.086605274
11.981000185,94.5715778844,170.064093046,332.0,332.247503576,5.08599996567,331.171023944,331.52866728
12.0120000839,94.5715778844,170.064093046,337.0,334.247503576,5.11699986458,334.102733298,336.800636973
12.0430002213,94.5715778844,170.064093046,339.0,336.247503576,5.14800000191,337.0344652,342.072647212
12.0740001202,94.5715778844,170.064093046,344.0,338.247503576,5.17899990082,339.966174554,347.344616905
12.1050000191,94.5715778844,170.064093046,348.0,341.247503576,5.20999979973,342.897883908,352.616586598
12.1370000839,94.5715778844,170.064093046,353.0,345.247503576,5.24199986458,345.924180533,358.058648604
12.1680002213,65.420904259,117.643662059,356.0,347.247503576,5.27300000191,348.855912435,363.330658843
12.1990001202,36.1038107168,64.923965132,360.0,351.247503576,5.30399990082,351.787621789,368.602628536
12.2300000191,6.78671717453,12.2042682047,363.0,353.247503576,5.33499979973,354.719331144,373.874598229
12.2300000191,6.78671717453,12.2042682047,364.0,353.247503576,5.33499979973,354.719331144,373.874598229
12.2610001564,0.0,0.0,366.0,355.247503576,5.36599993706,355.398002861,375.095025049
12.2930002213,0.0,0.0,369.0,357.247503576,5.39800000191,355.398002861,375.095025049
12.3240001202,0.0,0.0,371.0,358.247503576,5.42899990082,355.398002861,375.095025049
12.3860001564,0.0,0.0,372.0,359.247503576,5.49099993706,355.398002861,375.095025049
12.4170000553,0.0,0.0,373.0,359.247503576,5.52199983597,355.398002861,375.095025049
12.4490001202,0.0,0.0,374.0,360.247503576,5.55399990082,355.398002861,375.095025049
12.4800000191,0.0,0.0,376.0,360.247503576,5.58499979973,355.398002861,375.095025049
