target r,target y,target x
28,301,517
time,widget x,widget y
0.967000007629,326,361
1.0609998703,332,361
1.09200000763,352,358
1.09200000763,372,354
1.12299990654,435,331
1.15400004387,488,309
1.15400004387,508,303
1.18499994278,534,293
1.21700000763,553,285
1.21700000763,559,284
1.24799990654,564,282
1.27900004387,566,282
1.59100008011,564,282
1.59100008011,561,283
1.62199997902,556,286
1.65299987793,550,290
1.65299987793,547,291
1.68499994278,543,294
1.71600008011,541,294
1.71600008011,540,295
1.74699997902,538,295
1.77799987793,536,296
1.80900001526,535,297
