target r,target y,target x
9,347,292
time,widget x,widget y
1.27999997139,599,126
1.40400004387,599,127
1.43600010872,591,133
1.46700000763,535,164
1.49800014496,455,206
1.52900004387,351,267
1.5600001812,324,286
1.59200000763,320,290
1.77900004387,314,300
1.8100001812,308,309
1.84100008011,304,319
1.87199997902,302,324
1.90400004387,301,331
1.9350001812,301,332
1.99699997902,301,333
2.02800011635,300,335
2.0600001812,297,339
2.09100008011,297,342
2.12199997902,296,344
2.15300011635,294,349
2.18400001526,292,350
2.21600008011,292,351
2.27800011635,291,351
