target r,target y,target x
10,265,567
time,widget x,widget y
1.40400004387,277,228
1.46700000763,277,229
1.49800014496,278,229
1.52900004387,283,229
1.5600001812,292,229
1.5600001812,298,229
1.59200000763,317,229
1.62300014496,340,229
1.62300014496,351,229
1.65400004387,368,229
1.6850001812,382,229
1.6850001812,388,229
1.71600008011,403,233
1.74800014496,414,234
1.74800014496,420,236
1.77900004387,430,237
1.8100001812,446,240
1.84100008011,454,242
1.87199997902,463,243
1.87199997902,468,245
1.90400004387,477,246
1.9350001812,488,246
1.96600008011,497,246
1.99699997902,506,246
2.02800011635,513,246
2.0600001812,521,246
2.09100008011,527,246
2.12199997902,530,246
2.12199997902,531,248
2.15300011635,535,248
2.18400001526,542,250
2.21600008011,546,252
2.24699997902,549,254
2.27800011635,551,255
2.30900001526,555,259
2.34000015259,557,260
2.37199997902,558,262
2.40300011635,561,264
2.43400001526,563,268
2.46500015259,564,268
