target r,target y,target x
19,252,353
time,widget x,widget y
1.21599984169,446,108
1.27899980545,443,111
1.27899980545,441,114
1.30999994278,437,120
1.34099984169,429,131
1.34099984169,418,143
1.37199997902,402,168
1.40399980545,391,187
1.40399980545,387,194
1.43499994278,384,201
1.46599984169,382,206
1.49699997902,381,210
1.52799987793,377,217
1.52799987793,374,222
1.55999994278,370,229
1.59099984169,368,233
1.59099984169,366,234
1.62199997902,362,241
1.65299987793,356,249
1.65299987793,355,250
1.68399977684,353,254
1.71599984169,350,255
1.74699997902,350,256
