target r,target y,target x
12,125,279
time,widget x,widget y
0.967000007629,548,263
1.02900004387,546,262
1.05999994278,543,258
1.05999994278,541,257
1.09200000763,533,252
1.12299990654,522,244
1.12299990654,510,240
1.15400004387,486,230
1.18499994278,452,217
1.18499994278,434,209
1.21599984169,405,194
1.24799990654,381,184
1.24799990654,372,182
1.27900004387,356,175
1.30999994278,345,168
1.30999994278,338,165
1.34099984169,327,160
1.37199997902,318,156
1.37199997902,313,153
1.40400004387,304,148
1.43499994278,295,143
1.43499994278,291,140
1.46599984169,285,136
1.49699997902,279,133
1.49699997902,277,132
1.52799987793,273,130
1.55999994278,271,129
1.59099984169,269,127
1.68400001526,268,127
