target r,target y,target x
15,262,487
time,widget x,widget y
1.0609998703,297,224
1.1859998703,297,225
1.1859998703,301,225
1.21700000763,314,230
1.24799990654,332,232
1.24799990654,343,234
1.27899980545,363,236
1.30999994278,387,237
1.34200000763,395,237
1.37299990654,404,239
1.37299990654,409,239
1.40399980545,417,239
1.43499994278,421,239
1.43499994278,422,239
1.46599984169,426,240
1.49799990654,431,242
1.49799990654,434,242
1.52899980545,439,243
1.55999994278,446,244
1.59099984169,453,247
1.62199997902,463,250
1.65399980545,468,251
1.68499994278,474,253
1.68499994278,475,254
1.71599984169,480,254
1.74699997902,483,255
1.80999994278,483,256
