target r,target y,target x
45,280,510
time,widget x,widget y
1.09200000763,248,248
1.18499994278,248,249
1.21600008011,252,250
1.21600008011,258,250
1.24799990654,278,250
1.27900004387,305,250
1.27900004387,319,250
1.30999994278,347,250
1.34100008011,372,252
1.37199997902,392,252
1.40400004387,401,254
1.40400004387,405,254
1.43499994278,416,254
1.46600008011,423,255
1.46600008011,426,255
1.49699997902,429,257
1.52799987793,430,257
1.55999994278,435,257
1.59100008011,440,258
1.59100008011,445,260
1.62199997902,450,261
1.65299987793,456,264
1.65299987793,459,265
1.68400001526,466,268
1.71600008011,472,272
1.71600008011,474,274
1.74699997902,478,275
