target r,target y,target x
16,309,415
time,widget x,widget y
0.99799990654,588,272
1.12299990654,579,274
1.15400004387,556,277
1.18499994278,511,286
1.21600008011,494,286
1.24799990654,483,286
1.27900004387,476,287
1.30999994278,464,290
1.34100008011,460,291
1.37199997902,455,294
1.40400004387,452,296
1.43499994278,449,297
1.46600008011,447,300
1.49699997902,443,305
1.52799987793,437,307
1.55999994278,433,310
1.59100008011,430,310
1.62199997902,426,311
1.65299987793,424,311
1.68400001526,423,311
