target r,target y,target x
14,186,406
time,widget x,widget y
1.15400004387,489,151
1.21599984169,489,152
1.24799990654,487,155
1.27900004387,476,159
1.30999994278,467,162
1.34099984169,457,163
1.37199997902,451,165
1.40400004387,445,168
1.43499994278,441,170
1.46599984169,436,172
1.49699997902,432,175
1.52799987793,430,177
1.55999994278,429,177
1.59099984169,427,179
1.62199997902,423,182
1.65299987793,418,184
1.68400001526,416,187
1.71599984169,414,188
1.77799987793,412,189
1.80900001526,411,189
