target r,target y,target x
7,238,459
time,widget x,widget y
1.40400004387,109,386
1.52900004387,110,386
1.5600001812,126,384
1.59200000763,141,381
1.62300014496,164,379
1.65400004387,175,376
1.6850001812,185,373
1.71600008011,190,373
1.74800014496,200,370
1.77900004387,209,369
1.77900004387,215,367
1.8100001812,226,364
1.84100008011,240,357
1.87199997902,257,353
1.90400004387,264,351
1.9350001812,267,350
2.15300011635,270,348
2.15300011635,272,346
2.18400001526,279,340
2.21600008011,293,327
2.21600008011,298,323
2.24699997902,315,311
2.27800011635,328,305
2.27800011635,333,303
2.30900001526,342,297
2.34000015259,349,294
2.34000015259,354,293
2.37199997902,358,289
2.40300011635,363,284
2.40300011635,366,283
2.43400001526,372,279
2.46500015259,378,276
2.46500015259,380,274
2.4960000515,386,272
2.52800011635,390,267
2.52800011635,391,266
2.55900001526,395,265
2.59000015259,399,263
2.59000015259,400,263
2.6210000515,405,260
2.65200018883,408,259
2.65200018883,409,258
2.68400001526,413,255
2.71500015259,416,254
2.71500015259,417,253
2.7460000515,421,252
2.77700018883,426,250
2.77700018883,427,250
2.80800008774,431,248
2.84000015259,435,246
2.84000015259,438,245
2.8710000515,441,244
2.90200018883,445,242
2.90200018883,448,240
2.93300008774,450,239
2.96399998665,451,238
2.9960000515,452,238
3.02700018883,453,238
3.05800008774,455,238
3.08899998665,456,238
3.15200018883,457,238
3.18300008774,458,238
