target r,target y,target x
12,374,362
time,widget x,widget y
1.12299990654,198,360
1.15499997139,199,360
1.21700000763,207,360
1.24799990654,224,360
1.27900004387,241,360
1.31100010872,262,360
1.34200000763,267,360
1.52900004387,272,360
1.55999994278,289,361
1.59100008011,301,363
1.62299990654,312,364
1.62299990654,318,364
1.65400004387,325,364
1.68499994278,332,366
1.68499994278,333,366
1.71600008011,337,367
1.74699997902,341,367
1.77900004387,343,367
1.80999994278,349,368
1.84100008011,352,368
1.87199997902,355,371
1.90300011635,359,372
1.93499994278,364,373
1.96600008011,365,373
1.99699997902,367,373
2.02800011635,368,373
2.05900001526,369,373
