target r,target y,target x
42,332,268
time,widget x,widget y
0.936000108719,411,107
0.967000007629,409,107
0.998000144958,405,108
0.998000144958,404,109
1.02900004387,400,115
1.06100010872,392,126
1.06100010872,387,133
1.09200000763,371,150
1.12300014496,350,181
1.12300014496,337,196
1.15400004387,316,221
1.1850001812,300,238
1.1850001812,295,245
1.21700000763,291,253
1.24800014496,284,264
1.24800014496,279,271
1.27900004387,272,282
1.3100001812,270,286
1.3100001812,268,287
1.49699997902,267,291
1.52900004387,266,298
1.5600001812,264,307
1.5600001812,263,310
1.59100008011,263,312
1.62199997902,263,313
1.62199997902,263,315
1.71600008011,263,316
