target r,target y,target x
11,311,391
time,widget x,widget y
1.90299987793,450,217
2.08999991417,450,218
2.12199997902,449,227
2.15299987793,441,234
2.18400001526,434,242
2.18400001526,431,245
2.21499991417,425,248
2.2460000515,419,254
2.2460000515,417,257
2.27799987793,411,264
2.30900001526,408,270
2.30900001526,407,271
2.33999991417,404,273
2.3710000515,399,277
2.40199995041,398,282
2.43400001526,396,286
2.46499991417,395,287
2.4960000515,393,291
2.52699995041,393,293
2.55799984932,392,298
2.58999991417,392,299
2.6210000515,392,304
2.65199995041,391,306
2.68299984932,391,308
2.80799984932,391,309
