pattern,height,speed,width
circle,-1.23457571563,388.181332839,1.35221166952
time,slider velocity y,slider velocity x,widget x,widget y,slider param,slider y,slider x
5.44499993324,-385.914180554,-36.5882938879,670.442333903,300.0,0.0,300.0,670.442333903
5.50699996948,-379.876324939,-76.9946143807,668.442333903,294.0,0.0620000362396,275.968812586,669.125186719
5.53799986839,-376.741995799,-91.1028517145,665.442333903,284.0,0.0929999351501,264.089394612,667.227275694
5.56999993324,-369.532775412,-116.930939629,664.442333903,275.0,0.125,251.834339687,665.198622129
5.56999993324,-369.532775412,-116.930939629,664.442333903,270.0,0.125,251.834339687,665.198622129
5.60099983215,-365.101256873,-130.29315358,663.442333903,263.0,0.155999898911,240.224250258,662.053049321
5.63199996948,-355.578068155,-154.158757751,660.442333903,254.0,0.18700003624,228.63526831,658.811934941
5.63199996948,-355.578068155,-154.158757751,658.442333903,248.0,0.18700003624,228.63526831,658.811934941
5.66299986839,-349.632917529,-167.458652057,657.442333903,237.0,0.21799993515,217.404171976,654.514292857
5.69400000572,-338.294770144,-189.039818531,653.442333903,225.0,0.249000072479,206.230453888,650.046927963
5.69400000572,-338.294770144,-189.039818531,652.442333903,220.0,0.249000072479,206.230453888,650.046927963
5.72599983215,-330.475601601,-202.673433558,649.442333903,213.0,0.280999898911,195.136208477,644.485306651
5.75699996948,-317.706090012,-221.900705739,646.442333903,206.0,0.31200003624,184.4995454,638.857631855
5.75699996948,-317.706090012,-221.900705739,645.442333903,203.0,0.31200003624,184.4995454,638.857631855
5.78799986839,-308.532626509,-234.737834029,640.442333903,195.0,0.34299993515,174.334593222,632.441417149
5.81900000572,-295.132858332,-251.1307582,637.442333903,190.0,0.374000072479,164.34442649,625.732773941
5.81900000572,-295.132858332,-251.1307582,636.442333903,187.0,0.374000072479,164.34442649,625.732773941
5.84999990463,-284.088283979,-263.809314573,632.442333903,183.0,0.40499997139,154.817131612,618.406276373
5.88199996948,-270.098901749,-277.899683583,626.442333903,177.0,0.43700003624,145.271165444,610.457922052
5.88199996948,-270.098901749,-277.899683583,625.442333903,173.0,0.43700003624,145.271165444,610.457922052
5.91299986839,-257.292071735,-290.024452269,619.442333903,165.0,0.46799993515,136.461409887,602.28316482
5.94400000572,-244.085769234,-301.047354608,613.442333903,158.0,0.499000072479,128.038507666,593.688745515
5.94400000572,-244.085769234,-301.047354608,610.442333903,155.0,0.499000072479,128.038507666,593.688745515
5.97499990463,-229.101732042,-312.797726124,604.442333903,146.0,0.52999997139,119.961409721,584.787678266
6.00600004196,-216.940506462,-321.245002178,592.442333903,133.0,0.561000108719,112.43227926,575.400371969
6.03799986839,-199.280087225,-332.62383968,582.442333903,127.0,0.59299993515,104.903259694,565.534274806
6.06900000572,-188.296617303,-338.940843149,573.442333903,124.0,0.624000072479,98.3245148726,555.45809291
6.06900000572,-188.296617303,-338.940843149,571.442333903,123.0,0.624000072479,98.3245148726,555.45809291
6.09999990463,-168.755432618,-349.147473025,563.442333903,120.0,0.65499997139,91.818817515,545.339176587
6.13100004196,-158.44217552,-353.942007325,554.442333903,115.0,0.686000108719,86.2358779102,534.678965033
6.13100004196,-158.44217552,-353.942007325,551.442333903,112.0,0.686000108719,86.2358779102,534.678965033
6.16199994087,-138.770440283,-362.059808212,542.442333903,106.0,0.717000007629,80.6529812432,524.018835465
6.19400000572,-126.543656196,-366.544732381,530.442333903,96.0,0.749000072479,75.8242130362,512.580447598
6.19400000572,-126.543656196,-366.544732381,523.442333903,89.0,0.749000072479,75.8242130362,512.580447598
6.22499990463,-108.538905658,-372.184683499,507.442333903,82.0,0.77999997139,71.2726341471,501.440868288
6.25600004196,-94.4916718704,-376.078845711,483.442333903,80.0,0.811000108719,67.4520662901,490.041602629
6.28699994087,-78.7947085945,-379.586522819,474.442333903,84.0,0.842000007629,63.9586852693,478.526248242
