target r,target y,target x
29,137,249
time,widget x,widget y
0.998999834061,315,390
1.02999997139,313,390
1.0609998703,311,389
1.09200000763,306,381
1.12399983406,296,348
1.12399983406,292,326
1.15499997139,285,284
1.1859998703,279,250
1.1859998703,277,236
1.21700000763,273,216
1.24799990654,271,201
1.24799990654,271,193
1.27999997139,271,171
1.3109998703,271,154
1.3109998703,271,145
1.34200000763,271,138
1.37299990654,270,131
1.37299990654,268,128
1.40399980545,266,126
1.4359998703,266,125
1.46700000763,265,122
