target r,target y,target x
49,312,281
time,widget x,widget y
0.99799990654,512,172
1.02900004387,511,174
1.0609998703,505,177
1.09200000763,496,182
1.12299990654,460,196
1.15400004387,429,206
1.18499994278,388,220
1.21700000763,369,228
1.24799990654,349,236
1.27900004387,346,237
1.30999994278,334,248
1.34100008011,322,259
1.37299990654,310,269
1.40400004387,309,271
1.43499994278,308,272
1.49699997902,308,274
1.52900004387,304,278
1.55999994278,303,281
1.62199997902,300,285
1.65299987793,298,287
1.68499994278,297,288
