target r,target y,target x
26,229,572
time,widget x,widget y
2.43299984932,336,191
2.43299984932,336,192
2.46499991417,339,193
2.49599981308,348,196
2.52699995041,356,198
2.55799984932,382,201
2.58899998665,405,205
2.62099981308,429,208
2.65199995041,436,210
2.68299984932,437,210
2.71399998665,436,210
2.90100002289,445,210
2.93299984932,462,210
2.96399998665,476,210
2.99499988556,497,211
3.02600002289,508,214
3.0569999218,519,217
3.08899998665,525,220
3.11999988556,532,223
3.15100002289,533,223
3.1819999218,534,224
3.24499988556,536,225
3.27600002289,539,226
3.3069999218,543,226
3.33799982071,547,227
3.36899995804,551,228
3.40100002289,553,228
3.4319999218,556,228
3.46299982071,558,228
3.49399995804,559,230
3.5569999218,560,230
