target r,target y,target x
44,200,500
time,widget x,widget y
1.09200000763,160,305
1.15400004387,163,305
1.15400004387,165,305
1.1859998703,174,305
1.21700000763,186,304
1.21700000763,193,301
1.24799990654,208,297
1.27900004387,223,294
1.27900004387,235,292
1.30999994278,253,287
1.34200000763,269,280
1.34200000763,278,276
1.37299990654,296,270
1.40400004387,315,265
1.40400004387,326,263
1.43499994278,347,257
1.46599984169,370,253
1.46599984169,379,252
1.49799990654,391,250
1.52900004387,406,247
1.52900004387,413,245
1.55999994278,421,244
1.59099984169,429,242
1.59099984169,431,241
1.62199997902,435,240
1.65400004387,439,240
1.65400004387,440,239
1.68499994278,444,237
1.71599984169,447,236
1.74699997902,450,234
1.77799987793,453,232
1.77799987793,454,231
1.80999994278,457,230
1.84099984169,460,228
1.87199997902,463,227
1.90299987793,466,227
1.93400001526,468,227
1.96599984169,469,227
2.02799987793,470,227
2.05900001526,471,225
2.08999991417,472,225
