target r,target y,target x
21,230,199
time,widget x,widget y
0.967000007629,493,312
1.0609998703,490,312
1.09200000763,482,312
1.12299990654,464,308
1.15400004387,445,298
1.1859998703,401,277
1.21700000763,367,262
1.24799990654,318,250
1.27900004387,295,244
1.30999994278,275,237
1.34200000763,266,232
1.37299990654,254,228
1.40400004387,247,227
1.43499994278,239,225
1.46600008011,235,225
1.46600008011,234,225
1.49799990654,231,225
1.52900004387,229,225
1.55999994278,226,225
1.59100008011,224,226
1.62199997902,224,228
1.65400004387,222,229
1.65400004387,221,230
1.68499994278,221,231
1.71600008011,218,232
1.74699997902,217,234
1.77799987793,215,235
1.77799987793,215,236
