target r,target y,target x
12,345,286
time,widget x,widget y
0.936000108719,168,254
1.02999997139,168,256
1.06100010872,172,261
1.06100010872,173,264
1.09200000763,182,270
1.12299990654,194,278
1.12299990654,203,284
1.15499997139,218,297
1.18600010872,240,317
1.21700000763,249,324
1.24799990654,261,332
1.27900004387,267,335
1.31100010872,272,337
1.34200000763,273,338
1.37299990654,277,341
1.40400004387,278,343
1.43499994278,280,346
1.46700000763,281,348
1.49799990654,283,349
1.52900004387,284,349
