target r,target y,target x
40,260,385
time,widget x,widget y
1.12400007248,135,101
1.15499997139,135,103
1.21700000763,136,107
1.24799990654,153,118
1.27999997139,197,146
1.3109998703,235,164
1.3109998703,252,170
1.34200000763,278,180
1.37299990654,297,188
1.37299990654,306,191
1.40400004387,322,198
1.4359998703,344,208
1.4359998703,355,212
1.46700000763,367,218
1.49799990654,371,221
1.49799990654,373,222
1.52900004387,377,225
1.55999994278,378,225
1.59200000763,378,226
1.62299990654,380,229
1.65400004387,381,230
1.68499994278,382,231
1.74799990654,386,238
1.77900004387,388,242
1.80999994278,390,243
