target r,target y,target x
11,171,109
time,widget x,widget y
1.21699976921,497,225
1.37299990654,496,224
1.37299990654,495,223
1.40399980545,492,221
1.43499994278,492,217
1.43499994278,491,216
1.46699976921,491,213
1.49799990654,491,210
1.49799990654,491,207
1.52899980545,490,203
1.55999994278,489,198
1.55999994278,489,197
1.59099984169,486,193
1.62299990654,481,189
1.62299990654,478,188
1.65399980545,463,184
1.68499994278,448,181
1.68499994278,436,181
1.71599984169,422,179
1.74699997902,402,176
1.74699997902,392,172
1.77899980545,377,169
1.80999994278,370,166
1.80999994278,369,166
2.05899977684,362,166
2.09099984169,353,163
2.12199997902,325,158
2.15299987793,302,158
2.18399977684,279,158
2.21499991417,277,159
2.40299987793,276,159
2.43399977684,263,159
2.46499991417,246,159
2.49599981308,226,159
2.52699995041,217,159
2.55899977684,209,159
2.58999991417,206,159
2.62099981308,206,160
2.71499991417,206,161
2.74599981308,205,164
2.77699995041,198,165
2.80799984932,175,165
2.83899998665,163,165
2.87099981308,150,165
2.90199995041,146,166
2.93299984932,144,170
3.11999988556,137,170
3.15099978447,133,170
3.15099978447,131,170
3.18299984932,127,170
3.21399998665,123,170
3.24499988556,117,170
3.27599978447,113,170
3.27599978447,112,170
3.33899998665,111,170
