target r,target y,target x
22,364,547
time,widget x,widget y
0.842000007629,473,272
0.87299990654,476,278
0.87299990654,477,281
0.90499997139,483,290
0.9359998703,488,299
0.9359998703,491,304
0.967000007629,499,315
0.99799990654,505,324
0.99799990654,506,327
1.02900004387,509,331
1.0609998703,511,335
1.0609998703,513,337
1.09200000763,515,341
1.12299990654,518,346
1.15400004387,520,348
1.18499994278,523,351
1.21700000763,524,352
1.24799990654,528,354
1.24799990654,529,355
1.27900004387,532,357
1.30999994278,540,362
1.34099984169,546,366
1.37299990654,551,370
1.40400004387,552,371
1.49699997902,552,370
