target r,target y,target x
46,379,190
time,widget x,widget y
0.998000144958,410,217
1.06100010872,409,217
1.09200000763,398,219
1.12300014496,372,229
1.12300014496,358,238
1.15400004387,317,262
1.18499994278,282,289
1.18499994278,269,299
1.21700000763,257,312
1.24800014496,249,322
1.24800014496,247,323
1.27900004387,240,332
1.30999994278,234,343
1.30999994278,231,347
1.34100008011,222,359
1.37300014496,218,365
1.37300014496,215,367
1.40400004387,214,369
1.43499994278,213,370
1.43499994278,212,372
1.46600008011,210,373
1.49699997902,210,375
1.55999994278,209,375
