target r,target y,target x
12,120,365
time,widget x,widget y
1.02899980545,286,393
1.09200000763,286,391
1.12299990654,286,378
1.15399980545,288,365
1.15399980545,289,359
1.18499994278,297,333
1.21599984169,303,307
1.24799990654,314,259
1.27899980545,325,217
1.27899980545,332,197
1.30999994278,344,168
1.52799987793,344,167
1.52799987793,345,164
1.55999994278,348,159
1.59099984169,351,151
1.59099984169,353,148
1.62199997902,355,145
1.65299987793,356,142
1.65299987793,356,141
1.68400001526,357,140
1.71599984169,357,139
1.77799987793,359,136
1.77799987793,359,135
1.80900001526,360,130
1.83999991417,361,128
1.83999991417,361,126
1.87199997902,362,125
1.96499991417,362,124
