target r,target y,target x
9,273,567
time,widget x,widget y
1.31100010872,378,175
1.37299990654,381,176
1.37299990654,382,177
1.40400004387,391,180
1.43600010872,414,186
1.43600010872,428,190
1.46700000763,481,201
1.49799990654,533,213
1.49799990654,556,222
1.52900004387,577,228
1.55999994278,579,229
1.71600008011,579,232
1.74799990654,578,239
1.74799990654,575,242
1.77900004387,575,246
1.80999994278,575,252
1.80999994278,575,255
1.84100008011,573,256
1.87199997902,573,258
1.87199997902,573,259
1.93499994278,573,263
1.96600008011,573,264
1.99699997902,572,264
1.99699997902,572,267
2.02800011635,572,270
2.05999994278,572,273
2.05999994278,572,274
2.09100008011,572,275
2.12199997902,572,276
2.15300011635,572,277
2.18400001526,572,279
