target r,target y,target x
45,395,414
time,widget x,widget y
1.09200000763,249,251
1.24800014496,249,252
1.27900004387,249,256
1.27900004387,250,258
1.30999994278,256,262
1.34100008011,267,269
1.34100008011,272,272
1.37199997902,285,280
1.40400004387,304,292
1.40400004387,312,297
1.43499994278,325,306
1.46600008011,337,312
1.46600008011,344,317
1.49699997902,353,325
1.52800011635,359,333
1.52800011635,362,336
1.55999994278,366,341
1.59100008011,370,349
1.59100008011,373,352
1.62199997902,377,356
1.65300011635,384,362
1.68400001526,388,369
1.71600008011,391,373
1.71600008011,392,376
1.74699997902,395,383
1.77800011635,398,387
1.80900001526,398,388
