pattern,height,speed,width
square,-1.35639605311,117.633018057,0.835470152674
time,slider velocity y,slider velocity x,widget x,widget y,slider param,slider y,slider x
8.67300009727,0.0,117.633018057,316.452984733,435.639605311,0.0,435.639605311,316.452984733
8.79800009727,0.0,117.633018057,319.452984733,437.639605311,0.125,435.639605311,331.15711199
8.82899999619,0.0,117.633018057,322.452984733,437.639605311,0.155999898911,435.639605311,334.803723658
8.86100006104,0.0,117.633018057,324.452984733,437.639605311,0.18799996376,435.639605311,338.567987864
8.86100006104,0.0,117.633018057,327.452984733,437.639605311,0.18799996376,435.639605311,338.567987864
8.89199995995,0.0,117.633018057,329.452984733,437.639605311,0.218999862671,435.639605311,342.214599533
8.92300009727,0.0,117.633018057,333.452984733,437.639605311,0.25,435.639605311,345.861239247
8.92300009727,0.0,117.633018057,334.452984733,437.639605311,0.25,435.639605311,345.861239247
8.95399999619,0.0,117.633018057,339.452984733,437.639605311,0.280999898911,435.639605311,349.507850915
8.9849998951,0.0,117.633018057,341.452984733,437.639605311,0.311999797821,435.639605311,353.154462583
8.9849998951,0.0,117.633018057,343.452984733,437.639605311,0.311999797821,435.639605311,353.154462583
9.01699995995,0.0,117.633018057,346.452984733,437.639605311,0.343999862671,435.639605311,356.91872679
9.04800009727,0.0,117.633018057,351.452984733,437.639605311,0.375,435.639605311,360.565366504
9.04800009727,0.0,117.633018057,354.452984733,437.639605311,0.375,435.639605311,360.565366504
9.07899999619,0.0,117.633018057,361.452984733,437.639605311,0.405999898911,435.639605311,364.211978172
9.1099998951,0.0,117.633018057,365.452984733,437.639605311,0.436999797821,435.639605311,367.85858984
9.1099998951,0.0,117.633018057,366.452984733,437.639605311,0.436999797821,435.639605311,367.85858984
9.14100003242,0.0,117.633018057,369.452984733,437.639605311,0.46799993515,435.639605311,371.505229555
9.17300009727,0.0,117.633018057,373.452984733,437.639605311,0.5,435.639605311,375.269493761
9.17300009727,0.0,117.633018057,374.452984733,437.639605311,0.5,435.639605311,375.269493761
9.20399999619,0.0,117.633018057,378.452984733,437.639605311,0.530999898911,435.639605311,378.916105429
9.2349998951,0.0,117.633018057,381.452984733,437.639605311,0.561999797821,435.639605311,382.562717097
9.2349998951,0.0,117.633018057,383.452984733,437.639605311,0.561999797821,435.639605311,382.562717097
9.26600003242,0.0,117.633018057,386.452984733,437.639605311,0.59299993515,435.639605311,386.209356812
9.29699993134,0.0,117.633018057,389.452984733,438.639605311,0.623999834061,435.639605311,389.85596848
9.29699993134,0.0,117.633018057,390.452984733,438.639605311,0.623999834061,435.639605311,389.85596848
9.32899999619,0.0,117.633018057,393.452984733,438.639605311,0.655999898911,435.639605311,393.620232686
9.3599998951,0.0,117.633018057,397.452984733,438.639605311,0.686999797821,435.639605311,397.266844354
9.3599998951,0.0,117.633018057,400.452984733,438.639605311,0.686999797821,435.639605311,397.266844354
9.39100003242,0.0,117.633018057,403.452984733,439.639605311,0.71799993515,435.639605311,400.913484069
9.42199993134,0.0,117.633018057,407.452984733,439.639605311,0.748999834061,435.639605311,404.560095737
9.42199993134,0.0,117.633018057,409.452984733,439.639605311,0.748999834061,435.639605311,404.560095737
9.45300006866,0.0,117.633018057,415.452984733,439.639605311,0.77999997139,435.639605311,408.206735451
9.4849998951,0.0,117.633018057,420.452984733,440.639605311,0.811999797821,435.639605311,411.970971612
9.4849998951,0.0,117.633018057,421.452984733,440.639605311,0.811999797821,435.639605311,411.970971612
9.51600003242,0.0,117.633018057,422.452984733,440.639605311,0.84299993515,435.639605311,415.617611326
9.7650001049,0.0,117.633018057,425.452984733,440.639605311,1.09200000763,435.639605311,444.908241348
9.79699993134,0.0,117.633018057,429.452984733,440.639605311,1.12399983406,435.639605311,448.672477508
9.79699993134,0.0,117.633018057,431.452984733,440.639605311,1.12399983406,435.639605311,448.672477508
9.82800006866,0.0,117.633018057,438.452984733,440.639605311,1.15499997139,435.639605311,452.319117222
9.85899996758,0.0,117.633018057,443.452984733,440.639605311,1.1859998703,435.639605311,455.965728891
9.85899996758,0.0,117.633018057,446.452984733,440.639605311,1.1859998703,435.639605311,455.965728891
9.8900001049,0.0,117.633018057,451.452984733,440.639605311,1.21700000763,435.639605311,459.612368605
9.92100000381,0.0,117.633018057,457.452984733,440.639605311,1.24799990654,435.639605311,463.258980273
9.92100000381,0.0,117.633018057,459.452984733,440.639605311,1.24799990654,435.639605311,463.258980273
9.95300006866,0.0,117.633018057,465.452984733,440.639605311,1.27999997139,435.639605311,467.023244479
9.98399996758,0.0,117.633018057,468.452984733,440.639605311,1.3109998703,435.639605311,470.669856148
9.98399996758,0.0,117.633018057,469.452984733,440.639605311,1.3109998703,435.639605311,470.669856148
10.0150001049,-25.3278240011,92.3051940554,472.452984733,440.639605311,1.34200000763,435.639605311,474.316495862
10.0460000038,-61.793940684,55.8390773725,474.452984733,440.639605311,1.37299990654,435.639605311,477.96310753
10.0460000038,-61.793940684,55.8390773725,477.452984733,440.639605311,1.37299990654,435.639605311,477.96310753
10.0769999027,-98.260057367,19.3729606896,479.452984733,439.639605311,1.40399980545,435.639605311,481.609719198
10.1089999676,-117.633018057,0.0,481.452984733,439.639605311,1.4359998703,433.812637173,483.547015267
10.1089999676,-117.633018057,0.0,482.452984733,438.639605311,1.4359998703,433.812637173,483.547015267
10.1400001049,-117.633018057,0.0,485.452984733,436.639605311,1.46700000763,430.165997459,483.547015267
10.1710000038,-117.633018057,0.0,488.452984733,435.639605311,1.49799990654,426.519385791,483.547015267
10.1710000038,-117.633018057,0.0,490.452984733,434.639605311,1.49799990654,426.519385791,483.547015267
10.2019999027,-117.633018057,0.0,491.452984733,433.639605311,1.52899980545,422.872774122,483.547015267
10.2330000401,-117.633018057,0.0,492.452984733,432.639605311,1.55999994278,419.226134408,483.547015267
10.2650001049,-117.633018057,0.0,492.452984733,429.639605311,1.59200000763,415.461870202,483.547015267
10.2960000038,-117.633018057,0.0,492.452984733,426.639605311,1.62299990654,411.815258534,483.547015267
10.2960000038,-117.633018057,0.0,492.452984733,421.639605311,1.62299990654,411.815258534,483.547015267
10.3269999027,-117.633018057,0.0,492.452984733,414.639605311,1.65399980545,408.168646865,483.547015267
10.3580000401,-117.633018057,0.0,492.452984733,409.639605311,1.68499994278,404.522007151,483.547015267
10.3580000401,-117.633018057,0.0,492.452984733,407.639605311,1.68499994278,404.522007151,483.547015267
10.388999939,-117.633018057,0.0,492.452984733,400.639605311,1.71599984169,400.875395483,483.547015267
10.4210000038,-117.633018057,0.0,492.452984733,394.639605311,1.74799990654,397.111131277,483.547015267
10.4210000038,-117.633018057,0.0,492.452984733,393.639605311,1.74799990654,397.111131277,483.547015267
10.4519999027,-117.633018057,0.0,492.452984733,391.639605311,1.77899980545,393.464519608,483.547015267
10.4830000401,-117.633018057,0.0,492.452984733,387.639605311,1.80999994278,389.817879894,483.547015267
10.4830000401,-117.633018057,0.0,492.452984733,384.639605311,1.80999994278,389.817879894,483.547015267
10.513999939,-117.633018057,0.0,492.452984733,382.639605311,1.84099984169,386.171268226,483.547015267
10.5450000763,-117.633018057,0.0,492.452984733,380.639605311,1.87199997902,382.524628512,483.547015267
10.5450000763,-117.633018057,0.0,492.452984733,379.639605311,1.87199997902,382.524628512,483.547015267
10.5769999027,-117.633018057,0.0,490.452984733,375.639605311,1.90399980545,378.760392351,483.547015267
10.6080000401,-117.633018057,0.0,490.452984733,371.639605311,1.93499994278,375.113752637,483.547015267
10.6080000401,-117.633018057,0.0,490.452984733,369.639605311,1.93499994278,375.113752637,483.547015267
10.638999939,-117.633018057,0.0,489.452984733,365.639605311,1.96599984169,371.467140969,483.547015267
10.6700000763,-117.633018057,0.0,488.452984733,363.639605311,1.99699997902,367.820501255,483.547015267
10.6700000763,-117.633018057,0.0,488.452984733,362.639605311,1.99699997902,367.820501255,483.547015267
10.7009999752,-117.633018057,0.0,486.452984733,358.639605311,2.02799987793,364.173889586,483.547015267
10.7330000401,-117.633018057,0.0,486.452984733,355.639605311,2.05999994278,360.40962538,483.547015267
10.7330000401,-117.633018057,0.0,486.452984733,354.639605311,2.05999994278,360.40962538,483.547015267
10.763999939,-117.633018057,0.0,485.452984733,348.639605311,2.09099984169,356.763013712,483.547015267
10.7950000763,-117.633018057,0.0,485.452984733,343.639605311,2.12199997902,353.116373997,483.547015267
10.7950000763,-117.633018057,0.0,485.452984733,341.639605311,2.12199997902,353.116373997,483.547015267
10.8259999752,-117.633018057,0.0,484.452984733,335.639605311,2.15299987793,349.469762329,483.547015267
10.8570001125,-117.633018057,0.0,484.452984733,331.639605311,2.18400001526,345.823122615,483.547015267
10.8570001125,-117.633018057,0.0,483.452984733,330.639605311,2.18400001526,345.823122615,483.547015267
10.888999939,-117.633018057,0.0,483.452984733,328.639605311,2.21599984169,342.058886455,483.547015267
10.9820001125,-117.633018057,0.0,483.452984733,324.639605311,2.30900001526,331.118995358,483.547015267
11.2320001125,-117.633018057,0.0,483.452984733,323.639605311,2.55900001526,301.710740844,483.547015267
11.2630000114,-117.633018057,0.0,483.452984733,317.639605311,2.58999991417,298.064129176,483.547015267
11.2939999104,-117.633018057,0.0,483.452984733,309.639605311,2.62099981308,294.417517507,483.547015267
11.3250000477,-117.633018057,0.0,483.452984733,304.639605311,2.65199995041,290.770877793,483.547015267
11.3570001125,-117.633018057,0.0,483.452984733,296.639605311,2.68400001526,287.006613587,483.547015267
11.3880000114,-117.633018057,0.0,483.452984733,291.639605311,2.71499991417,283.360001918,483.547015267
11.4189999104,-117.633018057,0.0,483.452984733,283.639605311,2.74599981308,279.71339025,483.547015267
11.4500000477,-117.633018057,0.0,483.452984733,279.639605311,2.77699995041,276.066750536,483.547015267
11.4809999466,-117.633018057,0.0,483.452984733,278.639605311,2.80799984932,272.420138868,483.547015267
11.5130000114,-117.633018057,0.0,483.452984733,274.639605311,2.83999991417,268.655874661,483.547015267
11.5439999104,-117.633018057,0.0,483.452984733,269.639605311,2.87099981308,265.009262993,483.547015267
11.5750000477,-117.633018057,0.0,483.452984733,261.639605311,2.90199995041,261.362623279,483.547015267
11.6059999466,-117.633018057,0.0,483.452984733,250.639605311,2.93299984932,257.716011611,483.547015267
11.6370000839,-117.633018057,0.0,483.452984733,243.639605311,2.96399998665,254.069371896,483.547015267
11.6689999104,-117.633018057,0.0,483.452984733,236.639605311,2.99599981308,250.305135736,483.547015267
11.7000000477,-117.633018057,0.0,483.452984733,231.639605311,3.02699995041,246.658496022,483.547015267
11.7309999466,-117.633018057,0.0,483.452984733,228.639605311,3.05799984932,243.011884354,483.547015267
11.7620000839,-117.633018057,0.0,483.452984733,224.639605311,3.08899998665,239.365244639,483.547015267
11.7929999828,-117.633018057,0.0,483.452984733,219.639605311,3.11999988556,235.718632971,483.547015267
11.8250000477,-117.633018057,0.0,482.452984733,214.639605311,3.15199995041,231.954368765,483.547015267
11.8559999466,-117.633018057,0.0,482.452984733,206.639605311,3.18299984932,228.307757096,483.547015267
