target r,target y,target x
28,330,361
time,widget x,widget y
1.21700000763,581,310
1.27900004387,571,310
1.3100001812,557,310
1.34200000763,534,310
1.37300014496,522,310
1.40400004387,501,312
1.4350001812,487,312
1.46600008011,466,312
1.49800014496,458,312
1.52900004387,448,312
1.5600001812,443,312
1.59100008011,433,313
1.62199997902,426,314
1.65400004387,414,316
1.6850001812,407,317
1.71600008011,397,320
1.74699997902,392,322
1.77800011635,382,323
1.8100001812,375,323
1.84100008011,369,324
1.87199997902,365,326
1.90300011635,361,328
1.93400001526,360,329
