target r,target y,target x
10,281,371
time,widget x,widget y
1.27900004387,568,166
1.37300014496,568,169
1.40400004387,561,175
1.40400004387,554,178
1.4350001812,529,184
1.46700000763,487,195
1.46700000763,458,207
1.49800014496,409,230
1.52900004387,388,242
1.52900004387,385,245
1.5600001812,383,246
1.59100008011,378,253
1.59100008011,375,258
1.62300014496,373,265
1.65400004387,368,274
1.65400004387,368,275
1.6850001812,368,276
1.71600008011,367,276
1.74699997902,366,279
1.77900004387,364,281
1.77900004387,364,282
1.90300011635,364,285
1.90300011635,365,285
1.96600008011,366,285
