target r,target y,target x
31,183,419
time,widget x,widget y
0.842000007629,260,352
0.967000007629,261,349
0.99799990654,267,342
1.02900004387,283,327
1.05999994278,300,314
1.09200000763,324,295
1.12299990654,336,285
1.15400004387,350,274
1.18499994278,358,267
1.21600008011,365,258
1.24799990654,371,250
1.27900004387,380,235
1.30999994278,387,226
1.34100008011,395,215
1.37199997902,400,208
1.40400004387,405,201
1.43499994278,409,197
1.46600008011,413,190
1.49699997902,414,188
1.52800011635,417,185
1.59100008011,418,183
