target r,target y,target x
27,121,535
time,widget x,widget y
1.09200000763,531,322
1.15400004387,531,317
1.15400004387,531,316
1.18499994278,529,309
1.21700000763,529,299
1.21700000763,529,293
1.24799990654,529,278
1.27900004387,529,264
1.27900004387,529,258
1.30999994278,530,244
1.34100008011,530,229
1.34100008011,530,223
1.37299990654,530,214
1.40400004387,530,205
1.40400004387,530,201
1.43499994278,530,192
1.46600008011,530,178
1.46600008011,530,172
1.49699997902,530,165
1.52900004387,530,161
1.52900004387,530,159
1.55999994278,530,157
1.84100008011,530,151
1.87199997902,530,144
1.90300011635,530,136
1.93400001526,530,134
1.96499991417,530,133
1.99699997902,530,131
