target r,target y,target x
35,137,502
time,widget x,widget y
1.18600010872,129,352
1.21700000763,131,351
1.40400004387,132,351
1.43499994278,141,349
1.43499994278,150,343
1.46600008011,188,321
1.49799990654,244,292
1.49799990654,269,280
1.52900004387,306,260
1.55999994278,340,245
1.59100008011,359,235
1.62199997902,370,229
1.62199997902,377,226
1.65400004387,388,217
1.68499994278,402,209
1.68499994278,409,205
1.71600008011,420,201
1.74699997902,427,199
1.74699997902,430,198
1.77800011635,435,196
1.80999994278,445,191
1.84100008011,453,185
1.87199997902,465,177
1.90300011635,472,171
1.93400001526,479,164
1.96600008011,483,162
1.99699997902,487,159
1.99699997902,490,158
2.02800011635,495,155
2.05900001526,500,153
2.08999991417,503,151
2.12199997902,506,151
