target r,target y,target x
23,259,555
time,widget x,widget y
0.936000108719,426,348
1.02999997139,428,346
1.06100010872,435,340
1.06100010872,440,337
1.09200000763,451,327
1.12400007248,465,317
1.12400007248,470,314
1.15499997139,477,311
1.18600010872,483,308
1.18600010872,484,307
1.21700000763,488,306
1.24800014496,490,304
1.24800014496,491,304
1.27999997139,493,304
1.31100010872,494,303
1.31100010872,496,302
1.34200000763,500,299
1.37300014496,504,297
1.37300014496,505,296
1.40400004387,509,292
1.43600010872,518,286
1.46700000763,521,282
1.49800014496,525,281
1.49800014496,528,279
1.52900004387,532,277
1.55999994278,537,274
1.59200000763,538,273
1.62300014496,540,272
1.62300014496,540,271
1.65400004387,542,271
1.68499994278,543,270
1.71600008011,544,270
1.74800014496,546,269
