target r,target y,target x
10,316,250
time,widget x,widget y
1.15399980545,440,151
1.24799990654,440,156
1.27899980545,427,170
1.27899980545,417,182
1.30999994278,386,211
1.34099984169,355,249
1.34099984169,337,265
1.37199997902,313,293
1.40399980545,299,305
1.40399980545,296,310
1.43499994278,288,316
1.46599984169,284,319
1.46599984169,282,321
1.49699997902,278,324
1.52799987793,276,325
1.52799987793,273,326
1.55999994278,271,327
1.59099984169,267,329
1.62199997902,266,330
1.65299987793,265,330
1.71599984169,262,330
1.71599984169,261,327
1.74699997902,259,325
1.77799987793,257,320
1.77799987793,257,318
1.80900001526,257,317
1.83999991417,256,317
