target r,target y,target x
7,150,106
time,widget x,widget y
1.02999997139,254,377
1.15400004387,245,358
1.18600010872,227,313
1.18600010872,218,288
1.21700000763,199,240
1.24799990654,183,215
1.24799990654,175,205
1.27900004387,163,191
1.30999994278,148,174
1.34200000763,140,168
1.37299990654,135,164
1.37299990654,133,163
1.40400004387,130,160
1.43499994278,125,156
1.43499994278,124,156
1.46600008011,123,156
1.49799990654,121,156
1.49799990654,120,156
1.52900004387,118,156
1.55999994278,116,156
1.55999994278,116,155
1.59100008011,115,155
1.62199997902,113,151
1.65400004387,111,150
1.71600008011,110,150
1.84100008011,109,150
