target r,target y,target x
63,331,197
time,widget x,widget y
1.0609998703,167,191
1.09200000763,166,191
1.15400004387,166,194
1.18499994278,166,198
1.18499994278,166,199
1.21700000763,166,201
1.24799990654,166,207
1.24799990654,166,208
1.27900004387,168,217
1.30999994278,171,229
1.30999994278,173,234
1.34099984169,176,243
1.37299990654,179,254
1.37299990654,180,258
1.40400004387,183,265
1.43499994278,186,275
1.46599984169,188,281
1.49699997902,190,285
1.49699997902,191,286
1.52900004387,194,288
1.55999994278,196,291
