target r,target y,target x
25,204,284
time,widget x,widget y
1.12299990654,479,356
1.15400004387,478,354
1.18499994278,475,352
1.21700000763,473,351
1.24799990654,466,345
1.27900004387,457,341
1.30999994278,434,326
1.34100008011,409,314
1.37299990654,375,290
1.40400004387,358,275
1.43499994278,341,262
1.46600008011,337,256
1.49699997902,337,255
1.71600008011,336,254
1.74699997902,327,245
1.77799987793,320,236
1.77799987793,318,233
1.80900001526,312,230
1.84100008011,310,229
1.84100008011,309,228
1.87199997902,308,227
1.90299987793,304,224
1.90299987793,301,223
1.93400001526,297,220
1.96499991417,295,216
1.96499991417,294,215
1.99699997902,292,214
2.02799987793,290,212
2.02799987793,290,211
2.05900001526,289,209
2.08999991417,288,208
