target r,target y,target x
12,267,173
time,widget x,widget y
1.7619998455,225,117
1.82500004768,225,118
1.82500004768,225,123
1.85599994659,223,142
1.8869998455,217,176
1.8869998455,213,193
1.91799998283,202,225
1.95000004768,195,243
1.95000004768,192,248
1.98099994659,187,254
2.0119998455,185,256
2.0119998455,182,257
2.04299998283,179,260
2.07399988174,176,262
2.07399988174,175,263
2.10599994659,175,264
2.1369998455,174,267
2.16799998283,174,268
2.32399988174,169,268
2.32399988174,169,268
2.35500001907,175,275
