target r,target y,target x
34,172,194
time,widget x,widget y
0.9359998703,570,243
1.02899980545,563,242
1.02899980545,554,241
1.05999994278,521,234
1.09200000763,473,223
1.09200000763,446,216
1.12299990654,386,199
1.15399980545,344,188
1.15399980545,329,184
1.18499994278,306,176
1.21599984169,288,173
1.21599984169,279,169
1.24799990654,264,167
1.27899980545,246,164
1.27899980545,235,160
1.30999994278,216,154
1.34099984169,203,153
1.34099984169,199,153
1.37199997902,198,153
1.46599984169,197,153
1.49699997902,194,157
1.52799987793,193,158
