target r,target y,target x
23,235,552
time,widget x,widget y
1.84000015259,175,365
1.90300011635,175,366
1.96500015259,179,366
1.9960000515,186,366
2.02800011635,221,355
2.05900001526,255,345
2.09000015259,315,323
2.1210000515,357,307
2.15199995041,409,286
2.18400001526,435,278
2.21500015259,465,266
2.2460000515,473,260
2.27699995041,474,248
2.46399998665,481,245
2.4960000515,490,242
2.52699995041,507,240
2.55800008774,517,240
2.58899998665,525,240
2.62000012398,529,240
2.65199995041,531,240
2.90100002289,532,240
