target r,target y,target x
27,388,233
time,widget x,widget y
1.09200000763,525,236
1.1850001812,521,238
1.21600008011,502,252
1.24800014496,480,263
1.24800014496,471,267
1.27900004387,457,274
1.3100001812,446,278
1.3100001812,442,280
1.34100008011,424,285
1.37199997902,400,295
1.37199997902,388,299
1.40400004387,367,309
1.4350001812,349,314
1.4350001812,340,318
1.46600008011,324,323
1.49699997902,313,330
1.49699997902,306,333
1.52800011635,299,338
1.5600001812,290,344
1.5600001812,285,347
1.59100008011,276,354
1.62199997902,266,364
1.62199997902,262,367
1.65300011635,252,373
1.68400001526,244,380
1.71600008011,240,384
1.74699997902,237,386
1.74699997902,236,387
