target r,target y,target x
5,393,340
time,widget x,widget y
0.90499997139,252,183
0.999000072479,252,185
1.02999997139,257,198
1.02999997139,264,213
1.06100010872,281,248
1.09200000763,292,280
1.09200000763,298,294
1.12299990654,308,321
1.15499997139,320,345
1.15499997139,326,357
1.18600010872,331,364
1.40400004387,331,373
1.40400004387,331,375
1.43499994278,331,378
1.46700000763,333,383
1.46700000763,334,386
1.49799990654,335,387
1.52900004387,335,388
1.55999994278,337,391
1.59100008011,338,393
1.59100008011,338,395
1.62299990654,339,396
1.68499994278,340,396
1.71600008011,340,397
1.87199997902,341,397
