target r,target y,target x
5,342,368
time,widget x,widget y
1.24799990654,422,367
1.37199997902,420,367
1.40399980545,415,367
1.43499994278,409,365
1.43499994278,406,363
1.46599984169,401,361
1.49699997902,398,360
1.49699997902,397,358
1.52799987793,396,357
1.59099984169,395,357
1.68399977684,393,356
1.71599984169,391,355
1.74699997902,390,353
1.77799987793,389,351
1.80899977684,388,350
1.87199997902,387,350
1.93399977684,384,349
1.96499991417,383,348
1.99599981308,381,348
2.12099981308,380,348
2.18399977684,377,348
2.21499991417,375,348
2.33999991417,374,348
2.37099981308,373,348
2.43299984932,372,348
2.55799984932,370,348
3.0569999218,370,347
3.08799982071,369,347
3.11999988556,369,346
