target r,target y,target x
28,126,198
time,widget x,widget y
1.24799990654,558,261
1.34100008011,554,261
1.37199997902,531,261
1.40400004387,497,260
1.43499994278,435,240
1.46600008011,393,224
1.49699997902,341,198
1.52800011635,317,188
1.55999994278,294,181
1.59100008011,287,180
1.62199997902,286,178
1.87199997902,278,174
1.90300011635,271,171
1.93400001526,262,164
1.96499991417,255,161
1.9960000515,250,158
2.02800011635,246,155
2.05900001526,241,153
2.08999991417,239,152
2.1210000515,236,152
2.15199995041,230,150
2.18400001526,227,150
2.21499991417,226,150
2.2460000515,224,150
2.27699995041,222,149
2.30800008774,217,146
2.33999991417,213,144
2.3710000515,209,143
2.4960000515,203,143
