target r,target y,target x
15,397,554
time,widget x,widget y
0.936000108719,348,348
1.06100010872,350,351
1.09200000763,358,354
1.09200000763,364,358
1.12400007248,388,365
1.15499997139,427,379
1.15499997139,453,388
1.18600010872,500,404
1.21700000763,529,416
1.21700000763,539,422
1.24799990654,560,429
1.27999997139,575,429
1.27999997139,579,429
1.31100010872,585,429
1.34200000763,588,429
1.34200000763,591,429
1.37299990654,595,429
1.40400004387,596,428
1.46700000763,596,427
1.49799990654,594,423
1.52900004387,586,415
1.52900004387,582,412
1.55999994278,574,405
1.59200000763,568,402
1.59200000763,566,400
1.62299990654,561,398
1.65400004387,555,395
1.65400004387,552,394
1.68499994278,547,391
1.71600008011,545,391
