target r,target y,target x
40,144,216
time,widget x,widget y
1.12400007248,488,169
1.15499997139,488,170
1.24799990654,478,170
1.27999997139,461,169
1.31100010872,430,165
1.34200000763,404,161
1.34200000763,390,157
1.37299990654,361,151
1.40400004387,338,145
1.43600010872,309,138
1.46700000763,293,131
1.49799990654,277,126
1.52900004387,267,125
1.55999994278,253,125
1.59200000763,246,125
1.59200000763,244,125
1.62299990654,242,125
1.65400004387,240,125
1.65400004387,239,125
1.68499994278,237,127
1.71600008011,234,130
1.74799990654,233,131
1.80999994278,233,132
