target r,target y,target x
11,326,453
time,widget x,widget y
0.998000144958,265,150
1.02900004387,270,153
1.0600001812,281,161
1.0600001812,291,169
1.09200000763,311,185
1.12300014496,334,208
1.12300014496,344,220
1.15400004387,361,245
1.1850001812,369,268
1.1850001812,369,277
1.40400004387,370,277
1.4350001812,378,283
1.4350001812,385,286
1.46600008011,402,299
1.49699997902,416,310
1.49699997902,423,315
1.52800011635,431,321
1.5600001812,432,322
1.59100008011,433,322
1.62199997902,435,322
1.62199997902,437,322
1.65300011635,438,322
1.68400001526,440,322
1.71600008011,441,323
1.74699997902,444,323
1.74699997902,445,323
1.77800011635,447,323
1.80900001526,448,323
1.80900001526,449,323
1.84000015259,452,323
1.87199997902,454,324
