target r,target y,target x
22,350,476
time,widget x,widget y
0.936000108719,365,295
1.12299990654,368,295
1.15400004387,382,299
1.18600010872,393,304
1.21700000763,411,312
1.24799990654,420,317
1.27900004387,430,321
1.30999994278,434,324
1.34200000763,440,327
1.37299990654,441,329
1.40400004387,444,330
1.43499994278,445,330
1.46600008011,447,332
1.49799990654,450,332
1.52900004387,453,335
1.55999994278,458,338
1.59100008011,463,341
1.62199997902,466,343
1.65400004387,469,345
1.68499994278,469,346
1.71600008011,470,346
