target r,target y,target x
32,212,479
time,widget x,widget y
0.904000043869,336,394
0.998000144958,339,392
1.02900004387,349,379
1.02900004387,355,369
1.05999994278,372,342
1.09200000763,390,317
1.09200000763,401,307
1.12300014496,416,292
1.15400004387,427,284
1.15400004387,432,280
1.18499994278,437,275
1.21600008011,445,270
1.21600008011,448,267
1.24800014496,453,265
1.27900004387,457,262
1.27900004387,460,261
1.30999994278,462,260
1.34100008011,462,258
1.43499994278,465,257
1.46600008011,467,255
1.46600008011,468,254
1.49699997902,470,251
1.52800011635,473,249
1.52800011635,474,248
1.55999994278,475,247
1.59100008011,477,244
1.59100008011,477,243
1.62199997902,480,241
